index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	साय-		सायाह्ने	साय	साय	समासः,1.2	समासः,1.2	CP	साय-	साय-
1.2	अह्ने		--	अहन्{नपुं;4;एक}/अहन्{नपुं;7;एक}	अहन्{नपुं;7;एक}	कालाधिकरणम्,8.1	प्रयोजनम्1,8.1#प्रयोजनम्1,6.1#कालाधिकरणम्,8.1	N7	दिन_को	दिन_को
2.1	सः		सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,3.2	विशेषणम्,3.2#सुप्_समुच्चितः,11.1#कर्ता,8.1	N1	वह	वह
3.1	मही-		मही-पालः	मही	मही	समासः,3.2	समासः,3.2	CP	मही-	मही-
3.2	पालः		--	पाल{पुं;1;एक}	पाल{पुं;1;एक}	समुच्चितः,11.1	विशेषणम्,2.1#सुप्_समुच्चितः,11.1#कर्ता,8.1	N1	पाल	पाल
4.1	ततः		ततः	ततः{अव्य}	ततः{अव्य}	सम्बन्धः,6.1	सम्बन्धः,8.1#कार्य_द्योतकः,8.1#अपादानम्,6.1#सम्बन्धः,6.1	NA	वहाँ_से	वहाँ_से
5.1	गङ्गाम्		गङ्गाम्	गङ्गा{स्त्री;2;एक}	गङ्गा{स्त्री;2;एक}	कर्म,6.1	सुप्_समुच्चितः,11.1#कर्म,8.1#कर्म,6.1	N2	गङ्गा_के	गङ्गा_के
6.1	उपेत्य		उपेत्य	उप_इ1{अव्य;ल्यप्;अदादिः}	उप_इ1{अव्य;ल्यप्;अदादिः}	पूर्वकालः,8.1	पूर्वकालः,8.1	NA	पास_जा_कर	पास_जा_कर
7.1	ह		ह	ह{अव्य}	ह{अव्य}	सम्बन्धः,6.1	सम्बन्धः,6.1	NA	ह	ह
8.1	चकार		चकार	कृ2{कर्तरि;लिट्;प्र;एक;परस्मैपदी;स्वादिः}/कृ2{कर्तरि;लिट्;उ;एक;परस्मैपदी;स्वादिः}/कृ3{कर्तरि;लिट्;प्र;एक;परस्मैपदी;तनादिः}/कृ3{कर्तरि;लिट्;उ;एक;परस्मैपदी;तनादिः}/कॄ1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;तुदादिः}/कॄ1{कर्तरि;लिट्;उ;एक;परस्मैपदी;तुदादिः}	कृ2{कर्तरि;लिट्;प्र;एक;परस्मैपदी;स्वादिः}	अभिहित_कर्ता,11.1;सकर्मक	-	KP	मार_डाली	मार_डाली
9.1	विधिवत्		विधिवत्	विधि{अव्य;वत्}	विधि{अव्य;वत्}	क्रियाविशेषणम्,8.1	क्रियाविशेषणम्,8.1#क्रियाविशेषणम्,6.1	NA	विधि_वत्	विधि_वत्
10.1	शौचम्		शौचम्	शौच{नपुं;1;एक}/शौच{नपुं;2;एक}	शौच{नपुं;2;एक}	कर्म,8.1	सुप्_समुच्चितः,11.1#कर्म,8.1#कर्म,6.1#कर्ता,8.1	N2	पवित्रता	पवित्रता
11.1	गान्धारी		गान्धारी	गान्धारि{पुं;1;द्वि}/गान्धारि{पुं;2;द्वि}/गान्धारी{स्त्री;1;एक}/गान्धारि{पुं;8;द्वि}	गान्धारी{स्त्री;1;एक}	कर्ता,8.1;कर्ता,6.1	कर्ता,8.1;कर्म,8.1;कर्म,6.1;कर्ता,6.1	N1	गान्धारी_ने	गान्धारी_ने
12.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,11.1	सुप्_समुच्चय_द्योतकः,11.1#सम्बन्धः,11.1	NA	और	और
13.1	यशस्विनी		यशस्विनी	यशस्विन्{नपुं;1;द्वि}/यशस्विन्{नपुं;2;द्वि}/यशस्विनी{स्त्री;1;एक}/यशस्विन्{नपुं;8;द्वि}	यशस्विनी{स्त्री;1;एक}	विशेषणम्,11.1	विशेषणम्,11.1#कर्ता,8.1#कर्म,8.1#कर्म,6.1	N1	प्रसिद्ध_को	प्रसिद्ध_को
14.1	.		.	-	-	-	-	FS	-	-
