index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	सः		सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N1	वह	वह
2.1	तैः		तैः	तद्{सर्वनाम;पुं;3;बहु}/तद्{सर्वनाम;नपुं;3;बहु}	तद्{सर्वनाम;पुं;3;बहु}	विशेषणम्,5.1	विशेषणम्,8.3#विशेषणम्,4.2#सहार्थः,10.1#करणम्,10.1#हेतुः,10.1#विशेषणम्,5.1	N3	उनसे	उनसे
3.1	सह		सह	सह{अव्य}	सह{अव्य}	सहार्थ_द्योतकः,5.1	सहार्थ_द्योतकः,8.3#सहार्थ_द्योतकः,5.1#सहार्थ_द्योतकः,4.2#सहार्थ_द्योतकः,2.1#क्रियाविशेषणम्,10.1	NA	साथ	साथ
4.1	नर-		नर-व्याघ्रैः	नर	नर	समासः,4.2	समासः,4.2	CP	नर-	नर-
4.2	व्याघ्रैः		--	व्याघ्र{पुं;3;बहु}/व्याघ्र{नपुं;3;बहु}	व्याघ्र{पुं;3;बहु}	विशेषणम्,5.1	विशेषणम्,8.3#विशेषणम्,2.1#सहार्थः,10.1#कर्ता,10.1#करणम्,10.1#हेतुः,10.1#विशेषणम्,5.1	N3	व्याघ्र	व्याघ्र
5.1	भ्रातृभिः		भ्रातृभिः	भ्रातृ{पुं;3;बहु}	भ्रातृ{पुं;3;बहु}	सहार्थः,7.1	सहार्थः,7.1#सहार्थः,10.1#कर्ता,10.1#हेतुः,10.1	N3	भाइयों_से	भाइयों_से
6.1	भरत-		भरत-ऋषभ	भरत	भरत	समासः,6.2	समासः,6.2	CP	भरत-	भरत-
6.2	ऋषभ		--	ऋषभ{पुं;8;एक}/ऋषभ{नपुं;8;एक}	ऋषभ{पुं;8;एक}	सम्बोध्यः,10.1	सम्बोध्यः,10.1	N8	साँड	साँड
7.1	राजा		राजा	राजन्{पुं;1;एक}	राजन्{पुं;1;एक}	कर्ता,10.1	कर्ता,10.1#कर्म,10.1	N1	राजा	राजा_को
8.1	रुचिर-		रुचिर-पद्म-अक्षैः	रुचिर	रुचिर	समासः,8.2	समासः,8.2	CP	रुचिर-	रुचिर-
8.2	पद्म-		--	पद्म	पद्म	समासः,8.3	समासः,8.3	CP	पद्म-	पद्म-
8.3	अक्षैः		--	अक्ष{पुं;3;बहु}/अक्ष{नपुं;3;बहु}	अक्ष{पुं;3;बहु}	विशेषणम्,5.1	विशेषणम्,4.2#विशेषणम्,2.1#सहार्थः,10.1#कर्ता,10.1#करणम्,10.1#हेतुः,10.1#विशेषणम्,5.1	N3	धुरों_से	धुरों_से
9.1	आसाम्		आसाम्	इदम्{सर्वनाम;स्त्री;6;बहु}	इदम्{सर्वनाम;स्त्री;6;बहु}	षष्ठीसम्बन्धः,8.3	षष्ठीसम्बन्धः,11.2#षष्ठीसम्बन्धः,10.1#षष्ठीसम्बन्धः,8.3#षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,6.2#षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,4.2	N6	इनके	इनके
10.1	चक्रे		चक्रे	कृ2{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;स्वादिः}/कृ2{कर्तरि;लिट्;उ;एक;आत्मनेपदी;स्वादिः}/कृ2{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;स्वादिः}/कृ2{कर्मणि;लिट्;उ;एक;आत्मनेपदी;स्वादिः}/कृ3{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;तनादिः}/कृ3{कर्तरि;लिट्;उ;एक;आत्मनेपदी;तनादिः}/कृ3{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;तनादिः}/कृ3{कर्मणि;लिट्;उ;एक;आत्मनेपदी;तनादिः}/चक्र{पुं;7;एक}/चक्र{नपुं;7;एक}	कृ3{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;तनादिः}	अभिहित_कर्म,7.1;सकर्मक	-	KP		
11.1	तदा		तदा	तदा{अव्य}	तदा{अव्य}	कालाधिकरणम्,10.1	कालाधिकरणम्,10.1	NA	तब	तब
11.2	आश्रमे		--	आश्रम{नपुं;1;द्वि}/आश्रम{नपुं;2;द्वि}/आश्रम{नपुं;8;द्वि}/आश्रम{पुं;7;एक}/आश्रम{नपुं;7;एक}/आश्रमा{स्त्री;8;एक}/आश्रमा{स्त्री;8;द्वि}/आश्रमा{स्त्री;1;द्वि}/आश्रमा{स्त्री;2;द्वि}	आश्रम{पुं;7;एक}	देशाधिकरणम्,10.1	देशाधिकरणम्,10.1#कर्म,10.1#विशेषणम्,10.1#अधिकरणम्,10.1	N7	आश्रम_में	आश्रम_में
12.1	.		.	-	-	-	-	FS	-	-
