index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	तत्र		तत्र	तत्र{अव्य}	तत्र{अव्य}	देशाधिकरणम्,4.1	देशाधिकरणम्,7.1#देशाधिकरणम्,4.1	NA	वहाँ	वहाँ
2.1	आश्रम-		आश्रम-पदम्	आश्रम	आश्रम	समासः,2.2	समासः,2.2	CP	आश्रम-	आश्रम-
2.2	पदम्		--	पद्{पुं;2;एक}/पद{नपुं;1;एक}/पद{नपुं;2;एक}/पद{पुं;2;एक}	पद्{पुं;2;एक}	कर्म,4.1	विशेषणम्,11.1#कर्म,4.1#कर्ता,7.1	N2	पैर	पैर
3.1	धीमान्		धीमान्	धीमत्{पुं;1;एक}	धीमत्{पुं;1;एक}	विशेषणम्,6.1	विशेषणम्,9.2#विशेषणम्,6.1#विशेषणम्,5.1#कर्ता,7.1	N1	बुद्धिमान्	बुद्धिमान्
4.1	अभिगम्य		अभिगम्य	अभि_गम्1{अव्य;ल्यप्;भ्वादिः}	अभि_गम्1{अव्य;ल्यप्;भ्वादिः}	पूर्वकालः,7.1	पूर्वकालः,7.1	NA	निकट_जा_कर	निकट_जा_कर
5.1	सः		सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,6.1	विशेषणम्,9.2#विशेषणम्,6.1#विशेषणम्,3.1#कर्ता,7.1	N1	वह	वह
6.1	पार्थिवः		पार्थिवः	पार्थिव{पुं;1;एक}	पार्थिव{पुं;1;एक}	कर्ता,7.1;कर्ता,4.1	कर्ता,7.1;कर्ता,4.1	N1	पार्थिव_ने	पार्थिव_ने
7.1	आससाद		आससाद	आङ्_सद्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;तुदादिः}	आङ्_सद्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;तुदादिः}	अभिहित_कर्ता,6.1;सकर्मक	अभिहित_कर्ता,6.1;सकर्मक	KP	आङ्_सद्1या	आङ्_सद्1या
8.1	अथ		अथ	अथ{अव्य}	अथ{अव्य}	सम्बन्धः,7.1	सम्बन्धः,7.1	NA	ऐसा	ऐसा
9.1	राज-		राज-ऋषिः	राजन्	राजन्	समासः,9.2	समासः,9.2	CP	राज-	राज-
9.2	ऋषिः		--	ऋषि{पुं;1;एक}	ऋषि{पुं;1;एक}	विशेषणम्,6.1	विशेषणम्,6.1#विशेषणम्,5.1#विशेषणम्,3.1#कर्ता,7.1	N1	ऋषि	ऋषि
10.1	शतयूपम्		शतयूपम्	-	-	कर्म,7.1	कर्म,7.1	N2		
11.1	मनीषिणम्		मनीषिणम्	मनीषिन्{पुं;2;एक}	मनीषिन्{पुं;2;एक}	विशेषणम्,10.1	कर्म,4.1;विशेषणम्,10.1	N2	बुद्धिमान्	बुद्धिमान्
12.1	.		.	-	-	-	-	FS	-	-
