index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	यत्र		यत्र	यत्र{अव्य}	यत्र{अव्य}	देशाधिकरणम्,9.1	देशाधिकरणम्,11.1#देशाधिकरणम्,9.1#देशाधिकरणम्,6.1	NA	जहां	जहां
2.1	भगवान्		भगवान्	भगवत्{पुं;1;एक}/भग{मतुप्;पुं;1;एक}	भग{मतुप्;पुं;1;एक}	कर्ता,11.1	विशेषणम्,10.1#विशेषणम्,9.1#विशेषणम्,8.2#विशेषणम्,7.1	N1		
3.1	सव्यसाचिनः		सव्यसाचिनः	सव्यसाचिन्{पुं;1;बहु}/सव्यसाचिन्{पुं;2;बहु}/सव्यसाचिन्{पुं;5;एक}/सव्यसाचिन्{पुं;6;एक}	सव्यसाचिन्{पुं;6;एक}	षष्ठीसम्बन्धः,4.1	षष्ठीसम्बन्धः,4.1#षष्ठीसम्बन्धः,2.1#हेतुः5,6.1#कर्म,6.1	N6	अर्जुन_का_विशेषण_की	अर्जुन_का_विशेषण_की
4.1	मातरम्		मातरम्	मातृ{स्त्री;2;एक}	मातृ{स्त्री;2;एक}	कर्म,11.1	कर्म,11.1#कर्म,6.1	N2	माता_को	माता_को
5.1	ब्राह्मण-		ब्राह्मण-छद्म	ब्राह्मण	ब्राह्मण	समासः,5.2	समासः,5.1	CP	ब्राह्मण-	ब्राह्मण-
5.2	छद्म		--	-	छद्म{नपुं;2;एक}	सम्बन्धः,6.1	सम्बन्धः,6.1	N2	-	-
6.1	कृत्वा		कृत्वा	कृ2{अव्य;क्त्वा;स्वादिः}/कृ3{अव्य;क्त्वा;तनादिः}	कृ2{अव्य;क्त्वा;स्वादिः}	पूर्वकालः,9.1	पूर्वकालः,11.1#पूर्वकालः,9.1	NA	मार_डाल_कर	मार_डाल_कर
7.1	यः		यः	यद्{सर्वनाम;पुं;1;एक}	यद्{सर्वनाम;पुं;1;एक}	विशेषणम्,8.2;नित्य_सम्बन्धः1,10.1	विशेषणम्,10.1#विशेषणम्,9.1#विशेषणम्,8.2#नित्य_सम्बन्धः1,10.1#कर्ता,11.1	N1	जो	जो
8.1	भिक्ष-		भिक्ष-अर्थी	भिक्ष	भिक्ष	समासः,8.2	समासः,8.2	CP	भिक्ष-	भिक्ष-
8.2	अर्थी		--	अर्थिन्{पुं;1;एक}	अर्थिन्{पुं;1;एक}	कर्ता,9.1	विशेषणम्,10.1#विशेषणम्,9.1#कर्ता,11.1	N1	याचक	याचक
9.1	समुपागतः		समुपागतः	समुपागत{पुं;1;एक(सम्_उप_आङ्_गम्1;क्त;भ्वादिः)}	समुपागत{पुं;1;एक(सम्_उप_आङ्_गम्1;क्त;भ्वादिः)}	-	विशेषणम्,10.1#कर्ता,11.1	N1	पास_पहुँचा_हुआ	पास_पहुँचा_हुआ
10.1	सः		सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,2.1	कर्ता,11.1	N1	उसने	उसने
11.1	अदहत्		अदहत्	दह्1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;भ्वादिः}	दह्1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,10.1;सकर्मक	-	KP	जलाया	जलाया
12.1	.		.	-	-	-	-	FS	-	-
