index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	इति		इति	इति{अव्य}	इति{अव्य}	वाक्यकर्म_द्योतकः,3.1	कर्म,11.1#कर्म,4.1#कर्म,2.1#वाक्यकर्म_द्योतकः,3.1	NA	ऐसा	ऐसा
2.1	व्यासस्य		व्यासस्य	व्यास{पुं;6;एक(वि_अस्3;घञ्;दिवादिः)}	व्यास{पुं;6;एक(वि_अस्3;घञ्;दिवादिः)}	षष्ठीसम्बन्धः,3.1	षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,10.2#षष्ठीसम्बन्धः,7.3#षष्ठीसम्बन्धः,6.1#षष्ठीसम्बन्धः,3.1	N6	विभाजन_के	विभाजन_के
3.1	वचनम्		वचनम्	वचन{नपुं;1;एक}/वचन{नपुं;2;एक}	वचन{नपुं;2;एक}	कर्म,4.1	कर्म,4.1	N2	वचन	वचन
4.1	श्रुत्वा		श्रुत्वा	श्रु1{अव्य;क्त्वा;भ्वादिः}	श्रु1{अव्य;क्त्वा;भ्वादिः}	पूर्वकालः,11.1	पूर्वकालः,11.1	NA	सुन_कर	सुन_कर
5.1	सर्वः		सर्वः	सर्व{सर्वनाम;पुं;1;एक}	सर्व{सर्वनाम;पुं;1;एक}	विशेषणम्,6.1	विशेषणम्,7.3#विशेषणम्,6.1#कर्ता,11.1	N1	सब	सब
6.1	जनः		जनः	जन{पुं;1;एक}	जन{पुं;1;एक}	कर्ता,11.1;कर्ता,4.1	कर्ता,11.1	N1	जन	जन
7.1	गङ्ग-		गङ्ग-अभि-मुखः	गङ्ग	गङ्ग	समासः,7.2	समासः,7.2	CP	गङ्ग-	गङ्ग-
7.2	अभि-		--	-अभि	-अभि	समासः,7.3	समासः,7.3	CP	अभि-	अभि-
7.3	मुखः		--	मुख{पुं;1;एक}	मुख{पुं;1;एक}	विधेय_विशेषणम्,6.1	विधेय_विशेषणम्,6.1#विशेषणम्,5.1#कर्ता,11.1	N1	मुख	मुख
8.1	तदा		तदा	तदा{अव्य}	तदा{अव्य}	कालाधिकरणम्,11.1	कालाधिकरणम्,11.1	NA	तब	तब
9.1	महता		महता	महत्{पुं;3;एक}/महत्{नपुं;3;एक}	महत्{पुं;3;एक}	तीव्रतादर्शी,10.2	तीव्रतादर्शी,10.2#विशेषणम्,10.2#करणम्,11.1#करणम्,4.1#हेतुः,11.1#हेतुः,4.1#हेतुः,2.1	N3	महान्_से	महान्_से
10.1	सिंह-		सिंह-नादेन	सिंह	सिंह	समासः,10.2	समासः,10.2	CP	सिंह-	सिंह-
10.2	नादेन		--	नाद{पुं;3;एक}/नाद{नपुं;3;एक}	नाद{पुं;3;एक}	क्रियाविशेषणम्,11.1	विशेषणम्,9.1#करणम्,11.1#करणम्,4.1#हेतुः,2.1#क्रियाविशेषणम्,11.1	N3	नाद_से	नाद_से
11.1	ययौ		ययौ	या1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}/या1{कर्तरि;लिट्;उ;एक;परस्मैपदी;अदादिः}/ययि{पुं;7;एक}	या1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,6.1;सकर्मक	अधिकरणम्,4.1#अधिकरणम्,2.1	KP	गया	गया
12.1	.		.	-	-	-	-	FS	-	-
