index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	न		न	न{अव्य}	न{अव्य}	प्रतिषेधः,6.1	प्रतिषेधः,6.1	NA	नहीं	नहीं
2.1	हि		हि	हि{अव्य}	हि{अव्य}	कारण_द्योतकः,6.1	कारण_द्योतकः,14.1#कारण_द्योतकः,6.1	NA	हि	हि
3.1	त्वा		त्वा	युष्मद्{सर्वनाम;2;एक}	युष्मद्{सर्वनाम;2;एक}	कर्म,7.1	मुख्यकर्म,4.1#गौणकर्म,4.1#कर्म,7.1	N2	तुम्हें	तुम्हें
4.1	गौरवेण		गौरवेण	गौरव{नपुं;3;एक}	गौरव{नपुं;3;एक}	हेतुः,6.1	करणम्,9.1#हेतुः,14.1#हेतुः,9.1#हेतुः,7.1#हेतुः,6.1	N3	गौरव_से	गौरव_से
5.1	अहम्		अहम्	अस्मद्{सर्वनाम;1;एक}	अस्मद्{सर्वनाम;1;एक}	कर्ता,6.1	कर्ता,6.1	N1	मैं	मैं
6.1	अशकम्		अशकम्	शक्2{कर्तरि;लुङ्;उ;एक;परस्मैपदी;दिवादिः}/शक्3{कर्तरि;लुङ्;उ;एक;परस्मैपदी;स्वादिः}	शक्2{कर्तरि;लुङ्;उ;एक;परस्मैपदी;दिवादिः}	अभिहित_कर्ता,5.1;सकर्मक	-	KP	सका	सका
7.1	वक्तुम्		वक्तुम्	वच्1{अव्य;तुमुन्;अदादिः}/ब्रू1{अव्य;तुमुन्;अदादिः}	वच्1{अव्य;तुमुन्;अदादिः}	प्रयोजनम्,6.1	तुमुन्कर्म,6.1#प्रयोजनम्1,14.1#प्रयोजनम्1,9.1#प्रयोजनम्1,6.1	NA	बोलने~के_लिये	बोलने~के_लिये
8.1	आत्मना		आत्मना	आत्मन्{पुं;3;एक}	आत्मन्{पुं;3;एक}	करणम्,7.1	हेतुः,4.1,करणम्,8.1	N3	आत्मा_से	आत्मा_से
9.1	गमनं		गमनं	गमन{नपुं;1;एक}/गमन{नपुं;2;एक}/गमन{नपुं;1;एक(गम्1;ल्युट्;भ्वादिः)}/गमन{नपुं;2;एक(गम्1;ल्युट्;भ्वादिः)}	गमन{नपुं;2;एक(गम्1;ल्युट्;भ्वादिः)}	कर्म,7.1	उप_कर्मप्रवचनीयः,10.1#उप_आभिमुख्यम्,10.1#कर्मसमानाधिकरणम्,3.1#कर्म,6.1#गौणकर्म,7.1#विशेषणम्,3.1#कर्मसमानाधिकरणम्,14.1#कर्मसमानाधिकरणम्,13.1#कर्मसमानाधिकरणम्,12.1	N2	गमन_की	गमन_की
10.1	प्रति		प्रति	प्रति{अव्य}	प्रति{अव्य}	आभिमुख्यम्,9.1	सम्बन्ध_उप,14.1	NA	ओर	ओर
11.1	राज-		राज-इन्द्र	राजन्	राजन्	समासः,11.2	समासः,11.2	CP	राज-	राज-
11.2	इन्द्र		--	इन्द्र{पुं;8;एक}/इन्द्र{नपुं;8;एक}	इन्द्र{पुं;8;एक}	सम्बोध्यः,6.1	-	N8	इन्द्र	इन्द्र
12.1	तत्		तत्	तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{सर्वनाम;नपुं;1;एक}	विशेषणम्,14.1	विशेषणम्,14.1#विशेषणम्,9.1#विशेषणम्,3.1#कर्म,9.1#कर्म,6.1#गौणकर्म,7.1#विशेषणम्,5.1	N1	उस	उस
13.1	इदम्		इदम्	इदम्{सर्वनाम;नपुं;1;एक}/इदम्{सर्वनाम;नपुं;2;एक}	इदम्{सर्वनाम;नपुं;1;एक}	विशेषणम्,14.1	विशेषणम्,14.1#विशेषणम्,12.1#विशेषणम्,9.1#विशेषणम्,3.1#कर्म,9.1#कर्म,6.1#गौणकर्म,7.1#विशेषणम्,5.1	N1	इस	इस
14.1	समुपस्थितम्		समुपस्थितम्	समुपस्थित{पुं;2;एक(सम्_उप_ष्था1;क्त;भ्वादिः)}/समुपस्थित{नपुं;1;एक(सम्_उप_ष्था1;क्त;भ्वादिः)}/समुपस्थित{नपुं;2;एक(सम्_उप_ष्था1;क्त;भ्वादिः)}	समुपस्थित{नपुं;2;एक(सम्_उप_ष्था1;क्त;भ्वादिः)}	कर्ता,15.1	विशेषणम्,13.1#विशेषणम्,12.1#विशेषणम्,9.1#विशेषणम्,3.1#कर्मसमानाधिकरणम्,13.1#कर्मसमानाधिकरणम्,12.1#कर्मसमानाधिकरणम्,9.1#कर्मसमानाधिकरणम्,3.1#कर्म,9.1#गौणकर्म,7.1#विशेषणम्,5.1#मुख्यकर्म,7.1	N1	समुपस्थित	समुपस्थित
15.1	(अस्ति)		अस्ति			अभिहित_कर्ता,14.1		KP		
16.1	.		.	-	-	-	-	FS	-	-
