index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	वायु-		वायु-भक्षः	वायु	वायु	समासः,1.2	समासः,1.2	CP	वायु-	वायु-
1.2	भक्षः		--	भक्ष{पुं;1;एक(भक्ष्1;घञ्;भ्वादिः)}	भक्ष{पुं;1;एक(भक्ष्1;घञ्;भ्वादिः)}	विशेषणम्,3.1	विशेषणम्,4.2#विशेषणम्,3.1#विशेषणम्,2.2#कर्म,6.1	N1		
2.1	निर्-		निर्-आहारः	निर्	निर्	समासः,2.2	समासः,2.2	CP	निर्-	निर्-
2.2	आहारः		--	आहार{पुं;1;एक}	आहार{पुं;1;एक}	विशेषणम्,3.1	विशेषणम्,4.2#विशेषणम्,3.1#कर्म,6.1	N1	आहार	आहार
3.1	कृशः		कृशः	कृश{पुं;1;एक}	कृश{पुं;1;एक}	कर्म,6.1	कर्म,6.1	N1	दुर्बल	दुर्बल
4.1	धमनि-		धमनि-सन्ततः	धमनि}/धमनी	धमनि	समासः,4.2	समासः,4.2	CP	धमनि-	धमनि-
4.2	सन्ततः		--	सन्त{अव्य;तसिल्}/सन्तत{पुं;1;एक}	सन्तत{पुं;1;एक}	विशेषणम्,3.1	कर्म,6.1#हेतुः5,6.1#विशेषणम्,3.1	N1	विस्तारित	विस्तारित
5.1	कदाचित्		कदाचित्	कदाचित्{अव्य}	कदाचित्{अव्य}	कालाधिकरणम्,6.1	कालाधिकरणम्,6.1	NA	कभी	कभी
6.1	दृश्यते		दृश्यते	दृश्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;भ्वादिः}	दृश्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;भ्वादिः}	अभिहित_कर्म,4.2;सकर्मक	-	KP	देखा_जाता_है	देखा_जाता_है
7.1	विप्रैः		विप्रैः	विप्र{पुं;3;बहु}	विप्र{पुं;3;बहु}	कर्ता,6.1	कर्ता,6.1	N3	ब्राह्मणों_से	ब्राह्मणों_से
8.1	शून्ये		शून्ये	शून्या{स्त्री;8;एक}/शून्य{पुं;7;एक}/शून्य{नपुं;7;एक}	शून्य{नपुं;7;एक}	विशेषणम्,10.1	विशेषणम्,10.1	N7	शून्य	शून्य
9.1	अस्मिन्		अस्मिन्	इदम्{सर्वनाम;पुं;7;एक}/इदम्{सर्वनाम;नपुं;7;एक}	इदम्{सर्वनाम;नपुं;7;एक}	विशेषणम्,10.1	विशेषणम्,10.1	N7	इस	इस
10.1	कानने		कानने	कानन{नपुं;1;द्वि}/कानन{नपुं;2;द्वि}/कानन{नपुं;8;द्वि}/कानन{नपुं;7;एक}	कानन{नपुं;7;एक}	देशाधिकरणम्,6.1	देशाधिकरणम्,6.1	N7	कानन_में	कानन_में
11.1	क्वचित्		क्वचित्	क्वचित्{अव्य}	क्वचित्{अव्य}	देशाधिकरणम्,6.1	देशाधिकरणम्,6.1	NA	कहीं	कहीं
12.1	.		.	-	-	-	-	FS	-	-
