index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	अयम्		अयम्	इदम्{सर्वनाम;पुं;1;एक}/अय{पुं;2;एक}	अय{पुं;2;एक}	कर्ता,11.1	कर्ता,11.1#कर्म,8.1#विशेषणम्,7.2#विशेषणम्,6.3#विशेषणम्,5.3#विशेषणम्,4.4#विशेषणम्,3.4	N2	चलना	चलना
2.1	पुनः		पुनः	पुनः{अव्य}	पुनः{अव्य}	सम्बन्धः,11.1	क्रियाविशेषणम्,9.1#क्रियाविशेषणम्,8.1#सम्बन्धः,11.1	NA	फिर	फिर
3.1	मत्त-		मत्त-गज-इन्द्र-गामी	मत्त	मत्त	समासः,3.2	समासः,3.2	CP	मत्त-	मत्त-
3.2	गज-		--	गज	गज	समासः,3.3	समासः,3.3	CP	गज-	गज-
3.3	इन्द्र-		--	इन्द्र	इन्द्र	समासः,3.4	समासः,3.4	CP	इन्द्र-	इन्द्र-
3.4	गामी		--	गामिन्{पुं;1;एक}	गामिन्{पुं;1;एक}	विशेषणम्,1.1	विशेषणम्,7.2#विशेषणम्,6.3#विशेषणम्,5.3#विशेषणम्,4.4#विशेषणम्,1.1	N1	गामिन्	गामिन्
4.1	प्रतप्त-		प्रतप्त-चामीकर-शुद्ध-गौरः	प्रतप्त	प्रतप्त	समासः,4.2	समासः,4.2	CP	प्रतप्त-	प्रतप्त-
4.2	चामीकर-		--	चामीकर	चामीकर	समासः,4.3	समासः,4.3	CP	चामीकर-	चामीकर-
4.3	शुद्ध-		--	शुद्ध	शुद्ध	समासः,4.4	समासः,4.4	CP	शुद्ध-	शुद्ध-
4.4	गौरः		--	गौर{पुं;1;एक}	गौर{पुं;1;एक}	विशेषणम्,1.1	विशेषणम्,7.2#विशेषणम्,6.3#विशेषणम्,5.3#विशेषणम्,3.4#विशेषणम्,1.1	N1	श्वेत	श्वेत
5.1	पृथु-		पृथु-आयत-अंसः	पृथु	पृथु	समासः,5.2	समासः,5.2	CP	पृथु-	पृथु-
5.2	आयत-		--	आयत(आङ्_यत्1;घञ्;भ्वादिः)	आयत(आङ्_यत्1;घञ्;भ्वादिः)	समासः,5.3	समासः,5.3	CP		
5.3	अंसः		--	अंस{पुं;1;एक}	अंस{पुं;1;एक}	विशेषणम्,1.1	विशेषणम्,7.2#विशेषणम्,6.3#विशेषणम्,4.4#विशेषणम्,3.4#विशेषणम्,1.1	N1	अंस	अंस
6.1	पृथु-		पृथु-दीर्घ-बाहुः	पृथु	पृथु	समासः,6.2	समासः,6.2	CP	पृथु-	पृथु-
6.2	दीर्घ-		--	दीर्घ	दीर्घ	समासः,6.3	समासः,6.3	CP	दीर्घ-	दीर्घ-
6.3	बाहुः		--	बाहु{पुं;1;एक}	बाहु{पुं;1;एक}	विशेषणम्,1.1	विशेषणम्,7.2#विशेषणम्,5.3#विशेषणम्,4.4#विशेषणम्,3.4#विशेषणम्,1.1	N1	भुजा	भुजा
7.1	वृक-		वृक-उदरः	वृक	वृक	समासः,7.2	समासः,7.2	CP	वृक-	वृक-
7.2	उदरः		--	उदर{पुं;1;एक}	उदर{पुं;1;एक}	कर्तृसामानाधिकरणम्,1.1	कर्तृसामानाधिकरणम्,1.1#विशेषणम्,6.3#विशेषणम्,5.3#विशेषणम्,4.4#विशेषणम्,3.4#विशेषणम्,1.1	N1	पेट	पेट
8.1	पश्यत		पश्यत	दृश्1{कर्तरि;लोट्;म;बहु;परस्मैपदी;भ्वादिः}	दृश्1{कर्तरि;लोट्;म;बहु;परस्मैपदी;भ्वादिः}	वीप्सा,9.1	वीप्सा,9.1	KP	देखो	देखो
9.1	पश्यत		पश्यत	दृश्1{कर्तरि;लोट्;म;बहु;परस्मैपदी;भ्वादिः}	दृश्1{कर्तरि;लोट्;म;बहु;परस्मैपदी;भ्वादिः}			KP	देखो	देखो
10.1	एनम्		एनम्	इदम्{सर्वनाम;पुं;2;एक}	इदम्{सर्वनाम;पुं;2;एक}	कर्म,9.1	विशेषणम्,1.1#कर्म,9.1#कर्म,8.1	N2	यह	यह
11.1	(अस्ति)		अस्ति	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	-	समुच्चितः,2.1	KP	है	है
12.1	.		.	-	-	-	-	FS	-	-
