index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	सः		सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,5.1	विशेषणम्,8.1#विशेषणम्,7.1#विशेषणम्,4.1#विशेषणम्,3.1#कर्ता_बे_वेर्ब्स्,5.1	N1	वह	वह
2.1	हि		हि	हि{अव्य}	हि{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	हि	हि
3.1	राजा		राजा	राजन्{पुं;1;एक}	राजन्{पुं;1;एक}	विधेय_विशेषणम्,1.1	विधेय_विशेषणम्,1.1#कर्ता_बे_वेर्ब्स्,5.1	N1	राजा	राजा
4.1	महान्		महान्	महत्{पुं;1;एक}	महत्{पुं;1;एक}	विशेषणम्,1.1	विधेय_विशेषणम्,3.1#विधेय_विशेषणम्,1.1#विशेषणम्,8.1#विशेषणम्,7.1#विशेषणम्,1.1	N1	महत्1	महत्1
5.1	आसीत्		आसीत्	अस्2{कर्तरि;लङ्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लङ्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,3.1;सकर्मक	-	KP	था	था
6.1	केकयेषु		केकयेषु	केकय{पुं;7;बहु}	केकय{पुं;7;बहु}	अधिकरणम्,5.1	निर्धारणम्,9.1#अधिकरणम्,13.1#अधिकरणम्,5.1	N7	केकयों_में	केकयों_में
7.1	परन्तपः		परन्तपः	परन्तप{पुं;1;एक}	परन्तप{पुं;1;एक}	विशेषणम्,1.1	विधेय_विशेषणम्,3.1#विधेय_विशेषणम्,1.1#विशेषणम्,8.1#विशेषणम्,4.1#कर्ता_बे_वेर्ब्स्,5.1#कर्ता,13.1#विशेषणम्,1.1	N1	परन्तप	परन्तप
8.1	सः		सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,13.1;कर्ता,11.1	विधेय_विशेषणम्,1.1;विशेषणम्,7.1;विशेषणम्,4.1;विशेषणम्,3.1;कर्ता_बे_वेर्ब्स्,5.1;कर्ता,13.1;कर्ता,11.1	N1	वह	वह
9.1	पुत्रम्		पुत्रम्	पुत्र{पुं;2;एक}	पुत्र{पुं;2;एक}	कर्म,11.1	कर्म,13.1;कर्म,11.1	N2	पुत्र_को	पुत्र_को
10.1	मनुज		मनुज	मनुज{पुं;8;एक}	मनुज{पुं;8;एक}	सम्बोध्यः,13.1	समासः,10.2;सम्बोध्यः,13.1	N8	मनुज-	मनुज-
10.2	ऐश्वर्ये		ऐश्वर्ये	ऐश्वर्य{नपुं;1;द्वि}/ऐश्वर्य{नपुं;2;द्वि}/ऐश्वर्य{नपुं;8;द्वि}/ऐश्वर्य{नपुं;7;एक}/ऐश्वर्य{पुं;7;एक}/ऐश्वर्या{स्त्री;8;एक}/ऐश्वर्या{स्त्री;8;द्वि}/ऐश्वर्या{स्त्री;1;द्वि}/ऐश्वर्या{स्त्री;2;द्वि}	ऐश्वर्य{नपुं;7;एक}	अधिकरणम्,11.1	कर्म,13.1#अधिकरणम्,13.1#अधिकरणम्,5.1#अधिकरणम्,11.1	N7	ऐश्वर्य_में	ऐश्वर्य_में
11.1	निवेश्य		निवेश्य	-	-	-	-	NA		
12.1	वनम्		वनम्	वन{नपुं;1;एक}/वन{नपुं;2;एक}	वन{नपुं;2;एक}	कर्म,13.1	कर्म,13.1#विधेय_विशेषणम्,8.1#विधेय_विशेषणम्,1.1#कर्ता_बे_वेर्ब्स्,5.1#कर्ता,13.1	N2	वन_ने	वन_ने
13.1	आविशत्		आविशत्	आङ्_विश्1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;तुदादिः}/आविशत्{नपुं;1;एक(आङ्_विश्1;शतृ_लट्;तुदादिः)}/आविशत्{नपुं;2;एक(आङ्_विश्1;शतृ_लट्;तुदादिः)}	आङ्_विश्1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;तुदादिः}	अभिहित_कर्ता,8.1;सकर्मक	विशेषणम्,12.1#विधेय_विशेषणम्,12.1#वर्तमानसमानकालः,5.1	KP	आङ्_विश्1या	आङ्_विश्1या
14.1	.		.	-	-	-	-	FS	-	-
