index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	राजन्		राजन्	राजन्{पुं;8;एक}/राजत्{पुं;1;एक(राज्1;शतृ_लट्;भ्वादिः)}	राजत्{पुं;1;एक(राज्1;शतृ_लट्;भ्वादिः)}	सम्बोध्यः,7.1	वर्तमानसमानकालः,7.1#कर्ता,7.1#सम्बोध्यः,7.1	N8	चमकता_हुआ	चमकता_हुआ
2.1	द्वि-		द्वि-वर्ष-उपनिवृत्तेषु	द्वि	द्वि	समासः,2.2	समासः,2.2	CP	द्वि-	द्वि-
2.2	वर्ष-		--	वर्ष	वर्ष	समासः,2.3	समासः,2.3	CP	वर्ष-	वर्ष-
2.3	उपनिवृत्तेषु		--	उपनिवृत्त{पुं;7;बहु}	उपनिवृत्त{पुं;7;बहु}	भावलक्षणसप्तमी,7.1	भावलक्षणसप्तमी,7.1	N7	-	-
3.1	पाण्डवेषु		पाण्डवेषु	पाण्डव{पुं;7;बहु}	पाण्डव{पुं;7;बहु}	कर्ता,2.3	अधिकरणम्,7.1#कर्ता,2.3	N7	पाण्डवों_में	पाण्डवों_में
4.1	देवर्षिः		देवर्षिः	देवर्षि{पुं;1;एक}	देवर्षि{पुं;1;एक}	विशेषणम्,5.1	विशेषणम्,5.1#कर्ता,7.1	N1	देवर्षि	देवर्षि
5.1	नारदः		नारदः	नारद{पुं;1;एक}	नारद{पुं;1;एक}	कर्ता,7.1	कर्ता,7.1	N1	नारद	नारद
6.1	यदृच्छया		यदृच्छया	यदृच्छा{स्त्री;3;एक}	यदृच्छा{स्त्री;3;एक}	क्रियाविशेषणम्,7.1	हेतुः,7.1	N3	स्वेच्छा_से	स्वेच्छा_से
7.1	आजगाम		आजगाम	आङ्_गम्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}/आङ्_गम्1{कर्तरि{लिट्;उ;एक;परस्मैपदी;भ्वादिः}	आङ्_गम्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,5.1	अभिहित_कर्ता,5.1	KP	आया	आया
8.1	युधिष्ठिरम्		युधिष्ठिरम्	युधिष्ठिर{पुं;2;एक}	युधिष्ठिर{पुं;2;एक}	कर्म,7.1	कर्म,7.1	N2	युधिष्ठिर_को	युधिष्ठिर_को
9.1	.		.	-	-	-	-	FS	-	-
