index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	अ-		अ-नाशाय	अ	अ	समासः,1.2	समासः,1.2	CP	अ-	अ-
1.2	नाशाय		--	नाश{पुं;4;एक}/नाश{नपुं;4;एक}	नाश{पुं;4;एक}	प्रयोजनम्1,3.1	प्रयोजनम्1,8.1#प्रयोजनम्1,4.1#प्रयोजनम्1,3.1	N4	नाश_को	नाश_को
2.1	कर्म		कर्म	कर्मन्{नपुं;1;एक}/कर्मन्{नपुं;2;एक}	कर्मन्{नपुं;1;एक}	कर्ता,4.1	विशेषणम्,3.1#कर्ता,4.1#सुप्_समुच्चितः,9.1#कर्ता_बे_वेर्ब्स्,8.1#कर्ता_बे_वेर्ब्स्,4.1	N1	कर्म	कर्म
3.1	कृतम्		कृतम्	कृत{पुं;2;एक(कृ2;क्त;स्वादिः)}/कृत{नपुं;1;एक(कृ2;क्त;स्वादिः)}/कृत{नपुं;2;एक(कृ2;क्त;स्वादिः)}/कृत{पुं;2;एक(कृ3;क्त;तनादिः)}/कृत{नपुं;1;एक(कृ3;क्त;तनादिः)}/कृत{नपुं;2;एक(कृ3;क्त;तनादिः)}	कृत{पुं;1;एक(कृ2;क्त;स्वादिः)}	विधेय_विशेषणम्,2.1	विधेय_विशेषणम्,2.1#सुप्_समुच्चितः,9.1#कर्ता_बे_वेर्ब्स्,8.1#कर्ता_बे_वेर्ब्स्,4.1	N1	निर्मित_को	निर्मित_को
4.1	(अस्ति)		अस्ति	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	-	समुच्चितः,8.1	KP	है	है
5.1	तस्य		तस्य	तद्{सर्वनाम;नपुं;6;एक}/तद्{सर्वनाम;पुं;6;एक}	तद्{सर्वनाम;नपुं;6;एक}	षष्ठीसम्बन्धः,6.1	षष्ठीसम्बन्धः,12.1#षष्ठीसम्बन्धः,6.1#षष्ठीसम्बन्धः,2.1	N6	उसका	उसका
6.1	चेष्टः		चेष्टः	चेष्ट{पुं;1;एक}	चेष्ट{पुं;1;एक}	कर्ता,8.1	कर्ता,8.1	N1		
7.1	फलागमः		फलागमः	फलागम{पुं;1;एक}	फलागम{पुं;1;एक}	विधेय_विशेषणम्,6.1	सुप्_समुच्चितः,9.1#कर्ता_बे_वेर्ब्स्,8.1#विधेय_विशेषणम्,6.1	N1	फलागम	फलागम
8.1	(अस्ति)		अस्ति	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	-	समुच्चितः,4.1	KP	है	है
9.1	आत्मा		आत्मा	आत्मन्{पुं;1;एक}	आत्मन्{पुं;1;एक}	कर्ता,14.1	विशेषणम्,12.1#कर्ता,12.1#कर्ता,14.1	N1	आत्मा	आत्मा
10.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,9.1	सम्बन्धः,9.1#सुप्_समुच्चय_द्योतकः,9.1#समुच्चय_द्योतकः,8.1#समुच्चय_द्योतकः,4.1#सम्बन्धः,9.1	NA	और	और
11.1	एभिः		एभिः	इदम्{सर्वनाम;पुं;3;बहु}/इदम्{सर्वनाम;नपुं;3;बहु}	इदम्{सर्वनाम;पुं;3;बहु}	सहार्थः,12.1	सहार्थः,12.1	N3	इनसे	इनसे
12.1	समायुक्तः		समायुक्तः	समायुक्त{पुं;1;एक}	समायुक्त{पुं;1;एक}	विधेय_विशेषणम्,9.1	विधेय_विशेषणम्,9.1	N1	संयुक्त	संयुक्त
13.1	सुख-		सुख-दुखम्	सुख	सुख	समासः,13.2	समासः,13.2	CP	सुख-	सुख-
13.2	दुखम्		--	-	-	कर्म,14.1	कर्म,14.1	N2	-	-
14.1	उपाश्नुते		उपाश्नुते	उप_अश्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;स्वादिः}	उप_अश्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;स्वादिः}	-	-	KP	-	-
15.1	.		.	-	-	-	-	FS	-	-
