index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	नर-		नर-अधिप	नर	नर	समासः,1.2	समासः,1.2	CP	नर-	नर-
1.2	अधिप		--	अधिप{पुं;8;एक}/अधिप{नपुं;8;एक}	अधिप{पुं;8;एक}	सम्बोध्यः,12.1	सम्बोध्यः,12.1	N8		
2.1	सः		सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,4.2	विशेषणम्,12.1#विशेषणम्,4.2#विशेषणम्,3.2#सुप्_समुच्चितः,7.1#सुप्_समुच्चितः,5.1	N1	वह	वह
3.1	महा-		महा-मनाः	महत्	महत्	समासः,3.2	समासः,3.2	CP	महा-	महा-
3.2	मनाः		--	मन{पुं;8;बहु}/मन{पुं;1;बहु}/मना{स्त्री;8;बहु}/मना{स्त्री;1;बहु}/मना{स्त्री;2;बहु}/मनस्{पुं;1;एक}	मन{पुं;1;बहु}	विशेषणम्,4.2	विशेषणम्,12.1#विशेषणम्,4.2#सुप्_समुच्चितः,7.1#सुप्_समुच्चितः,5.1#विशेषणम्,9.1	N1	मन	मन
4.1	कुरु-		कुरु-राजः	कुरु	कुरु	समासः,4.2	समासः,4.2	CP	कुरु-	कुरु-
4.2	राजः		--	राज{पुं;1;एक}	राज{पुं;1;एक}	कर्ता,12.1	विशेषणम्,12.1#सुप्_समुच्चितः,7.1#सुप्_समुच्चितः,5.1#कर्ता,12.1	N1	राजा	राजा
5.1	गान्धारी		गान्धारी	गान्धारि{पुं;1;द्वि}/गान्धारि{पुं;2;द्वि}/गान्धारी{स्त्री;1;एक}/गान्धारि{पुं;8;द्वि}	गान्धारि{पुं;1;द्वि}	सुप्_समुच्चितः,4.2	सुप्_समुच्चितः,4.2#गतिकर्म,12.1	N1	गान्धारि	गान्धारि
6.1	च		च	च{अव्य}	च{अव्य}	सुप्_समुच्चय_द्योतकः,5.1	सुप्_समुच्चय_द्योतकः,5.1#सम्बन्धः,5.1	NA	और	और
7.1	पृथा		पृथा	पृथा{स्त्री;1;एक}	पृथा{स्त्री;1;एक}	सुप्_समुच्चितः,5.1	-सुप्_समुच्चितः,5.1	N1	पृथा	पृथा
8.1	चैव		चैव	चैव{अव्य}	चैव{अव्य}	सुप्_समुच्चय_द्योतकः,7.1	सुप्_समुच्चय_द्योतकः,7.1#सम्बन्धः,7.1	NA	चैव	चैव
9.1	ते		ते	तद्{सर्वनाम;पुं;1;बहु}/तद्{सर्वनाम;नपुं;1;द्वि}/तद्{सर्वनाम;नपुं;2;द्वि}/तद्{सर्वनाम;स्त्री;1;द्वि}/तद्{सर्वनाम;स्त्री;2;द्वि}/युष्मद्{सर्वनाम;6;एक}/युष्मद्{सर्वनाम;4;एक}	तद्{सर्वनाम;स्त्री;1;द्वि}	विशेषणम्,10.1	प्रयोजनम्1,12.1#षष्ठीसम्बन्धः,11.2#षष्ठीसम्बन्धः,10.1#षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,4.2#षष्ठीसम्बन्धः,3.2#विशेषणम्,10.1#गतिकर्म,12.1	N1	वे	वे
10.1	जनन्यौ		जनन्यौ	जननी{स्त्री;1;द्वि}/जननी{स्त्री;2;द्वि}/जननी{स्त्री;8;द्वि}	जननी{स्त्री;1;द्वि}	विशेषणम्,5.1	विशेषणम्,5.1	N1	जननियाँ	जननियाँ
11.1	नि-		नि-धनम्	नि	नि	समासः,11.2	समासः,11.2	CP	नि-	नि-
11.2	धनम्		--	धन{नपुं;1;एक}/धन{नपुं;2;एक}/धन{पुं;2;एक}	धन{नपुं;2;एक}	गतिकर्म,12.1	गतिकर्म,12.1	N2	धन	धन
12.1	प्राप्तः		प्राप्तः	प्राप्त{पुं;1;एक(प्र_आप्1;क्त;स्वादिः)}	प्राप्त{पुं;1;एक(प्र_आप्1;क्त;स्वादिः)}	-	-	N1	पहुँचा	पहुँचा
13.1	.		.	-	-	-	-	FS	-	-
