index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	तान्		तान्	तद्{सर्वनाम;पुं;2;बहु}	तद्{सर्वनाम;पुं;2;बहु}	कर्म,7.1	कर्म,7.1	N2	उनको	उनको
2.1	राजा		राजा	राजन्{पुं;1;एक}	राजन्{पुं;1;एक}	कर्ता,9.1;कर्ता,7.1	अभेदः,10.1;कर्ता,9.1;कर्ता,7.1	N1	राजा	राजा
3.1	स्वर-		स्वर-योगेन	स्वर	स्वर	समासः,3.2	समासः,3.2	CP	स्वर-	स्वर-
3.2	योगेन		--	योग{पुं;3;एक}/योग{नपुं;3;एक}	योग{पुं;3;एक}	समुच्चितः,4.1	सुप्_समुच्चितः,4.1#विशेषणम्,4.1	N3	योग_से	योग_से
4.1	स्पर्शेन		स्पर्शेन	स्पर्श{पुं;3;एक}	स्पर्श{पुं;3;एक}	हेतुः,7.1	हेतुः,7.1	N3	छूने_से	छूने_से
5.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,4.1	सुप्_समुच्चय_द्योतकः,4.1#सम्बन्धः,4.1	NA	च2	च2
6.1	महत्-		महत्-मनाः	महत्	महत्	समासः,6.2	समासः,6.2	CP	महत्-	महत्-
6.2	मनाः		--	मन{पुं;8;बहु}/मन{पुं;1;बहु}/मना{स्त्री;8;बहु}/मना{स्त्री;1;बहु}/मना{स्त्री;2;बहु}/मनस्{पुं;1;एक}	मनस्{पुं;1;एक}	विशेषणम्,10.1	विशेषणम्,10.1#विशेषणम्,8.1#विशेषणम्,2.1	N1	मनस्	मनस्
7.1	प्रत्यभिज्ञाय		प्रत्यभिज्ञाय	प्रति_अभि_ज्ञा1{अव्य;ल्यप्;क्र्यादिः}/प्रत्यभिज्ञाय{पुं;8;एक(प्रति_अभि_ज्ञा1;घञ्;क्र्यादिः)}	प्रति_अभि_ज्ञा1{अव्य;ल्यप्;क्र्यादिः}	पूर्वकालः,9.1	पूर्वकालः,9.1	NA		
8.1	मेधावी		मेधावी	मेधाविन्{पुं;1;एक}	मेधाविन्{पुं;1;एक}	विशेषणम्,2.1	विशेषणम्,10.1;विशेषणम्,2.1	N1	मेधावी	मेधावी
9.1	समाश्वासयत		समाश्वासयत	सम्_आङ्_श्वस्1{णिच्;कर्तरि;लङ्;प्र;एक;आत्मनेपदी;अदादिः}/सम्_आङ्_श्वस्1{णिच्;कर्तरि;लङ्;म;बहु;परस्मैपदी;अदादिः}	सम्_आङ्_श्वस्1{णिच्;कर्तरि;लङ्;प्र;एक;आत्मनेपदी;अदादिः}		-	KP		
10.1	प्रभुः		प्रभुः	प्रभु{पुं;1;एक}	प्रभु{पुं;1;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N1	प्रभु	प्रभु
11.1	.		.	-	-	-	-	FS	-	-
