index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	तथा		तथा	तथा{अव्य}	तथा{अव्य}	क्रियाविशेषणम्,4.1	सम्बन्धः,12.1#सम्बन्धः,6.2#क्रियाविशेषणम्,4.1	NA	और	और
2.1	इमाम्		इमाम्	इदम्{सर्वनाम;स्त्री;2;एक}	इदम्{सर्वनाम;स्त्री;2;एक}	विशेषणम्,3.1	विशेषणम्,3.1#कर्म,6.2	N2	इस	इस
3.1	पृथिवीम्		पृथिवीम्	पृथिवी{स्त्री;2;एक}	पृथिवी{स्त्री;2;एक}	कर्म,4.1	कर्म,6.2#कर्म,4.1	N2	पृथ्वी_को	पृथ्वी_को
4.1	प्रशास्य		प्रशास्य	प्र_शास्1{अव्य;ल्यप्;अदादिः}	प्र_शास्1{अव्य;ल्यप्;अदादिः}	पूर्वकालः,12.1	पूर्वकालः,12.1	NA	अच्छी_तरह_से_शासन_करके	अच्छी_तरह_से_शासन_करके
5.1	कौरवस्य		कौरवस्य	कौरव{पुं;6;एक}	कौरव{पुं;6;एक}	षष्ठीसम्बन्धः,6.2	षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,10.2#षष्ठीसम्बन्धः,6.2	N6	कौरव_का	कौरव_का
6.1	राज-		राज-ऋषेः	राजन्	राजन्	समासः,6.2	समासः,6.2	CP	राज-	राज-
6.2	ऋषेः		--	ऋषि{पुं;5;एक}/ऋषि{पुं;6;एक}/ऋष्1{कर्तरि;विधिलिङ्;म;एक;परस्मैपदी;तुदादिः}	ऋषि{पुं;6;एक}	षष्ठीसम्बन्धः,11.1	विशेषणम्,8.1#विशेषणम्,7.1#षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,10.2#षष्ठीसम्बन्धः,5.1#हेतुः5,12.1	N6	ऋषि_के	ऋषि_के
7.1	तस्य		तस्य	तद्{सर्वनाम;नपुं;6;एक}/तद्{सर्वनाम;पुं;6;एक}	तद्{सर्वनाम;नपुं;6;एक}	विशेषणम्,6.2	विशेषणम्,8.1#षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,10.2#षष्ठीसम्बन्धः,6.2#षष्ठीसम्बन्धः,5.1	N6	उसके	उसके
8.1	तपस्विनः		तपस्विनः	तपस्विन्{पुं;1;बहु}/तपस्विन्{पुं;2;बहु}/तपस्विन्{पुं;5;एक}/तपस्विन्{पुं;6;एक}/तपस्विन्{पुं;8;बहु}	तपस्विन्{पुं;5;एक}	विशेषणम्,6.2	षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,10.2#षष्ठीसम्बन्धः,6.2#षष्ठीसम्बन्धः,5.1#हेतुः5,12.1	N6	तपस्वी_से	तपस्वी_से
9.1	कथम्		कथम्	कथम्{अव्य}	कथम्{अव्य}	आश्चर्यप्रश्नः,12.1	क्रियाविशेषणम्,12.1#आश्चर्यप्रश्नः,12.1	NA	कैसे	कैसे
10.1	एवम्-		एवम्-विधः	एवम्	एवम्	समासः,10.2	समासः,10.2	CP	एवम्-	एवम्-
10.2	विधः		--	विध{पुं;1;एक}/विधस्{पुं;8;एक}	विध{पुं;1;एक}	विशेषणम्,11.1	विशेषणम्,11.1#कर्ता_बे_वेर्ब्स्,12.1	N1	प्रकार	प्रकार
11.1	मृत्युः		मृत्युः	मृत्यु{पुं;1;एक}	मृत्यु{पुं;1;एक}	कर्ता,12.1	कर्ता_बे_वेर्ब्स्,12.1	N1	मृत्यु	मृत्यु
12.1	(अभवत्)		अभवत्	भू1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;भ्वादिः}	भू1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,11.1	अभिहित_कर्ता,11.1	KP	हुई	हुई
13.1	ह		ह	ह{अव्य}	ह{अव्य}	आश्चर्यद्योतकः,12.1	आश्चर्यद्योतकः,12.1	NA	ह	ह
14.1	.		.	-	-	-	-	FS	-	-
