index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	तान्		तान्	तद्{सर्वनाम;पुं;2;बहु}	तद्{सर्वनाम;पुं;2;बहु}	कर्म,2.1	मुख्यकर्म,2.1#गौणकर्म,2.1#कर्म,2.1	N2	वे	वे
2.1	अपृच्छत्		अपृच्छत्	प्रछ्1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;तुदादिः}	प्रछ्1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;तुदादिः}	अभिहित_कर्ता,4.1;सकर्मक	-	KP	पूछा	पूछा
3.1	ततः		ततः	ततः{अव्य}	ततः{अव्य}	सम्बन्धः,2.1	सम्बन्धः,13.2#सम्बन्धः,2.1#अपादानम्,10.1	NA	वहाँ_से	वहाँ_से
4.1	राजा		राजा	राजन्{पुं;1;एक}	राजन्{पुं;1;एक}	कर्ता,2.1	कर्ता,2.1	N1	राजा_ने	राजा_ने
5.1	क्व		क्व	क्व{अव्य}	क्व{अव्य}	देशाधिकरणम्,14.1	देशाधिकरणम्,13.2#देशाधिकरणम्,10.1#देशाधिकरणम्,2.1#देशाधिकरणम्,14.1	NA	कहाँ	कहाँ
6.1	असौ		असौ	अदस्{सर्वनाम;पुं;1;एक}/अदस्{सर्वनाम;स्त्री;1;एक}/असि{पुं;7;एक}/असि{स्त्री;7;एक}/असु{पुं;7;एक}	अदस्{सर्वनाम;पुं;1;एक}	विशेषणम्,8.1	अधिकरणम्,13.2#अधिकरणम्,10.1#अधिकरणम्,2.1#विशेषणम्,8.1#कर्ता,2.1#विशेषणम्,13.2#विशेषणम्,10.1#विशेषणम्,9.1#विशेषणम्,4.1	N1	अदस्	अदस्
7.1	कौरव-		कौरव-वंशभृत्	कौरव	कौरव	समासः,7.2	समासः,7.2	CP	कौरव-	कौरव-
7.2	वंशभृत्		--	-	-	विशेषणम्,8.1	विशेषणम्,8.1	N1	-	-
8.1	पिता		पिता	पितृ{पुं;1;एक}/पिता{स्त्री;1;एक}	पितृ{पुं;1;एक}	कर्ता,14.1	कर्ता,2.1#कर्ता,14.1	N1	पिता	पिता
9.1	ज्येष्ठः		ज्येष्ठः	ज्येष्ठ{पुं;1;एक}	ज्येष्ठ{पुं;1;एक}	विशेषणम्,8.1	विशेषणम्,13.2#विशेषणम्,10.1#विशेषणम्,8.1#विशेषणम्,6.1#विशेषणम्,4.1#कर्ता,2.1	N1	ज्येष्ठ	ज्येष्ठ
10.1	गतः		गतः	गत{पुं;1;एक(गम्1;क्त;भ्वादिः)}	गत{पुं;1;एक(गम्1;क्त;भ्वादिः)}	विशेषणम्,8.1	विशेषणम्,13.2#विशेषणम्,9.1#विशेषणम्,8.1#विशेषणम्,6.1#विशेषणम्,4.1	N1	गया_हुआ	गया_हुआ
11.1	अस्माकम्		अस्माकम्	अस्मद्{सर्वनाम;6;बहु}	अस्मद्{सर्वनाम;6;बहु}	षष्ठीसम्बन्धः,8.1	षष्ठीसम्बन्धः,8.1#षष्ठीसम्बन्धः,6.1#षष्ठीसम्बन्धः,4.1	N6	हमारा	हमारा
12.1	इति		इति	इति{अव्य}	इति{अव्य}	वाक्यकर्मद्योतकः,2.1	वाक्यकर्मद्योतकः,2.1	NA	ऐसा	ऐसा
13.1	बाष्प-		बाष्प-परिप्लुतः	बाष्प	बाष्प	समासः,13.2	समासः,13.2	CP	बाष्प-	बाष्प-
13.2	परिप्लुतः		--	परिप्लुत{पुं;1;एक(परि_प्लु1;क्त;भ्वादिः)}	परिप्लुत{पुं;1;एक(परि_प्लु1;क्त;भ्वादिः)}	विशेषणम्,8.1	विशेषणम्,10.1#विशेषणम्,9.1#विशेषणम्,8.1#विशेषणम्,6.1#विशेषणम्,4.1	N1	परिप्लुत	परिप्लुत
14.1	(अस्ति)		अस्ति	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	वाक्यकर्म,12.1	वाक्यकर्म,12.1	KP	है	है
15.1	.		.	-	-	-	-	FS	-	-
