index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	ततः		ततः	ततः{अव्य}	ततः{अव्य}	सम्बन्धः,6.1	सम्बन्धः,6.1#कार्य_द्योतकः,6.1	NA	वहाँ_से	वहाँ_से
2.1	भागीरथी-		भागीरथी-तीरे	भागीरथी	भागीरथी	समासः,2.2	समासः,2.2	CP	भागीरथी-	भागीरथी-
2.2	तीरे		--	तीर{नपुं;1;द्वि}/तीर{नपुं;2;द्वि}/तीर{नपुं;8;द्वि}/तीर{पुं;7;एक}/तीर{नपुं;7;एक}/तीरा{स्त्री;8;एक}/तीरा{स्त्री;8;द्वि}/तीरा{स्त्री;1;द्वि}/तीरा{स्त्री;2;द्वि}	तीर{पुं;7;एक}	देशाधिकरणम्,6.1	देशाधिकरणम्,6.1#विशेषणम्,4.3#कर्म,6.1#भ्कर्म,9.1#भ्कर्म,4.3#विशेषणम्,3.1#विशेषणम्,9.1#अधिकरणम्,10.1#अधिकरणम्,9.1#अधिकरणम्,6.1#अधिकरणम्,4.3#भ्कर्ता,9.1#भ्कर्ता,4.3	N7	तीर	तीर
3.1	मेध्ये		मेध्ये	मेध्य{नपुं;8;द्वि}/मेध्या{स्त्री;8;एक}/मेध्या{स्त्री;8;द्वि}	मेध्य{नपुं;7;द्वि}	विशेषणम्,2.2	विशेषणम्,2.2	N7	यज्ञ_संबंधी	यज्ञ_संबंधी
4.1	पुण्य-		पुण्य-जन-उचिते	पुण्य	पुण्य	समासः,4.2	समासः,4.2	CP	पुण्य-	पुण्य-
4.2	जन-		--	जन	जन	समासः,4.3	समासः,4.3	CP	जन-	जन-
4.3	उचिते		--	उचित{पुं;7;एक(उच्1;क्त;दिवादिः)}/उचित{नपुं;8;द्वि}/उचित{नपुं;1;द्वि}/उचित{नपुं;2;द्वि}/उचित{नपुं;7;एक}/उचिता{स्त्री;8;एक}/उचिता{स्त्री;8;द्वि}/उचिता{स्त्री;1;द्वि}/उचिता{स्त्री;2;द्वि}	उचित{पुं;7;एक(उच्1;क्त;दिवादिः)}	विशेषणम्,2.2	विशेषणम्,2.2#कर्म,6.1#भ्कर्म,9.1#विशेषणम्,3.1#विशेषणम्,9.1#अधिकरणम्,10.1#अधिकरणम्,9.1#अधिकरणम्,6.1#भ्कर्ता,9.1#भावलक्षणसप्तमी_पूर्वकालः,10.1#भावलक्षणसप्तमी_पूर्वकालः,6.1	N7	विलोडा_हुआ	विलोडा_हुआ
5.1	निवासम्		निवासम्	निवास{पुं;2;एक}	निवास{पुं;2;एक}	कर्म,6.1	कर्म,6.1#भ्कर्म,9.1#भ्कर्म,4.3	N2	निवास	निवास
6.1	अकरोत्		अकरोत्	कृ3{कर्तरि;लङ्;प्र;एक;परस्मैपदी;तनादिः}	कृ3{कर्तरि;लङ्;प्र;एक;परस्मैपदी;तनादिः}	अभिहित_कर्ता,7.1;सकर्मक	-	KP	किया	किया
7.1	राजा		राजा	राजन्{पुं;1;एक}	राजन्{पुं;1;एक}	कर्ता,6.1	कर्ता,6.1	N1	राजा_ने	राजा_ने
8.1	विदुरस्य		विदुरस्य	विदुर{पुं;6;एक}	विदुर{पुं;6;एक}	षष्ठीसम्बन्धः,9.1	षष्ठीसम्बन्धः,9.1#षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,4.3#षष्ठीसम्बन्धः,3.1#षष्ठीसम्बन्धः,2.2#भ्कर्ता,9.1	N6	बुद्धिमान_के	बुद्धिमान_के
9.1	मते		मते	मति{स्त्री;8;एक}/मत{पुं;7;एक(मन्2;क्त;तनादिः)}/मत{नपुं;7;एक(मन्2;क्त;तनादिः)}	मत{पुं;7;एक(मन्2;क्त;तनादिः)}	अधिकरणम्,10.1	अधिकरणम्,10.1#अधिकरणम्,2.2#विशेषणम्,4.3#विशेषणम्,2.2#भावलक्षणसप्तमी_पूर्वकालः,10.1#भावलक्षणसप्तमी_पूर्वकालः,6.1	N7	चिन्तित_में	चिन्तित_में
10.1	स्थितः		स्थितः	स्थित{पुं;1;एक(ष्था1;क्त;भ्वादिः)}	स्थित{पुं;1;एक(ष्था1;क्त;भ्वादिः)}	विशेषणम्,7.1	विशेषणम्,7.1#कर्ता,6.1	N1	स्थित	स्थित
11.1	.		.	-	-	-	-	FS	-	-
