index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	अथ		अथ	अथ{अव्य}	अथ{अव्य}	सम्बन्धः,6.1	सम्बन्धः,12.1#सम्बन्धः,6.1#सम्बन्धः,3.1	NA	ऐसा	ऐसा
2.1	समुद्भूतः		समुद्भूतः	समुद्भूत{पुं;1;एक}	समुद्भूत{पुं;1;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N1		
3.1	वायुः		वायुः	वा1{कर्तरि;विधिलिङ्;प्र;बहु;परस्मैपदी;अदादिः}/वायु{पुं;1;एक}	वायु{पुं;1;एक}	कर्ता,6.1	विशेषणम्,5.2#कर्ता_बे_वेर्ब्स्,6.1	N1	हवा	हवा
4.1	महान्		महान्	महत्{पुं;1;एक}	महत्{पुं;1;एक}	तीव्रतादर्शी,5.2	तीव्रतादर्शी,5.2#विधेय_विशेषणम्,3.1#विशेषणम्,5.2	N1	महान्	महान्
5.1	दव-		दव-अग्निः	दव	दव	समासः,5.2	समासः,5.2	CP	दव-	दव-
5.2	अग्निः		--	अग्नि{पुं;1;एक}	अग्नि{पुं;1;एक}	विधेय_विशेषणम्,3.1	विधेय_विशेषणम्,3.1#कर्ता_बे_वेर्ब्स्,6.1#कर्ता,12.1	N1	अग्नि	अग्नि
6.1	अभवत्		अभवत्	भू1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;भ्वादिः}	भू1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,3.1;सकर्मक	अभिहित_कर्ता,3.1;सकर्मक	KP	हुई	हुई
7.1	तत्		तत्	तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{सर्वनाम;नपुं;1;एक}	कर्ता,12.1;कर्ता,9.1	विशेषणम्,11.1#विशेषणम्,10.1#कर्म,12.1#कर्ता,12.1	N1	उसने	उसने
8.1	समन्ततः		समन्ततः	समन्त{अव्य;तसिल्}/समन्ततः{अव्य}	समन्त{अव्य;तसिल्}	क्रियाविशेषणम्,9.1	क्रियाविशेषणम्,9.1#क्रियाविशेषणम्,6.1#क्रियाविशेषणम्,3.1	NA	समन्त_से	समन्त_से
9.1	परिगृह्य		परिगृह्य	परि_ग्रह्1{अव्य;ल्यप्;क्र्यादिः}	परि_ग्रह्1{अव्य;ल्यप्;क्र्यादिः}	पूर्वकालः,12.1	पूर्वकालः,12.1	NA	घेर_कर	घेर_कर
10.1	सर्वं		सर्वं	सर्व{सर्वनाम;पुं;2;एक}/सर्व{सर्वनाम;नपुं;1;एक}/सर्व{सर्वनाम;नपुं;2;एक}	सर्व{सर्वनाम;नपुं;2;एक}	विशेषणम्,11.1	विशेषणम्,11.1#कर्म,12.1#कर्ता,12.1	N2	सब_	सब_
11.1	वनम्		वनम्	वन{नपुं;1;एक}/वन{नपुं;2;एक}	वन{नपुं;2;एक}	कर्म,9.1	कर्म,12.1#कर्ता,12.1	N2	वन_को	वन_को
12.1	ददाह		ददाह	दह्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}/दह्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;भ्वादिः}	दह्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,7.1;सकर्मक	अभिहित_कर्ता,7.1;सकर्मक	KP	जलाया	जलाया
13.1	.		.	-	-	-	-	FS	-	-
