index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	पाण्डुरेण		पाण्डुरेण	पाण्डुर{पुं;3;एक}/पाण्डुर{नपुं;3;एक}	पाण्डुर{नपुं;3;एक}	विशेषणम्,2.1	विशेषणम्,6.1#विशेषणम्,5.2#विशेषणम्,3.1#विशेषणम्,2.1#करणम्,3.1#हेतुः,8.2#हेतुः,7.1#हेतुः,3.1	N3		
2.1	आतपत्रेण		आतपत्रेण	आतपत्र{नपुं;3;एक}	आतपत्र{नपुं;3;एक}	सहार्थः,8.2	करणम्,3.1#हेतुः,8.2#हेतुः,7.1#हेतुः,3.1	N3		
3.1	ध्रियमाणेन		ध्रियमाणेन	ध्रियमाण{नपुं;3;एक(धृ1;शानच्_लट्;कर्मणि;भ्वादिः)}/ध्रियमाण{नपुं;3;एक(धृ2;शानच्_लट्;कर्मणि;भ्वादिः)}	ध्रियमाण{नपुं;3;एक(धृ1;शानच्_लट्;कर्मणि;भ्वादिः)}	विशेषणम्,2.1	विशेषणम्,6.1#विशेषणम्,5.2#विशेषणम्,2.1#विशेषणम्,1.1#हेतुः,8.2#हेतुः,7.1	N3		
4.1	मूर्धनि		मूर्धनि	मूर्धन्{पुं;7;एक}	मूर्धन्{पुं;7;एक}	अधिकरणम्,2.1	अधिकरणम्,8.2#अधिकरणम्,7.1#अधिकरणम्,3.1	N7	मस्तक_में	मस्तक_में
5.1	रथ-		रथ-अनीकेन	रथ	रथ	षष्ठीतत्पुरुषः,5.2	समासः,5.2	CP	रथ-	रथ-
5.2	अनीकेन		--	अनीक{पुं;3;एक}/अनीक{नपुं;3;एक}	अनीक{नपुं;3;एक}	सहार्थः,8.2	विशेषणम्,6.1#विशेषणम्,3.1#विशेषणम्,2.1#विशेषणम्,1.1#करणम्,3.1#हेतुः,8.2#हेतुः,7.1#हेतुः,3.1	N3	सेने	सेने
6.1	महता		महता	महत्{पुं;3;एक}/महत्{नपुं;3;एक}	महत्{नपुं;3;एक}	विशेषणम्,5.2	विशेषणम्,5.2#विशेषणम्,3.1#विशेषणम्,2.1#विशेषणम्,1.1#करणम्,3.1#हेतुः,8.2#हेतुः,7.1#हेतुः,3.1	N3	महान्_से	महान्_से
7.1	निर्ययौ		निर्ययौ	निस्_या1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}/निस्_या1{कर्तरि{लिट्;उ;एक;परस्मैपदी;अदादिः}/निर्_या1{कर्तरि{लिट्;प्र;एक;परस्मैपदी;अदादिः}/निर्_या1{कर्तरि{लिट्;उ;एक;परस्मैपदी;अदादिः}	निस्_या1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,8.2	-	KP	निकला	निकला
8.1	कुरु-		कुरु-नन्दनः	कुरु	कुरु	षष्ठीतत्पुरुषः,8.2	समासः,8.2	CP	कुरु-	कुरु-
8.2	नन्दनः		--	नन्दन{पुं;1;एक}	नन्दन{पुं;1;एक}	कर्ता,7.1	कर्ता_बे_वेर्ब्स्,1.1#कर्ता,2.1	N1		
9.1	.		.	-	-	-	-	FS	-	-
