index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	शील-		शील-सत्त्व-सम्पन्नाः	शील	शील	समासः,1.2	समासः,1.2	CP	शील-	शील-
1.2	सत्त्व-		--	सद्{त्व}/सत्त्व	सद्{त्व}	समासः,1.3	समासः,1.3	CP	सत्त्व-	सत्त्व-
1.3	सम्पन्नाः		--	सम्पन्न{पुं;1;बहु(सम्_पद्1;क्त;दिवादिः)}/सम्पन्ना{स्त्री;1;बहु(सम्_पद्1;क्त;दिवादिः)}/सम्पन्ना{स्त्री;2;बहु(सम्_पद्1;क्त;दिवादिः)}	सम्पन्ना{स्त्री;1;बहु(सम्_पद्1;क्त;दिवादिः)}	विशेषणम्,6.1	विशेषणम्,7.1#विशेषणम्,6.1#विशेषणम्,5.1#विशेषणम्,3.2#कर्म,5.1#गतिकर्म,3.1	N1	सम्पन्न	सम्पन्न
2.1	वित-		वित-मस्काः	वित	वित	समासः,2.2	समासः,2.2	CP	वित-	वित-
2.2	मस्काः		--	-	मस्का{स्त्री;1;बहु}	विशेषणम्,6.1	विशेषणम्,6.1	N1	-	-
3.1	गत-		गत-क्लमाः	गत(गम्1;क्त;भ्वादिः)	गत(गम्1;क्त;भ्वादिः)	समासः,3.2	समासः,3.2	CP		
3.2	क्लमाः		--	क्लम{पुं;1;बहु}/क्लम{पुं;8;बहु}/क्लमा{स्त्री;8;बहु}/क्लमा{स्त्री;1;बहु}/क्लमा{स्त्री;2;बहु}	क्लमा{स्त्री;1;बहु}	विशेषणम्,6.1	विशेषणम्,7.1#विशेषणम्,6.1#विशेषणम्,5.1#विशेषणम्,1.3#कर्म,5.1	N1	क्लमों_की	क्लमों_की
4.1	सर्व-		सर्व-गुणैः	सर्व	सर्व	समासः,4.2	समासः,4.2	CP	सर्व-	सर्व-
4.2	गुणैः		--	गुण{पुं;3;बहु}/गुण{नपुं;3;बहु}	गुण{पुं;3;बहु}	कर्ता,5.1	सहार्थः,5.1#कर्ता,11.1#कर्ता,5.1#करणम्,5.1#करणम्,3.1#हेतुः,11.1#हेतुः,5.1#हेतुः,3.1	N3	गुणों_से	गुणों_से
5.1	युक्ताः		युक्ताः	युक्त{पुं;1;बहु(युज्1;क्त;दिवादिः)}/युक्ता{स्त्री;1;बहु(युज्1;क्त;दिवादिः)}/युक्ता{स्त्री;2;बहु(युज्1;क्त;दिवादिः)}/युक्त{पुं;1;बहु(युज्2;क्त;रुधादिः)}/युक्ता{स्त्री;1;बहु(युज्2;क्त;रुधादिः)}/युक्ता{स्त्री;2;बहु(युज्2;क्त;रुधादिः)}	युक्ता{स्त्री;1;बहु(युज्1;क्त;दिवादिः)}	विशेषणम्,6.1	विशेषणम्,7.1#विशेषणम्,6.1#विशेषणम्,3.2#विशेषणम्,1.3#मुख्यकर्म,11.1#गतिकर्म,3.1#गौणकर्म,11.1#कर्ता,11.1	N1	युक्तें	युक्तें
6.1	ताः		ताः	तद्{सर्वनाम;स्त्री;1;बहु}/तद्{सर्वनाम;स्त्री;2;बहु}	तद्{सर्वनाम;स्त्री;1;बहु}	कर्ता,11.1	विशेषणम्,7.1#विशेषणम्,5.1#विशेषणम्,3.2#विशेषणम्,1.3#मुख्यकर्म,11.1#कर्म,5.1#गतिकर्म,3.1#गौणकर्म,11.1#कर्ता,11.1	N1	वे	वे
7.1	सर्वाः		सर्वाः	सर्वा{सर्वनाम;स्त्री;1;बहु}/सर्वा{सर्वनाम;स्त्री;2;बहु}	सर्वा{सर्वनाम;स्त्री;1;बहु}	विशेषणम्,6.1	विशेषणम्,6.1#विशेषणम्,5.1#विशेषणम्,3.2#विशेषणम्,1.3#मुख्यकर्म,11.1#कर्म,5.1#गतिकर्म,3.1#गौणकर्म,11.1#कर्ता,11.1	N1	सर्वा_ने	सर्वा_ने
8.1	स्वम्		स्वम्	स्व{पुं;2;एक}/स्व{नपुं;1;एक}/स्व{नपुं;2;एक}/स्व{सर्वनाम;पुं;2;एक}/स्व{सर्वनाम;नपुं;1;एक}/स्व{सर्वनाम;नपुं;2;एक}	स्व{नपुं;2;एक}	वीप्सा,9.1	विशेषणम्,10.1#विशेषणम्,9.1#वीप्सा,9.1#मुख्यकर्म,11.1#कर्म,5.1#गतिकर्म,3.1#गौणकर्म,11.1	N2	अपने	अपने
9.1	स्वम्		स्वम्	स्व{पुं;2;एक}/स्व{नपुं;1;एक}/स्व{नपुं;2;एक}/स्व{सर्वनाम;पुं;2;एक}/स्व{सर्वनाम;नपुं;1;एक}/स्व{सर्वनाम;नपुं;2;एक}	स्व{नपुं;2;एक}	विशेषणम्,10.1	विशेषणम्,10.1#विशेषणम्,8.1#मुख्यकर्म,11.1#कर्म,5.1#गतिकर्म,3.1#गौणकर्म,11.1	N2	अपना	अपना
10.1	स्थानम्		स्थानम्	स्थान{नपुं;1;एक}/स्थान{नपुं;2;एक}	स्थान{नपुं;2;एक}	कर्म,11.1	मुख्यकर्म,11.1#कर्म,5.1#गतिकर्म,3.1	N2	स्थान	स्थान
11.1	प्रपेदिरे		प्रपेदिरे	प्र_पद्1{कर्तरि;लिट्;प्र;बहु;आत्मनेपदी;दिवादिः}/प्र_पद्1{कर्मणि{लिट्;प्र;बहु;आत्मनेपदी;दिवादिः}	प्र_पद्1{कर्तरि;लिट्;प्र;बहु;आत्मनेपदी;दिवादिः}	अभिहित_कर्ता,7.1;सकर्मक	-	KP	शरण_गयीं	शरण_गयीं
12.1	.		.	-	-	-	-	FS	-	-
