index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	सः		सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,2.1	कर्ता,2.1	N1	उसने	उसने
2.1	ददर्श		ददर्श	दृश्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}/दृश्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;भ्वादिः}	दृश्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,1.1;सकर्मक	-	KP	देखा	देखा
3.1	आश्रमम्		आश्रमम्	आश्रम{पुं;2;एक}/आश्रम{नपुं;1;एक}/आश्रम{नपुं;2;एक}	आश्रम{पुं;2;एक}	कर्म,2.1	कर्म,2.1#कर्ता,2.1	N2	आश्रम	आश्रम
4.1	दूरात्		दूरात्	दूर{पुं;5;एक}/दूर{नपुं;5;एक}	दूर{पुं;5;एक}	क्रियाविशेषणम्,2.1	क्रियाविशेषणम्,2.1#हेतुः5,2.1#विशेषणम्,7.1#विशेषणम्,5.1	N5	दूर_से	दूर_से
5.1	राजर्षेः		राजर्षेः	राजर्षि{पुं;5;एक}/राजर्षि{पुं;6;एक}	राजर्षि{पुं;6;एक}	विशेषणम्,8.1	उप_अपेक्षा,4.1#सुप्_समुच्चितः,10.1#षष्ठीसम्बन्धः,10.1#षष्ठीसम्बन्धः,9.1#षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,3.1#हेतुः5,2.1	N6	राजर्षि_के	राजर्षि_के
6.1	तस्य		तस्य	तद्{सर्वनाम;नपुं;6;एक}/तद्{सर्वनाम;पुं;6;एक}	तद्{सर्वनाम;नपुं;6;एक}	विशेषणम्,8.1	विशेषणम्,10.1#विशेषणम्,7.1#विशेषणम्,5.1#सुप्_समुच्चितः,10.1#षष्ठीसम्बन्धः,10.1#षष्ठीसम्बन्धः,9.1#षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,3.1	N6	उसका	उसका
7.1	धीमतः		धीमतः	धीमत्{पुं;2;बहु}/धीमत्{पुं;5;एक}/धीमत्{पुं;6;एक}	धीमत्{पुं;6;एक}	विशेषणम्,8.1	विशेषणम्,10.1#विशेषणम्,6.1#विशेषणम्,5.1#सुप्_समुच्चितः,10.1#षष्ठीसम्बन्धः,10.1#षष्ठीसम्बन्धः,9.1#षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,3.1#विशेषणम्,4.1#हेतुः5,2.1#कर्म,2.1	N6	बुद्धिमान्_का	बुद्धिमान्_का
8.1	शतयूपस्य		शतयूपस्य	-	-	समुच्चितः,10.1	-	N6		
9.1	कौरव्य		कौरव्य	कौरव्य{पुं;8;एक}	कौरव्य{पुं;8;एक}	सम्बोध्यः,2.1	-	N8	कौरव्य	कौरव्य
10.1	धृतराष्ट्रस्य		धृतराष्ट्रस्य	धृतराष्ट्र{पुं;6;एक}	धृतराष्ट्र{पुं;6;एक}	षष्ठीसम्बन्धः,3.1	षष्ठीसम्बन्धः,9.1#षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,3.1	N6	धृतराष्ट्र_का	धृतराष्ट्र_का
11.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,10.1	सुप्_समुच्चय_द्योतकः,10.1#सम्बन्धः,10.1	NA	च2	च2
12.1	एव		एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,11.1	सम्बन्धः,11.1	NA	ही	ही
13.1	ह		ह	ह{अव्य}	ह{अव्य}	सम्बन्धः,12.1	सम्बन्धः,12.1	NA	ह	ह
14.1	.		.	-	-	-	-	FS	-	-
