index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	सर्वेषां		सर्वेषां	सर्व{सर्वनाम;पुं;6;बहु}/सर्व{सर्वनाम;नपुं;6;बहु}	सर्व{सर्वनाम;पुं;6;बहु}	षष्ठीसम्बन्धः,3.1	षष्ठीसम्बन्धः,3.1	N6	सबके	सबके
2.1	इमम्		इमम्	इदम्{सर्वनाम;पुं;2;एक}	इदम्{सर्वनाम;पुं;2;एक}	विशेषणम्,3.1	विशेषणम्,3.1#कर्म,4.1	N2	इस	इस
3.1	समागमम्		समागमम्	समागम{पुं;2;एक}	समागम{पुं;2;एक}	कर्म,4.1	कर्म,4.1	N2	मिलन	मिलन
4.1	श्रुत्वा		श्रुत्वा	श्रु1{अव्य;क्त्वा;भ्वादिः}	श्रु1{अव्य;क्त्वा;भ्वादिः}	पूर्वकालः,7.1	पूर्वकालः,7.1	NA	सुन_कर	सुन_कर
5.1	संशय-		संशय-छेदनाय	संशय	संशय	समासः,5.2	समासः,5.2	CP	संशय-	संशय-
5.2	छेदनाय		--	छेदन{नपुं;4;एक}/छेदन{नपुं;4;एक(छिद्1;ल्युट्;रुधादिः)}/छेदन{पुं;4;एक}	छेदन{नपुं;4;एक}	प्रयोजनम्,7.1	प्रयोजनम्1,7.1	N4	काटने_को	काटने_को
6.1	अहं		अहं	अस्मद्{सर्वनाम;1;एक}	अस्मद्{सर्वनाम;1;एक}	कर्ता,7.1;कर्ता,4.1	कर्ता,7.1#कर्ता,4.1	N1	मैं	मैं
7.1	प्राप्तः		प्राप्तः	प्राप्त{पुं;1;एक(प्र_आप्1;क्त;स्वादिः)}	प्राप्त{पुं;1;एक(प्र_आप्1;क्त;स्वादिः)}		-	N1	पहुँचा	पहुँचा
8.1	वस्तुतः		वस्तुतः	वस्तु{अव्य;तसिल्}	वस्तु{अव्य;तसिल्}	क्रियाविशेषणम्,7.1	क्रियाविशेषणम्,7.1#क्रियाविशेषणम्,5.2#क्रियाविशेषणम्,4.1	NA	वस्तु_से	वस्तु_से
9.1	कौरव-		कौरव-नन्दन	कौरव	कौरव	समासः,9.2	समासः,9.2	CP	कौरव-	कौरव-
9.2	नन्दन		--	नन्दन{पुं;8;एक}/नन्दन{नपुं;8;एक}	नन्दन{पुं;8;एक}	सम्बोध्यः,7.1	सम्बोध्यः,7.1	N8	नन्दन	नन्दन
10.1	.		.	-	-	-	-	FS	-	-
