index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	अहो		अहो	अहो{अव्य}	अहो{अव्य}	सम्बन्धः,5.1	सम्बन्धः,9.1#सम्बन्धः,5.1	NA	अहो	अहो
2.1	भगवता		भगवता	भगवत्{पुं;3;एक}/भग{मतुप्;पुं;3;एक}/भग{मतुप्;नपुं;3;एक}	भगवत्{पुं;3;एक}	कर्ता,5.1	कर्ता,5.1#हेतुः,9.1#हेतुः,5.1	N3	भगवान्_से	भगवान्_से
3.1	श्रद्धा		श्रद्धा	श्रद्धा{स्त्री;1;एक}	श्रद्धा{स्त्री;1;एक}	कर्म,5.1	कर्ता,5.1;कर्म,5.1	N1	श्रद्धा	श्रद्धा
4.1	कुरु-		कुरु-राजस्य	कुरु	कुरु	समासः,4.2	समासः,4.2	CP	कुरु-	कुरु-
4.2	राजस्य		--	राज{नपुं;6;एक}/राज{पुं;6;एक}	राज{नपुं;6;एक}	समुच्चितः,10.1	विशेषणम्,10.1#विशेषणम्,9.1#विशेषणम्,8.1#विशेषणम्,6.1#सुप्_समुच्चितः,10.1#सुप्_समुच्चितः,6.1#षष्ठीसम्बन्धः,12.2#षष्ठीसम्बन्धः,8.1#षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,3.1#षष्ठीसम्बन्धः,2.1	N6	राज_की	राज_की
5.1	वर्धिता		वर्धिता	वृध्1{कर्तरि;लुट्;प्र;एक;आत्मनेपदी;भ्वादिः}/वृध्1{कर्मणि;लुट्;प्र;एक;आत्मनेपदी;भ्वादिः}/वर्धितृ{पुं;1;एक(वृध्1;तृच्;भ्वादिः)}	वृध्1{कर्मणि;लुट्;प्र;एक;आत्मनेपदी;भ्वादिः}	अभिहित_कर्ता,2.1	-	N1	बढेगी	बढेगी
6.1	सर्वस्य		सर्वस्य	सर्व{सर्वनाम;पुं;6;एक}/सर्व{सर्वनाम;नपुं;6;एक}	सर्व{सर्वनाम;नपुं;6;एक}	समुच्चितः,10.1	विशेषणम्,10.1#विशेषणम्,4.2#सुप्_समुच्चितः,10.1#षष्ठीसम्बन्धः,12.2#षष्ठीसम्बन्धः,8.1#षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,4.2#षष्ठीसम्बन्धः,3.1#षष्ठीसम्बन्धः,2.1#विशेषणम्,8.1	N6	सबका	सबका
7.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,6.1	सुप्_समुच्चय_द्योतकः,6.1#सम्बन्धः,6.1	NA	च2	च2
8.1	जनस्य		जनस्य	जन{पुं;6;एक}	जन{पुं;6;एक}	समुच्चितः,10.1	सुप्_समुच्चितः,10.1#षष्ठीसम्बन्धः,12.2#षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,4.2#षष्ठीसम्बन्धः,3.1#षष्ठीसम्बन्धः,2.1	N6	जन_का	जन_का
9.1	अस्य		अस्य	इदम्{सर्वनाम;पुं;6;एक}/इदम्{सर्वनाम;नपुं;6;एक}/अस्3{कर्तरि;लोट्;म;एक;परस्मैपदी;दिवादिः}	इदम्{सर्वनाम;पुं;6;एक}	विशेषणम्,8.1	विशेषणम्,10.1#विशेषणम्,6.1#विशेषणम्,4.2#सुप्_समुच्चितः,10.1#षष्ठीसम्बन्धः,12.2#षष्ठीसम्बन्धः,8.1#षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,4.2#षष्ठीसम्बन्धः,3.1#षष्ठीसम्बन्धः,2.1#विशेषणम्,8.1	N6	इस	इस
10.1	मम		मम	अस्मद्{सर्वनाम;6;एक}	अस्मद्{सर्वनाम;6;एक}	षष्ठीसम्बन्धः,3.1	षष्ठीसम्बन्धः,12.2#षष्ठीसम्बन्धः,8.1#षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,4.2#षष्ठीसम्बन्धः,3.1#षष्ठीसम्बन्धः,2.1	N6	मेरे	मेरे
11.1	चैव		चैव	चैव{अव्य}	चैव{अव्य}	समुच्चय_द्योतकः,10.1	सुप्_समुच्चय_द्योतकः,10.1#सम्बन्धः,10.1	NA	चैव	चैव
12.1	महा-		महा-द्युते	महत्	महत्	समासः,12.2	समासः,12.2	CP	महा-	महा-
12.2	द्युते		--	द्युति{स्त्री;8;एक}/द्युत{पुं;7;एक}/द्युति{पुं;8;एक}/द्युति{नपुं;8;एक}/द्युति{नपुं;1;एक}/द्युति{नपुं;2;एक}/द्युता{स्त्री;8;एक}/द्युता{स्त्री;8;द्वि}/द्युता{स्त्री;1;द्वि}/द्युता{स्त्री;2;द्वि}	द्युति{पुं;8;एक}	सम्बोध्यः,5.1	सम्बोध्यः,5.1#कर्म,9.1#कर्ता,5.1#विषयाधिकरणम्,3.1#अधिकरणम्,9.1#अधिकरणम्,5.1	N8	द्युत_में	द्युत_में
13.1	.		.	-	-	-	-	FS	-	-
