index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	यत्		यत्	यत्{अव्य}/यद्{सर्वनाम;नपुं;1;एक}/यद्{सर्वनाम;नपुं;2;एक}	यद्{सर्वनाम;नपुं;2;एक}	कर्म,2.1;नित्य_सम्बन्धः,7.1	विशेषणम्,7.1;नित्य_सम्बन्धः1,7.1;कर्ता_बे_वेर्ब्स्,3.1;सम्बन्धः,11.1;सम्बन्धः,3.1;कर्म,2.1;नित्य_सम्बन्धः,7.1	N2	कि	कि
2.1	आहारः		आहारः	आहार{पुं;1;एक}	आहार{पुं;1;एक}	विधेय_विशेषणम्,5.1	कर्ता_बे_वेर्ब्स्,3.1;विधेय_विशेषणम्,5.1	N1	आहार	आहार
3.1	अभवत्		अभवत्	भू1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;भ्वादिः}	भू1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,5.1	अभिहित_कर्ता,5.1	KP	हुआ	हुआ
4.1	राजा		राजा	राजन्{पुं;1;एक}	राजन्{पुं;1;एक}	विशेषणम्,5.1	विधेय_विशेषणम्,2.1#विधेय_विशेषणम्,1.1#कर्ता_बे_वेर्ब्स्,3.1#विशेषणम्,5.1	N1	राजा	राजा
5.1	धृतराष्ट्रः		धृतराष्ट्रः	धृतराष्ट्र{पुं;1;एक}	धृतराष्ट्र{पुं;1;एक}	कर्ता,3.1	कर्ता_बे_वेर्ब्स्,3.1	N1	धृतराष्ट्र1	धृतराष्ट्र1
6.1	महत्-		महत्-मनाः	महत्	महत्	समासः,6.2	समासः,6.2#समासः,6.2	CP	महत्-	महत्-
6.2	मनाः		--	मन{पुं;8;बहु}/मन{पुं;1;बहु}/मना{स्त्री;8;बहु}/मना{स्त्री;1;बहु}/मना{स्त्री;2;बहु}/मनस्{पुं;1;एक}	मनस्{पुं;1;एक}	विशेषणम्,5.1	विधेय_विशेषणम्,5.1#विधेय_विशेषणम्,4.1#विधेय_विशेषणम्,2.1#विधेय_विशेषणम्,1.1#कर्ता_बे_वेर्ब्स्,3.1#विशेषणम्,9.2#कर्ता,11.1#विशेषणम्,10.1#विशेषणम्,8.1#विशेषणम्,5.1	N1	मनस्	मनस्
7.1	तत्		तत्	तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{सर्वनाम;नपुं;2;एक}	कर्म,8.1	विशेषणम्,1.1#कर्ता_बे_वेर्ब्स्,3.1#कर्म,8.1	N2	वह	वह
8.1	आहाराः		आहाराः	आहार{पुं;1;बहु}/आहार{पुं;8;बहु}	आहार{पुं;1;बहु}	विशेषणम्,9.2	कर्ता,11.1#विशेषणम्,9.2	N1	आहार_ने	आहार_ने
9.1	नृ-		नृ-वीराः	नृ	नृ	समासः,9.2	समासः,9.2	CP	नृ-	नृ-
9.2	वीराः		--	वीर{पुं;1;बहु}/वीरा{स्त्री;1;बहु}/वीरा{स्त्री;2;बहु}/वीर{पुं;8;बहु}/वीरा{स्त्री;8;बहु}	वीर{पुं;1;बहु}	कर्ता,11.1	विशेषणम्,6.2#विशेषणम्,8.1#कर्ता,11.1#विशेषणम्,10.1	N1	वीर	वीर
10.1	ते		ते	तद्{सर्वनाम;पुं;1;बहु}/तद्{सर्वनाम;नपुं;1;द्वि}/तद्{सर्वनाम;नपुं;2;द्वि}/तद्{सर्वनाम;स्त्री;1;द्वि}/तद्{सर्वनाम;स्त्री;2;द्वि}/युष्मद्{सर्वनाम;6;एक}/युष्मद्{सर्वनाम;4;एक}	तद्{सर्वनाम;पुं;1;बहु}	विशेषणम्,9.2	प्रयोजनम्1,11.1#प्रयोजनम्1,3.1#षष्ठीसम्बन्धः,13.1#षष्ठीसम्बन्धः,9.2#षष्ठीसम्बन्धः,8.1#षष्ठीसम्बन्धः,6.2#षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,4.1#षष्ठीसम्बन्धः,2.1#विशेषणम्,9.2#विशेषणम्,8.1#विशेषणम्,6.2#कर्ता,11.1	N1	तुम्हारे_लिये	तुम्हारे_लिये
11.1	न्यवसन्		न्यवसन्	नि_वस्1{कर्तरि;लङ्;प्र;बहु;परस्मैपदी;भ्वादिः}	नि_वस्1{कर्तरि;लङ्;प्र;बहु;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,9.2	-	KP	निवास_किया	निवास_किया
12.1	ताम्		ताम्	तद्{सर्वनाम;स्त्री;2;एक}	तद्{सर्वनाम;स्त्री;2;एक}	विशेषणम्,13.1	विशेषणम्,13.1	N2	उस	उस
13.1	निशाम्		निशाम्	निश्{स्त्री;6;बहु}/निशा{स्त्री;2;एक}/निशा{स्त्री;6;बहु}	निशा{स्त्री;2;एक}	अत्यन्तसंयोग_सम्बन्धः,11.1	षष्ठीसम्बन्धः,9.2#षष्ठीसम्बन्धः,8.1#षष्ठीसम्बन्धः,6.2#षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,4.1#षष्ठीसम्बन्धः,2.1#अत्यन्तसंयोग_सम्बन्धः,11.1#अत्यन्तसंयोग_सम्बन्धः,3.1	N2	रात_को	रात_को
14.1	तदा		तदा	तदा{अव्य}	तदा{अव्य}	कालाधिकरणम्,11.1	कालाधिकरणम्,11.1#कालाधिकरणम्,3.1	NA	तब	तब
15.1	.		.	-	-	-	-	FS	-	-
