index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	ते		ते	तद्{सर्वनाम;पुं;1;बहु}/तद्{सर्वनाम;नपुं;1;द्वि}/तद्{सर्वनाम;नपुं;2;द्वि}/तद्{सर्वनाम;स्त्री;1;द्वि}/तद्{सर्वनाम;स्त्री;2;द्वि}/युष्मद्{सर्वनाम;6;एक}/युष्मद्{सर्वनाम;4;एक}	तद्{सर्वनाम;नपुं;2;द्वि}	कर्ता,2.1	सम्प्रदानम्,2.1#प्रयोजनम्1,4.1#प्रयोजनम्1,3.1#कर्म,3.1#षष्ठीसम्बन्धः,10.1#षष्ठीसम्बन्धः,8.3#षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,5.1#सुप्_समुच्चितः,8.3#मुख्यकर्म,2.1#कर्म,4.1#गौणकर्म,2.1#सुप्_समुच्चितः,10.1#विशेषणम्,12.1#विशेषणम्,8.3#कर्ता,2.1	N2	उनको	उनको
2.1	अब्रुवन्		अब्रुवन्	ब्रू1{कर्तरि;लङ्;प्र;बहु;परस्मैपदी;अदादिः}	ब्रू1{कर्तरि;लङ्;प्र;बहु;परस्मैपदी;अदादिः}	अभिहित_कर्ता,1.1;सकर्मक	-	KP	कहे	कहे
3.1	ज्ञातुम्		ज्ञातुम्	ज्ञा1{अव्य;तुमुन्;क्र्यादिः}	ज्ञा1{अव्य;तुमुन्;क्र्यादिः}	इष्कर्म,4.1	प्रयोजनम्1,2.1#इष्कर्म,4.1	NA	जानने~के_लिये	जानने~के_लिये
4.1	इच्छामः		इच्छामः	इष्2{कर्तरि;लट्;उ;बहु;परस्मैपदी;तुदादिः}	इष्2{कर्तरि;लट्;उ;बहु;परस्मैपदी;तुदादिः}	वाक्यकर्म,2.1	वाक्यकर्म,2.1	KP	इच्छा_करते_हैं	इच्छा_करते_हैं
5.1	कतमः		कतमः	कतम{पुं;1;एक}/कतम{सर्वनाम;पुं;1;एक}	कतम{सर्वनाम;पुं;1;एक}	विधेय_विशेषणम्,7.1	विधेय_विशेषणम्,7.1#विशेषणम्,7.1#सुप्_समुच्चितः,10.1#सुप्_समुच्चितः,8.3	N1	कौन_सा	कौन_सा
6.1	अत्र		अत्र	अत्र{अव्य}	अत्र{अव्य}	देशाधिकरणम्,13.1	देशाधिकरणम्,13.1#देशाधिकरणम्,4.1#देशाधिकरणम्,3.1#देशाधिकरणम्,2.1	NA	इस_स्थान_पर	इस_स्थान_पर
7.1	युधिष्ठिरः		युधिष्ठिरः	युधिष्ठिर{पुं;1;एक}	युधिष्ठिर{पुं;1;एक}	समुच्चितः,10.1	सुप्_समुच्चितः,10.1#सुप्_समुच्चितः,8.3	N1	युधिष्ठिर	युधिष्ठिर
8.1	भीम-		भीम-अर्जुन-यमाः	भीम	भीम	समासः,8.2	समासः,8.2	CP	भीम-	भीम-
8.2	अर्जुन-		--	अर्जुन	अर्जुन	समासः,8.3	समासः,8.3	CP	अर्जुन-	अर्जुन-
8.3	यमाः		--	यम{पुं;1;बहु}/यम{पुं;8;बहु}/यमा{स्त्री;8;बहु}/यमा{स्त्री;1;बहु}/यमा{स्त्री;2;बहु}	यम{पुं;1;बहु}	समुच्चितः,10.1	मुख्यकर्म,2.1#कर्म,4.1#कर्म,3.1#गौणकर्म,2.1#सुप्_समुच्चितः,10.1#कर्ता,2.1#विशेषणम्,1.1	N1	यमराजों_ने	यमराजों_ने
9.1	चैव		चैव	चैव{अव्य}	चैव{अव्य}	समुच्चय_द्योतकः,8.3	सुप्_समुच्चय_द्योतकः,8.3#सम्बन्धः,8.3	NA	चैव	चैव
10.1	द्रौपदी		द्रौपदी	द्रौपदी{स्त्री;1;एक}	द्रौपदी{स्त्री;1;एक}	कर्ता,13.1	कर्ता,13.1	N1	द्रौपदी	द्रौपदी
11.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,10.1	सुप्_समुच्चय_द्योतकः,10.1#सम्बन्धः,10.1	NA	और	और
12.1	यशस्विनी		यशस्विनी	यशस्विन्{नपुं;1;द्वि}/यशस्विन्{नपुं;2;द्वि}/यशस्विनी{स्त्री;1;एक}/यशस्विन्{नपुं;8;द्वि}	यशस्विनी{स्त्री;1;एक}	विशेषणम्,10.1	विशेषणम्,10.1#कर्म,3.1	N1	यशस्विनी	यशस्विनी
13.1	(अस्ति)		अस्ति	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,12.1,अकर्मक	समुच्चितः,2.1	KP	है	है
14.1	(कतमाः)		कतमाः	कतम{पुं;1;बहु}/कतम{सर्वनाम;पुं;1;बहु}	कतम{सर्वनाम;पुं;1;बहु}	विधेय_विशेषणम्,8.3	विधेय_विशेषणम्,8.3#विशेषणम्,7.1#सुप्_समुच्चितः,10.1#सुप्_समुच्चितः,8.3	N1	कौन_सा	कौन_सा
15.1	(कतमा)		कतमा	कतमा{स्त्री;1;एक}/कतमा{सर्वनाम;1;एक}	कतमा{सर्वनाम;1;एक}	विधेय_विशेषणम्,10.1	विधेय_विशेषणम्,10.1#विशेषणम्,7.1#सुप्_समुच्चितः,10.1#सुप्_समुच्चितः,8.3	N1	कौन_सा	कौन_सा
16.1	.		.	-	-	-	-	FS	-	-
