index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	योगः		योगः	योग{पुं;1;एक}	योग{पुं;1;एक}	वीप्सा,2.1	विशेषणम्,7.1#विशेषणम्,6.1#विशेषणम्,2.1#वीप्सा,2.1#कर्ता_बे_वेर्ब्स्,8.1	N1	योग	योग
2.1	योगः		योगः	योग{पुं;1;एक}	योग{पुं;1;एक}	वाक्यकर्म,15.1	विशेषणम्,7.1#विशेषणम्,6.1#विशेषणम्,1.1#कर्ता_बे_वेर्ब्स्,8.1	N1	योग	योग
3.1	इति		इति	इति{अव्य}	इति{अव्य}	वाक्यकर्म_द्योतकः,2.1	-	NA	ऐसा	ऐसा
4.1	प्रीत्या		प्रीत्या	प्रीति{स्त्री;3;एक}	प्रीति{स्त्री;3;एक}	करणम्,15.1	क्रियाविशेषणम्,13.1#क्रियाविशेषणम्,12.1#क्रियाविशेषणम्,9.1#क्रियाविशेषणम्,8.1#करणम्,13.1#करणम्,12.1#करणम्,8.1#हेतुः,13.1#हेतुः,12.1#हेतुः,9.1#हेतुः,8.1	N3	प्रसन्नता_से	प्रसन्नता_से
5.1	ततः		ततः	ततः{अव्य}	ततः{अव्य}	सम्बन्धः,8.1	सम्बन्धः,13.1#सम्बन्धः,12.1#सम्बन्धः,9.1#सम्बन्धः,8.1#कार्य_द्योतकः,13.1#कार्य_द्योतकः,12.1#कार्य_द्योतकः,9.1#कार्य_द्योतकः,8.1	NA	वहाँ_से	वहाँ_से
6.1	शब्दः		शब्दः	शब्द{पुं;1;एक}	शब्द{पुं;1;एक}	कर्ता,8.1	कर्ता_बे_वेर्ब्स्,8.1#कर्ता,13.1#कर्ता,12.1	N1	शब्द	शब्द
7.1	महान्		महान्	महत्{पुं;1;एक}	महत्{पुं;1;एक}	विधेय_विशेषणम्,6.1	विधेय_विशेषणम्,6.1#विधेय_विशेषणम्,2.1#विधेय_विशेषणम्,1.1	N1	महान्	महान्
8.1	अभूत्		अभूत्	भू1{कर्तरि;लुङ्;प्र;एक;परस्मैपदी;भ्वादिः}	भू1{कर्तरि;लुङ्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,6.1	-	KP	हुआ	हुआ
9.1	क्रोशताम्		क्रोशताम्	क्रुश्1{कर्तरि;लोट्;प्र;द्वि;परस्मैपदी;भ्वादिः}/क्रोशत्{पुं;6;बहु(क्रुश्1;शतृ_लट्;भ्वादिः)}/क्रोशत्{नपुं;6;बहु(क्रुश्1;शतृ_लट्;भ्वादिः)}	क्रोशत्{पुं;6;बहु(क्रुश्1;शतृ_लट्;भ्वादिः)}	विशेषणम्,10.1	विशेषणम्,13.1#विशेषणम्,12.1#षष्ठीसम्बन्धः,10.1#षष्ठीसम्बन्धः,6.1#षष्ठीसम्बन्धः,4.1#षष्ठीसम्बन्धः,2.1#भावलक्षणसप्तमी_समानकालः,13.1#भावलक्षणसप्तमी_समानकालः,12.1#भावलक्षणसप्तमी_समानकालः,8.1#विशेषणम्,10.1	N6	पुकारते_हुए	पुकारते_हुए
10.1	सादिनाम्		सादिनाम्	सादिन्{पुं;6;बहु}	सादिन्{पुं;6;बहु}	षष्ठीसम्बन्धः,6.1	षष्ठीसम्बन्धः,6.1#षष्ठीसम्बन्धः,4.1#षष्ठीसम्बन्धः,2.1#षष्ठीसम्बन्धः,1.1#भ्कर्ता,13.1#भ्कर्ता,12.1#भ्कर्ता,9.1	N6	घुड़सवारों_का	घुड़सवारों_का
11.1	तत्र		तत्र	तत्र{अव्य}	तत्र{अव्य}	देशाधिकरणम्,8.1	देशाधिकरणम्,13.1#देशाधिकरणम्,12.1#देशाधिकरणम्,9.1#देशाधिकरणम्,8.1	NA	वहाँ	वहाँ
12.1	युज्यताम्		युज्यताम्	युज्2{कर्मणि;लोट्;प्र;एक;आत्मनेपदी;रुधादिः}/युज्1{कर्तरि;लोट्;प्र;एक;आत्मनेपदी;दिवादिः}/युज्यत्{पुं;6;बहु(युज्1;शतृ_लट्;दिवादिः)}/युज्यत्{नपुं;6;बहु(युज्1;शतृ_लट्;दिवादिः)}	युज्2{कर्मणि;लोट्;प्र;एक;आत्मनेपदी;रुधादिः}	वीप्सा,13.1	विशेषणम्,9.1#वीप्सा,13.1#षष्ठीसम्बन्धः,10.1#षष्ठीसम्बन्धः,6.1#षष्ठीसम्बन्धः,4.1#षष्ठीसम्बन्धः,2.1#भावलक्षणसप्तमी_समानकालः,13.1#भावलक्षणसप्तमी_समानकालः,9.1#भावलक्षणसप्तमी_समानकालः,8.1#विशेषणम्,10.1	KP	चित्त_स्थिर_करता_हुआ	चित्त_स्थिर_करता_हुआ
13.1	युज्यताम्		युज्यताम्	युज्2{कर्मणि;लोट्;प्र;एक;आत्मनेपदी;रुधादिः}/युज्1{कर्तरि;लोट्;प्र;एक;आत्मनेपदी;दिवादिः}/युज्यत्{पुं;6;बहु(युज्1;शतृ_लट्;दिवादिः)}/युज्यत्{नपुं;6;बहु(युज्1;शतृ_लट्;दिवादिः)}	युज्2{कर्मणि;लोट्;प्र;एक;आत्मनेपदी;रुधादिः}	वाक्यकर्म,9.1	विशेषणम्,9.1#षष्ठीसम्बन्धः,10.1#षष्ठीसम्बन्धः,6.1#षष्ठीसम्बन्धः,4.1#षष्ठीसम्बन्धः,2.1#भावलक्षणसप्तमी_समानकालः,12.1#भावलक्षणसप्तमी_समानकालः,9.1#भावलक्षणसप्तमी_समानकालः,8.1#विशेषणम्,10.1	KP	चित्त_स्थिर_करते_हुए	चित्त_स्थिर_करते_हुए
14.1	इति		इति	इति{अव्य}	इति{अव्य}	वाक्यकर्म_द्योतकः,13.1	-	NA	ऐसा	ऐसा
15.1	(आज्ञापयामास)		आज्ञापयामास					KP		
16.1	.		.	-	-	-	-	FS	-	-
