index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	पार्थिव		पार्थिव	पार्थिव{पुं;8;एक}	पार्थिव{पुं;8;एक}	सम्बोध्यः,6.1	सम्बोध्यः,6.1	N8	पार्थिव	पार्थिव
2.1	तव		तव	युष्मद्{सर्वनाम;6;एक}	युष्मद्{सर्वनाम;6;एक}	षष्ठीसम्बन्धः,3.1	कर्ता,5.1#कर्म,5.1#षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,3.1	N6	तुम्हारे	तुम्हारे
3.1	सत्यत्वात्		सत्यत्वात्	सत्य{त्व;नपुं;5;एक}	सत्य{त्व;नपुं;5;एक}	हेतुः,6.1	हेतुः5,12.1#हेतुः5,8.1#हेतुः5,6.1#हेतुः5,5.1#अपादानम्,6.1#हेतुः,6.1	N5	सत्य_से	सत्य_से
4.1	कथञ्चित्		कथञ्चित्	कथञ्चित्{अव्य}	कथञ्चित्{अव्य}	क्रियाविशेषणम्,6.1	क्रियाविशेषणम्,12.1#क्रियाविशेषणम्,8.1#क्रियाविशेषणम्,6.1	NA	किसी_तरह_से_हो	किसी_तरह_से_हो
5.1	तक्षकः		तक्षकः	तक्षक{पुं;1;एक(तक्ष्1;ण्वुल्;भ्वादिः)}	तक्षक{पुं;1;एक(तक्ष्1;ण्वुल्;भ्वादिः)}	कर्म,6.1	कर्म,6.1	N1	बढ़ई	बढ़ई
6.1	मुक्तः		मुक्तः	मुच्{अव्य;तसिल्}/मुक्त{पुं;1;एक(मुच्2;क्त;तुदादिः)}	मुक्त{पुं;1;एक(मुच्2;क्त;तुदादिः)}		हेतुः5,12.1#हेतुः5,8.1	N1	मुक्त	मुक्त
7.1	गतिम्		गतिम्	गति{स्त्री;2;एक}	गति{स्त्री;2;एक}	कर्म,8.1	कर्म,12.1#कर्म,8.1	N2	गति	गति
8.1	दृष्टाः		दृष्टाः	दृष्ट{पुं;1;बहु(दृश्1;क्त;भ्वादिः)}/दृष्टा{स्त्री;1;बहु(दृश्1;क्त;भ्वादिः)}/दृष्टा{स्त्री;2;बहु(दृश्1;क्त;भ्वादिः)}	दृष्ट{पुं;1;बहु(दृश्1;क्त;भ्वादिः)}	विशेषणम्,11.1	कर्म,12.1#विशेषणम्,11.1	N1	वैध	वैध
9.1	सर्वे		सर्वे	सर्व{सर्वनाम;पुं;1;बहु}/सर्व{सर्वनाम;नपुं;1;द्वि}/सर्व{सर्वनाम;नपुं;2;द्वि}/सर्वा{सर्वनाम;स्त्री;1;द्वि}/सर्वा{सर्वनाम;स्त्री;2;द्वि}	सर्व{सर्वनाम;पुं;1;बहु}	विशेषणम्,11.1	कर्म,12.1#विशेषणम्,12.1#विशेषणम्,11.1	N1	सब	सब
10.1	मह-		मह-आत्मनः	मह	मह	समासः,10.2	समासः,10.2	CP	मह-	मह-
10.2	आत्मनः		--	आत्मन्{पुं;2;बहु}/आत्मन्{पुं;5;एक}/आत्मन्{पुं;6;एक}	आत्मन्{पुं;6;एक}	षष्ठीसम्बन्धः,7.1	षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,3.1#हेतुः5,12.1#कर्म,12.1	N6	आत्मा_के	आत्मा_के
11.1	ऋषयः		ऋषयः	ऋषि{पुं;1;बहु}/ऋषि{पुं;8;बहु}	ऋषि{पुं;1;बहु}	कर्म,12.1	कर्म,12.1	N1	ऋषि	ऋषि
12.1	पूजिताः		पूजिताः	पूजित{पुं;1;बहु(पूज्1;क्त;चुरादिः)}/पूजिता{स्त्री;1;बहु(पूज्1;क्त;चुरादिः)}/पूजिता{स्त्री;2;बहु(पूज्1;क्त;चुरादिः)}	पूजित{पुं;1;बहु(पूज्1;क्त;चुरादिः)}		-	N1	पूजित	पूजित
13.1	.		.	-	-	-	-	FS	-	-
