index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	ताम्		ताम्	तद्{सर्वनाम;स्त्री;2;एक}	तद्{सर्वनाम;स्त्री;2;एक}	विशेषणम्,5.1	विशेषणम्,5.1#विशेषणम्,3.1	N2	उस	उस
2.1	दुःखिताम्		दुःखिताम्	दुःखिन्{तल्;स्त्री;2;एक}	दुःखिन्{तल्;स्त्री;2;एक}	विशेषणम्,5.1	विशेषणम्,5.1#विशेषणम्,3.1	N2	दुःखिन्	दुःखिन्
3.1	देवीं		देवीं	देवी{स्त्री;2;एक}	देवी{स्त्री;2;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N2	देवी_को	देवी_को
4.1	सव्यसाचिनः		सव्यसाचिनः	सव्यसाचिन्{पुं;1;बहु}/सव्यसाचिन्{पुं;2;बहु}/सव्यसाचिन्{पुं;5;एक}/सव्यसाचिन्{पुं;6;एक}	सव्यसाचिन्{पुं;6;एक}	षष्ठीसम्बन्धः,5.1	कर्ता,9.1#कर्ता,6.2#कर्म,9.1#कर्म,6.2#षष्ठीसम्बन्धः,9.1#षष्ठीसम्बन्धः,8.1#षष्ठीसम्बन्धः,7.2#षष्ठीसम्बन्धः,6.3#षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,3.1#षष्ठीसम्बन्धः,2.1#हेतुः5,10.1#हेतुः5,9.1#हेतुः5,6.2#अपादानम्,6.2#कर्म,10.1	N6	अर्जुन_का_विशेषण_की	अर्जुन_का_विशेषण_की
5.1	मातरम्		मातरम्	मातृ{स्त्री;2;एक}	मातृ{स्त्री;2;एक}	कर्म,10.1	कर्म,10.1	N2	माता_को	माता_को
6.1	दूर-		दूर-श्रवण-दर्शनः	दूर	दूर	समासः,6.2	समासः,6.2	CP	दूर-	दूर-
6.2	श्रवण-		--	श्रवण(श्रु1;ल्युट्;भ्वादिः)	श्रवण(श्रु1;ल्युट्;भ्वादिः)	समासः,6.3	समासः,6.3	CP		
6.3	दर्शनः		--	दर्शन{पुं;1;एक}	दर्शन{पुं;1;एक}	विशेषणम्,9.1	विशेषणम्,9.1#विशेषणम्,8.1#विशेषणम्,7.2#कर्ता,10.1	N1	दर्शन	दर्शन
7.1	वर-		वर-दः	वर	वर	समासः,7.2	समासः,7.2	CP	वर-	वर-
7.2	दः		--	द{पुं;1;एक}	द{पुं;1;एक}	विशेषणम्,9.1	विशेषणम्,9.1#विशेषणम्,8.1#कर्ता,10.1	N1	द	द
8.1	ऋषिः		ऋषिः	ऋषि{पुं;1;एक}	ऋषि{पुं;1;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N1	ऋषि	ऋषि
9.1	व्यासः		व्यासः	व्यास{पुं;1;एक(वि_अस्3;घञ्;दिवादिः)}	व्यास{पुं;1;एक(वि_अस्3;घञ्;दिवादिः)}	कर्ता,10.1	कर्ता,10.1	N1	विभाजन_ने	विभाजन_ने
10.1	अपश्यत्		अपश्यत्	दृश्1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;भ्वादिः}	दृश्1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,9.1;सकर्मक	-	KP	देखा	देखा
11.1	.		.	-	-	-	-	FS	-	-
