index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	स-		स-फलं	स	स	समासः,1.2	समासः,1.2	CP	स-	स-
1.2	फलं		--	फल{नपुं;1;एक}/फल{नपुं;2;एक}/फल{पुं;2;एक}	फल{नपुं;1;एक}	विशेषणम्,2.1	विशेषणम्,2.1#कर्तृरहितकर्तृसमानाधिकरणम्,7.1#कर्तृरहितकर्तृसमानाधिकरणम्,5.1	N1	फल	फल
2.1	जीवितं		जीवितं	जीवित{नपुं;1;एक(जीव्1;क्त;भ्वादिः)}/जीवित{नपुं;2;एक(जीव्1;क्त;भ्वादिः)}	जीवित{नपुं;1;एक(जीव्1;क्त;भ्वादिः)}	-	कर्तृरहितकर्तृसमानाधिकरणम्,7.1#कर्तृरहितकर्तृसमानाधिकरणम्,5.1	N1	जीवित	जीवित
3.1	मे		मे	अस्मद्{सर्वनाम;6;एक}/अस्मद्{सर्वनाम;4;एक}	अस्मद्{सर्वनाम;6;एक}	षष्ठीसम्बन्धः,2.1	प्रयोजनम्1,15.1#प्रयोजनम्1,12.2#प्रयोजनम्1,7.1#प्रयोजनम्1,6.2#षष्ठीसम्बन्धः,2.1#प्रयोजनम्1,5.1#कर्ता,12.2#कर्म,12.2#षष्ठीसम्बन्धः,12.2#षष्ठीसम्बन्धः,4.1	N6	मेरा	मेरा
4.1	धन्यः		धन्यः	धन्य{पुं;1;एक}	धन्य{पुं;1;एक}	कर्तृरहितकर्तृसमानाधिकरणम्,5.1	कर्तृरहितकर्तृसमानाधिकरणम्,7.1#कर्तृरहितकर्तृसमानाधिकरणम्,5.1	N1	धन्य	धन्य
5.1	अस्मि		अस्मि	अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;अदादिः}	-	-	KP	हूँ	हूँ
6.1	अनु-		अनु-गृहीतः	अनु	अनु	समासः,6.2	समासः,6.2	CP	अनु-	अनु-
6.2	गृहीतः		--	गृही{अव्य;तसिल्}/गृहीत{पुं;1;एक(ग्रह्1;क्त;क्र्यादिः)}	गृहीत{पुं;1;एक(ग्रह्1;क्त;क्र्यादिः)}	कर्तृरहितकर्तृसमानाधिकरणम्,7.1	विशेषणम्,15.1#विशेषणम्,12.2#कर्तृरहितकर्तृसमानाधिकरणम्,7.1#कर्तृरहितकर्तृसमानाधिकरणम्,5.1#हेतुः5,15.1#हेतुः5,7.1#अपादानम्,12.2	N1	गृही_से	गृही_से
7.1	अस्मि		अस्मि	अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;अदादिः}	-	-	KP	हूँ	हूँ
8.1	यत्		यत्	यत्{अव्य}	यत्{अव्य}	सम्बन्धः,12.2	सम्बन्धः,12.2	NA	कि	कि
9.1	भवद्भिः		भवद्भिः	भवत्{सर्वनाम;पुं;3;बहु}/भवत्{पुं;3;बहु}	भवत्{सर्वनाम;पुं;3;बहु}	सहार्थः,12.2	विशेषणम्,10.1#सहार्थः,15.1#सहार्थः,12.2#सहार्थः,7.1#सहार्थः,6.2#सहार्थः,5.1#सहार्थः,2.1#कर्ता,15.1#करणम्,12.2#हेतुः,15.1#हेतुः,12.2	N3	आपसे	आपसे
10.1	साधुभिः		साधुभिः	साधु{पुं;3;बहु}/साधु{नपुं;3;बहु}	साधु{पुं;3;बहु}	विशेषणम्,9.1	सहार्थः,15.1#सहार्थः,12.2#सहार्थः,7.1#सहार्थः,6.2#सहार्थः,5.1#सहार्थः,2.1#कर्ता,15.1#करणम्,12.2#हेतुः,15.1#हेतुः,12.2#विशेषणम्,9.1	N3	साधुओं_से	साधुओं_से
11.1	सह		सह	सह{अव्य}	सह{अव्य}	सहार्थ_द्योतकः,9.1	सहार्थ_द्योतकः,10.1#सहार्थ_द्योतकः,9.1#क्रियाविशेषणम्,15.1	NA	साथ	साथ
12.1	सम्-		सम्-आगमः	सम्	सम्	समासः,12.2	समासः,12.2	CP	सम्-	सम्-
12.2	आगमः		--	आङ्_गम्1{कर्तरि;लुङ्;म;एक;परस्मैपदी;भ्वादिः}/आगम{पुं;1;एक(आङ्_गम्1;घञ्;भ्वादिः)}	आगम{पुं;1;एक(आङ्_गम्1;घञ्;भ्वादिः)}	कर्ता,15.1	कर्ता,15.1#कर्तृरहितकर्तृसमानाधिकरणम्,7.1#कर्तृरहितकर्तृसमानाधिकरणम्,5.1	N1	आये	आये
13.1	अद्य		अद्य	अद्य{अव्य}	अद्य{अव्य}	कालाधिकरणम्,15.1	कालाधिकरणम्,15.1	NA	आज	आज
14.1	इह		इह	इह{अव्य}	इह{अव्य}	देशाधिकरणम्,15.1	देशाधिकरणम्,15.1	NA	यहाँ	यहाँ
15.1	सम्पन्नः		सम्पन्नः	सम्पन्न{पुं;1;एक(सम्_पद्1;क्त;दिवादिः)}	सम्पन्न{पुं;1;एक(सम्_पद्1;क्त;दिवादिः)}	-	कर्तृरहितकर्तृसमानाधिकरणम्,7.1#कर्तृरहितकर्तृसमानाधिकरणम्,5.1	N1	सम्पन्न	सम्पन्न
16.1	मे		मे	अस्मद्{सर्वनाम;6;एक}/अस्मद्{सर्वनाम;4;एक}	अस्मद्{सर्वनाम;6;एक}	सम्बन्धः,15.1	सम्बन्धः,15.1#षष्ठीसम्बन्धः,4.1	N6	मेरा	मेरा
17.1	.		.	-	-	-	-	FS	-	-
