index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	भगवन्		भगवन्	भग{मतुप्;पुं;8;एक}	भग{मतुप्;पुं;8;एक}	सम्बोध्यः,10.1	सम्बोध्यः,10.1	N8	भग-वाला	भग-वाला
2.1	पृथिवी-		पृथिवी-पतेः	पृथिवी	पृथिवी	समासः,2.2	समासः,2.2	CP	पृथिवी-	पृथिवी-
2.2	पतेः		--	पत्1{कर्तरि;विधिलिङ्;म;एक;परस्मैपदी;भ्वादिः}/पति{पुं;5;एक}/पति{पुं;6;एक}	पति{पुं;6;एक}	षष्ठीसम्बन्धः,3.1	विशेषणम्,11.1#षष्ठीसम्बन्धः,3.1#षष्ठीसम्बन्धः,4.2#षष्ठीसम्बन्धः,3.1#तुलना_बिन्दुः,9.1#हेतुः5,10.1#हेतुः5,5.1	N6	पति_का	पति_का
3.1	समायोगः		समायोगः	समायोग{पुं;1;एक}	समायोग{पुं;1;एक}	कर्ता,5.1	सुप्_समुच्चितः,6.1#कर्ता_बे_वेर्ब्स्,5.1#कर्ता,5.1	N1	मेल	मेल
4.1	वृथा-		वृथा-अग्निना	वृथा	वृथा	समासः,4.2	समासः,4.2	CP	वृथा-	वृथा-
4.2	अग्निना		--	अग्नि{पुं;3;एक}/अग्नि{नपुं;3;एक}	अग्नि{पुं;3;एक}	सहकर्ता,5.1	हेतुः,10.1#हेतुः,5.1#सहकर्ता,5.1	N3	अग्नि_से	अग्नि_से
5.1	अभूत्		अभूत्	भू1{कर्तरि;लुङ्;प्र;एक;परस्मैपदी;भ्वादिः}	भू1{कर्तरि;लुङ्;प्र;एक;परस्मैपदी;भ्वादिः}	-	-	KP	हुआ	हुआ
6.1	इदम्		इदम्	इदम्{सर्वनाम;नपुं;1;एक}/इदम्{सर्वनाम;नपुं;2;एक}	इदम्{सर्वनाम;नपुं;1;एक}	कर्ता,10.1	विशेषणम्,8.1#कर्ता,10.1	N1	यह	यह
7.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,6.1	सुप्_समुच्चय_द्योतकः,6.1#सम्बन्धः,6.1	NA	च1	च1
8.1	अन्यत्		अन्यत्	अन्यत्{अव्य}/अन्य{सर्वनाम;नपुं;1;एक}/अन्य{सर्वनाम;नपुं;2;एक}	अन्य{सर्वनाम;नपुं;1;एक}	विशेषणम्,6.1	कर्ता,10.1#विशेषणम्,6.1	N1	अन्य	अन्य
9.1	कष्टतरम्		कष्टतरम्	कष्ट{तरप्;पुं;2;एक}/कष्ट{तरप्;नपुं;1;एक}/कष्ट{तरप्;नपुं;2;एक}	कष्ट{तरप्;नपुं;1;एक}	विधेय_विशेषणम्,6.1	कर्ता,10.1#विधेय_विशेषणम्,6.1#विधेय_विशेषणम्,6.1	N1	कष्ट	कष्ट
10.1	प्रतिभाति		प्रतिभाति	प्रति_भा1{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	प्रति_भा1{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,6.1	अभिहित_कर्ता,6.1	KP	चमकता_है	चमकता_है
11.1	मे		मे	अस्मद्{सर्वनाम;6;एक}/अस्मद्{सर्वनाम;4;एक}	अस्मद्{सर्वनाम;6;एक}	सम्बन्धः,10.1	सम्बन्धः,10.1#षष्ठीसम्बन्धः,3.1#षष्ठीसम्बन्धः,2.2	N6	मेरा	मेरा
12.1	.		.	-	-	-	-	FS	-	-
