index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	पाण्डव-		पाण्डव-नन्दन	पाण्डव	पाण्डव	समासः,1.2	समासः,1.2	CP	पाण्डव-	पाण्डव-
1.2	नन्दन		--	नन्दन{पुं;8;एक}/नन्दन{नपुं;8;एक}	नन्दन{पुं;8;एक}	सम्बोध्यः,5.1	सम्बोध्यः,5.1	N8		
2.1	त्वया		त्वया	युष्मद्{सर्वनाम;3;एक}	युष्मद्{सर्वनाम;3;एक}	कर्ता,5.1	कर्ता,9.1#कर्ता,5.1#हेतुः,13.1#हेतुः,9.1#हेतुः,5.1#हेतुः,4.1	N3	तुमसे	तुमसे
3.1	विचित्रम्		विचित्रम्	विचित्र{पुं;2;एक}/विचित्र{नपुं;1;एक}/विचित्र{नपुं;2;एक}	विचित्र{पुं;2;एक}	विशेषणम्,4.1	विशेषणम्,5.1#विशेषणम्,4.1#सुप्_समुच्चितः,11.1#मुख्यकर्म,9.1#कर्म,5.1#कर्म,4.1#सुप्_समुच्चितः,6.1#विशेषणम्,11.1	N2	विचित्र	विचित्र
4.1	आख्यानम्		आख्यानम्	आख्यान{नपुं;1;एक(आङ्_ख्या1;ल्युट्;अदादिः)}/आख्यान{नपुं;2;एक(आङ्_ख्या1;ल्युट्;अदादिः)}	आख्यान{नपुं;2;एक(आङ्_ख्या1;ल्युट्;अदादिः)}	कर्म,5.1	सुप्_समुच्चितः,11.1#मुख्यकर्म,9.1#कर्म,5.1#सुप्_समुच्चितः,6.1	N2	कहने~को	कहने~को
5.1	श्रुतम्		श्रुतम्	श्रुत{पुं;2;एक(श्रु1;क्त;भ्वादिः)}/श्रुत{नपुं;1;एक(श्रु1;क्त;भ्वादिः)}/श्रुत{नपुं;2;एक(श्रु1;क्त;भ्वादिः)}	श्रुत{पुं;2;एक(श्रु1;क्त;भ्वादिः)}	-	सुप्_समुच्चितः,11.1#मुख्यकर्म,9.1#सुप्_समुच्चितः,6.1	N2	सुना_हुआ	सुना_हुआ
6.1	सर्पाः		सर्पाः	सर्प{पुं;1;बहु}/सर्प{पुं;8;बहु}	सर्प{पुं;1;बहु}	कर्म,9.1	मुख्यकर्म,9.1#गतिकर्ता,13.1#कर्म,9.1	N1	सर्प	सर्प
7.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,6.1	सुप्_समुच्चय_द्योतकः,6.1#सम्बन्धः,6.1	NA	च1	च1
8.1	भस्मसात्		भस्मसात्	भस्मसात्{अव्य}	भस्मसात्{अव्य}	क्रियाविशेषणम्,9.1	क्रियाविशेषणम्,9.1	NA	जलाकर_राख_कर_दे	जलाकर_राख_कर_दे
9.1	नीताः		नीताः	नीत{पुं;1;बहु(णी1;क्त;भ्वादिः)}/नीता{स्त्री;1;बहु(णी1;क्त;भ्वादिः)}/नीता{स्त्री;2;बहु(णी1;क्त;भ्वादिः)}	नीत{पुं;1;बहु(णी1;क्त;भ्वादिः)}	-	सुप्_समुच्चितः,11.1#गतिकर्म,13.1#गतिकर्ता,13.1	N1	नीत	नीत
10.1	पितुः		पितुः	पितृ{पुं;5;एक}/पितृ{पुं;6;एक}	पितृ{पुं;6;एक}	षष्ठीसम्बन्धः,11.1	षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,6.1#षष्ठीसम्बन्धः,3.1#हेतुः5,13.1#अपादानम्,13.1	N6	पिता_के	पिता_के
11.1	पदवीम्		पदवीम्	पदवी{पुं;2;एक}	पदवी{पुं;2;एक}	गतिकर्म,13.1	गतिकर्म,13.1	N2	पदवी_को	पदवी_को
12.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,11.1	सुप्_समुच्चय_द्योतकः,11.1#सम्बन्धः,11.1	NA	च2	च2
13.1	गताः		गताः	गत{पुं;1;बहु(गम्1;क्त;भ्वादिः)}/गता{स्त्री;1;बहु(गम्1;क्त;भ्वादिः)}/गता{स्त्री;2;बहु(गम्1;क्त;भ्वादिः)}	गत{पुं;1;बहु(गम्1;क्त;भ्वादिः)}	-	-	N1	गये_हुए	गये_हुए
14.1	.		.	-	-	-	-	FS	-	-
