index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	स्त्री-		स्त्री-अध्यक्षान्	स्त्री	स्त्री	षष्ठीतत्पुरुषः,1.2	समासः,1.2	CP	स्त्री-	स्त्री-
1.2	अध्यक्षान्		--	अध्यक्ष{पुं;2;बहु}	अध्यक्ष{पुं;2;बहु}	गौणकर्म,3.1	मुख्यकर्म,3.1#गौणकर्म,3.1	N2	अध्यक्षों_को	अध्यक्षों_को
2.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,3.1	सम्बन्धः,1.2	NA	और	और
3.1	अब्रवीत्		अब्रवीत्	ब्रू1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;अदादिः}	ब्रू1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;अदादिः}	अभिहितकर्ता,4.1,सकर्मक	-	KP	कहा	कहा
4.1	राजा		राजा	राजन्{पुं;1;एक}	राजन्{पुं;1;एक}	कर्ता,3.1	कर्ता,3.1	N1	राजा	राजा
5.1	यानानि		यानानि	यान{नपुं;1;बहु}/यान{नपुं;2;बहु}	यान{नपुं;1;बहु}	समुच्चितः,10.1	मुख्यकर्म,3.1	N1	वाहन	वाहन
6.1	विविधानि		विविधानि	विविध{नपुं;1;बहु}/विविध{नपुं;2;बहु}/विविध{नपुं;8;बहु}	विविध{नपुं;1;बहु}	विशेषणम्,5.1	मुख्यकर्म,3.1	N1	विविध	विविध
7.1	मे		मे	अस्मद्{सर्वनाम;6;एक}/अस्मद्{सर्वनाम;4;एक}	अस्मद्{सर्वनाम;6;एक}	षष्ठीसम्बन्धः,5.1	सम्प्रदानम्,3.1#षष्ठीसम्बन्धः,9.1#षष्ठीसम्बन्धः,6.1#षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,4.1#षष्ठीसम्बन्धः,1.2	N6	मेरा	मेरा
8.1	सज्जीक्रियन्ताम्		सज्जीक्रियन्ताम्	-	-	अभिहितकर्म,10.1,सकर्मक	-	KP		
9.1	सर्वाणि		सर्वाणि	सर्व{सर्वनाम;नपुं;1;बहु}/सर्व{सर्वनाम;नपुं;2;बहु}/सर्वाणी{स्त्री;8;एक}	सर्व{सर्वनाम;नपुं;1;बहु}	विशेषणम्,5.1	विशेषणम्,6.1#विशेषणम्,5.1#मुख्यकर्म,3.1	N1	सब	सब
10.1	शिविकाः		शिविकाः	-	-	कर्म,8.1	-	N1		
11.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,10.1	-	NA	और	और
12.1	सहस्रशः		सहस्रशः	सहस्र{अव्य;शस्}	सहस्र{अव्य;शस्}	क्रियाविशेषणम्,8.1	क्रियाविशेषणम्,3.1	NA	सहस्र_शस्	सहस्र_शस्
13.1	.		.	-	-	-	-	FS	-	-
