index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	ततः		ततः	ततः{अव्य}	ततः{अव्य}	सम्बन्धः,11.1	सम्बन्धः,11.1	NA	वहाँ_से	वहाँ_से
2.1	श्वशुरयोः		श्वशुरयोः	श्वशुर{पुं;6;द्वि}/श्वशुर{पुं;7;द्वि}	श्वशुर{पुं;6;द्वि}	षष्ठीसम्बन्धः,3.1	अधिकरणम्,4.1#षष्ठीसम्बन्धः,3.1	N6	ससुर_के	ससुर_के
3.1	शिरसा		शिरसा	शिरस्{नपुं;3;एक}	शिरस्{नपुं;3;एक}	करणम्,4.1	करणम्,4.1	N3	शिर_से	शिर_से
4.1	प्रणम्य		प्रणम्य	प्र_णम्1{अव्य;ल्यप्;भ्वादिः}	प्र_णम्1{अव्य;ल्यप्;भ्वादिः}	पूर्वकालः,11.1	पूर्वकालः,11.1	NA	प्रणाम_करके	प्रणाम_करके
5.1	तदा		तदा	तदा{अव्य}	तदा{अव्य}	कालाधिकरणम्,11.1	कालाधिकरणम्,11.1	NA	तब	तब
6.1	विवृण्वाना		विवृण्वाना	विवृण्वाना{स्त्री;1;एक}	विवृण्वाना{स्त्री;1;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N1		
7.1	कुन्ती		कुन्ती	कुन्ति{पुं;1;द्वि}/कुन्ति{पुं;2;द्वि}/कुन्ती{स्त्री;1;एक}/कुन्ति{पुं;8;द्वि}	कुन्ती{स्त्री;1;एक}	कर्ता,11.1;कर्ता,4.1	कर्ता,11.1#मुख्यकर्म,11.1#गौणकर्म,11.1	N1	कुन्ती	कुन्ती
8.1	सव्रीडं		सव्रीडं	सव्रीड{पुं;2;एक}/सव्रीड{नपुं;1;एक}/सव्रीड{नपुं;2;एक}	सव्रीड{पुं;1;एक}	क्रियाविशेषणम्,11.1	मुख्यकर्म,11.1#कर्ता,11.1#गौणकर्म,11.1#क्रियाविशेषणम्,11.1	N1	लज्जाशील_को	लज्जाशील_को
9.1	पुरातनम्		पुरातनम्	पुरातन{पुं;2;एक}/पुरातन{नपुं;1;एक}/पुरातन{नपुं;2;एक}	पुरातन{नपुं;2;एक}	विशेषणम्,10.1	विशेषणम्,10.1#मुख्यकर्म,11.1#कर्मसमानाधिकरणम्,8.1#कर्ता,11.1#गौणकर्म,11.1	N2	प्राचीन	प्राचीन
10.1	वाक्यम्		वाक्यम्	वाक्य{नपुं;1;एक}/वाक्य{नपुं;2;एक}	वाक्य{नपुं;2;एक}	कर्म,11.1	मुख्यकर्म,11.1#कर्मसमानाधिकरणम्,9.1#कर्मसमानाधिकरणम्,8.1#कर्ता,11.1	N2	वाक्य	वाक्य
11.1	उवाच		उवाच	वच्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}/वच्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;अदादिः}/ब्रू1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}/ब्रू1{कर्तरि;लिट्;उ;एक;परस्मैपदी;अदादिः}	वच्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,7.1;सकर्मक	-	KP	बोला	बोला
12.1	.		.	-	-	-	-	FS	-	-
