index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	सः		सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,8.2	विशेषणम्,8.2#विशेषणम्,6.1	N1	उस	उस
2.1	बहिः		बहिः	बहिः{अव्य}	बहिः{अव्य}	देशाधिकरणम्,7.1	देशाधिकरणम्_उप,11.1#देशाधिकरणम्_उप,7.1#देशाधिकरणम्_उप,6.1#देशाधिकरणम्,11.1#देशाधिकरणम्,7.1	NA	बाहर	बाहर
3.1	दिवसान्		दिवसान्	दिवस{पुं;2;बहु}	दिवस{पुं;2;बहु}	अत्यन्तसंयोग_सम्बन्धः,7.1	अत्यन्तसंयोग_सम्बन्धः,11.1#अत्यन्तसंयोग_सम्बन्धः,7.1#अत्यन्तसंयोग_सम्बन्धः,6.1	N2	दिनों_को	दिनों_को
4.1	एवं		एवं	एवं{अव्य}	एवं{अव्य}	क्रियाविशेषणम्,7.1	क्रियाविशेषणम्,7.1	NA	ही	ही
5.1	जनौघं		जनौघं	जनौघ{पुं;2;एक}	जनौघ{पुं;2;एक}	कर्म,6.1	कर्म,11.1	N2	जनसमूह	जनसमूह
6.1	परिपालयन्		परिपालयन्	परिपालयत्{पुं;1;एक(परि_पण्1;शतृ_लट्;भ्वादिः)}	परिपालयत्{पुं;1;एक(परि_पण्1;शतृ_लट्;भ्वादिः)}	वर्तमानसमानकालः,7.1	वर्तमानसमानकालः,11.1#कर्ता,11.1	N1	व्यापार_करता_हुआ	व्यापार_करता_हुआ
7.1	न्यवसन्		न्यवसन्	नि_वस्1{कर्तरि;लङ्;प्र;बहु;परस्मैपदी;भ्वादिः}	नि_वस्1{कर्तरि;लङ्;प्र;बहु;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,8.2;सकर्मक	-	KP	नि_वस्1या	नि_वस्1या
8.1	नृ-		नृ-पतिः	नृ	नृ	षष्ठीतत्पुरुषः,8.2	समासः,8.2	CP	नृ-	नृ-
8.2	पतिः		--	पति{पुं;1;एक}	पति{पुं;1;एक}	कर्ता,6.1;कर्ता,11.1	विशेषणम्,6.1#विशेषणम्,1.1#कर्ता,11.1	N1	पति	पति
9.1	पञ्च		पञ्च	पञ्चन्{संख्येयम्;1;बहु}/पञ्चन्{संख्येयम्;2;बहु}/पञ्चन्{संख्या;नपुं;1;बहु}/पञ्चन्{संख्या;नपुं;2;बहु}	पञ्चन्{संख्येयम्;2;बहु}	विशेषणम्,3.1	कर्म,11.1#कर्ता,7.1#विशेषणम्,3.1	N2	पञ्चन्_ओं_ने	पञ्चन्_ओं_ने
10.1	ततः		ततः	ततः{अव्य}	ततः{अव्य}	सम्बन्धः,11.1	सम्बन्धः,11.1#सम्बन्धः,7.1#सम्बन्धः,6.1#कार्य_द्योतकः,11.1#अपादानम्,11.1	NA	वहाँ_से	वहाँ_से
11.1	अगच्छत्		अगच्छत्	गम्1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;भ्वादिः}	गम्1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,8.2;सकर्मक	-	KP	गया	गया
12.1	वनं		वनं	वन{नपुं;1;एक}/वन{नपुं;2;एक}	वन{नपुं;2;एक}	आभिमुख्यम्,11.1	उप_कर्मप्रवचनीयः,13.1#उप_आभिमुख्यम्,13.1#कर्म,11.1#कर्ता,11.1	N2	वन	वन
13.1	प्रति		प्रति	प्रति{अव्य}	प्रति{अव्य}	अभिमुख्य_द्योतकः,12.1	-	NA	ओर	ओर
14.1	.		.	-	-	-	-	FS	-	-
