index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	यत्		यत्	यद्{सर्वनाम;नपुं;2;एक}	यद्{सर्वनाम;नपुं;2;एक}	नित्यसम्बन्धः,10.1;मुख्यकर्म,5.1	नित्यसम्बन्धः,10.1;मुख्यकर्म,5.1	N2		
2.1	तु		तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,5.1	सम्बन्धः,5.1	NA		
3.1	ज्ञाति-		ज्ञाति-विमर्द	ज्ञाति	ज्ञाति	समासः,3.2	समासः,3.2	CP	ज्ञाति-	ज्ञाति-
3.2	विमर्दे		--	विमर्द{पुं;7;एक(वि_मृद्1;घञ्;क्र्यादिः)}/विमर्द{नपुं;8;द्वि}/विमर्द{नपुं;1;द्वि}/विमर्द{नपुं;2;द्वि}/विमर्द{नपुं;7;एक}/विमर्दा{स्त्री;8;एक}/विमर्दा{स्त्री;8;द्वि}/विमर्दा{स्त्री;1;द्वि}/विमर्दा{स्त्री;2;द्वि}	विमर्द{पुं;7;एक(वि_मृद्1;घञ्;क्र्यादिः)}	अधिकरणम्,5.1	अधिकरणम्,5.1	N7		
4.1	अस्मिन्		अस्मिन्	इदम्{सर्वनाम;पुं;7;एक}/इदम्{सर्वनाम;नपुं;7;एक}	इदम्{सर्वनाम;पुं;7;एक}	विशेषणम्,3.2	विशेषणम्,3.2	N7	इसमें	इसमें
5.1	आत्थ		आत्थ	ब्रू1{कर्तरि;लट्;म;एक;परस्मैपदी;अदादिः}/आङ्_अद्2{कर्तरि{लट्;म;बहु;परस्मैपदी;अदादिः}	ब्रू1{कर्तरि;लट्;म;एक;परस्मैपदी;अदादिः}	प्रतियोगी,1.1;कर्ता,0	प्रतियोगी,1.1;कर्ता,0	KP	कहते_हो	कहते_हो
6.1	दुर्योधनं		दुर्योधनं	दुर्योधन{पुं;2;एक}/दुर्योधन{नपुं;1;एक}/दुर्योधन{नपुं;2;एक}	दुर्योधन{पुं;2;एक}	गौणकर्म,5.1	गौणकर्म,5.1	N2	दुर्योधन_का	दुर्योधन_का
7.1	प्रति		प्रति	प्रति{अव्य}	प्रति{अव्य}	सम्बन्धः,6.1	सम्बन्धः,6.1	NA	ओर	ओर
8.1	भवन्तम्		भवन्तम्	भवत्{सर्वनाम;पुं;2;एक}/भवन्त{पुं;2;एक}/भवत्{पुं;2;एक}	भवत्{सर्वनाम;पुं;2;एक}	कर्म,9.1	कर्म,9.1	N2	आप	आप
9.1	अनुनेष्यामि		अनुनेष्यामि	अनु_णी1{कर्तरि;लृट्;उ;एक;परस्मैपदी;भ्वादिः}	अनु_णी1{कर्तरि;लृट्;उ;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,9.2	अभिहित_कर्ता,9.2	KP	अनु_णी1एगा	अनु_णी1एगा
9.2	(अहम्)		--	-	-	कर्ता,9.1	कर्ता,9.1	N1		
10.1	तत्र		तत्र	तत्र{अव्य}	तत्र{अव्य}	अनुयोगी,9.1	अनुयोगी,9.1	NA	वहाँ	वहाँ
11.1	अपि		अपि	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,9.1	सम्बन्धः,9.1	NA	भी	भी
12.1	कुरुनन्दन		कुरुनन्दन	-	-	सम्बोध्यः,9.1	सम्बोध्यः,9.1	N8		
13.1	.		.	-	-	-	-	FS	-	-
