index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	कारयित्वा		कारयित्वा	कृ1{अव्य;णिच्;क्त्वा;तनादिः}	कृ1{अव्य;णिच्;क्त्वा;तनादिः}	पूर्वकालः,8.1	पूर्वकालः,8.1	NA	करा_कर	करा_कर
2.1	अन्न-		अन्न-पानानि	अन्न	अन्न	समासः,2.2	समासः,2.2	CP	अन्न-	अन्न-
2.2	पानानि		--	पान{नपुं;1;बहु(पा1;ल्युट्;भ्वादिः)}/पान{नपुं;2;बहु(पा1;ल्युट्;भ्वादिः)}/पान{नपुं;1;बहु(पा2;ल्युट्;अदादिः)}/पान{नपुं;2;बहु(पा2;ल्युट्;अदादिः)}/पान{नपुं;8;बहु}	पान{नपुं;2;बहु(पा1;ल्युट्;भ्वादिः)}	कर्म,1.1	कर्म,1.1#विशेषणम्,6.3#विशेषणम्,4.1#सुप्_समुच्चितः,4.1#कर्म,1.1	N2	पान	पान
3.1	यानानि		यानानि	यान{नपुं;1;बहु}/यान{नपुं;2;बहु}	यान{नपुं;2;बहु}	समुच्चितः,7.3	समुच्चितः,7.3#सुप्_समुच्चितः,4.1#कर्मसमानाधिकरणम्,6.3#कर्मसमानाधिकरणम्,4.1#कर्मसमानाधिकरणम्,2.2#कर्म,2.2#कर्म,1.1	N2	वाहनों_को	वाहनों_को
4.1	आच्छादनानि		आच्छादनानि	आच्छादन{नपुं;1;बहु}/आच्छादन{नपुं;2;बहु}/आच्छादन{नपुं;8;बहु}	आच्छादन{नपुं;2;बहु}	समुच्चितः,7.3	समुच्चितः,7.3#कर्मसमानाधिकरणम्,6.3#कर्मसमानाधिकरणम्,3.1#कर्मसमानाधिकरणम्,2.2#कर्म,2.2#कर्म,1.1	N2	आच्छादनों_के	आच्छादनों_के
5.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,4.1	सुप्_समुच्चय_द्योतकः,4.1#सम्बन्धः,4.1	NA	और	और
6.1	सुवर्ण-		सुवर्ण-मणि-रत्नानि	सुवर्ण	सुवर्ण	समासः,6.2	समासः,6.2	CP	सुवर्ण-	सुवर्ण-
6.2	मणि-		--	मणि	मणि	समासः,6.3	समासः,6.3	CP	मणि-	मणि-
6.3	रत्नानि		--	रत्न{नपुं;1;बहु}/रत्न{नपुं;2;बहु}/रत्न{नपुं;8;बहु}	रत्न{नपुं;2;बहु}	समुच्चितः,7.3	समुच्चितः,7.3#विशेषणम्,4.1#विशेषणम्,2.2#विशेषणम्,3.1#कर्मसमानाधिकरणम्,4.1#कर्मसमानाधिकरणम्,3.1#कर्मसमानाधिकरणम्,2.2#कर्म,2.2#कर्म,1.1	N2	रत्न_को	रत्न_को
7.1	दासी-		दासी-दास-परिच्छदान्	दासी	दासी	समासः,7.2	समासः,7.2	CP	दासी-	दासी-
7.2	दास-		--	दास	दास	समासः,7.3	समासः,7.3	CP	दास-	दास-
7.3	परिच्छदान्		--	-	-	कर्म,8.1	कर्म,8.1	N2	-	-
8.1	(ददौ)		ददौ	दा1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}/दा1{कर्तरि;लिट्;उ;एक;परस्मैपदी;भ्वादिः}/दा2{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}/दा2{कर्तरि;लिट्;उ;एक;परस्मैपदी;अदादिः}/दा3{कर्तरि;लिट्;प्र;एक;परस्मैपदी;जुहोत्यादिः}/दा3{कर्तरि;लिट्;उ;एक;परस्मैपदी;जुहोत्यादिः}	दा1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,9.1	अभिहित_कर्ता,9.1	KP	दिया	दिया
9.1	(सः)		सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,8.1	कर्ता,8.1#विशेषणम्,6.2#कर्ता,4.1	N1	उसने	उसने
10.1	.		.	-	-	-	-	FS	-	-
