index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	जयद्रथ-		जयद्रथ-पुरोगाम्	जयद्रथ	जयद्रथ	समासः,1.2	समासः,1.2	CP	जयद्रथ-	जयद्रथ-
1.2	पुरोगाम्		--	पुरोगा{स्त्री;2;एक}	पुरोगा{स्त्री;2;एक}	समुच्चितः,3.1	सुप्_समुच्चितः,3.1#समुच्चितः,3.1	N2		
2.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,1.2	सम्बन्धः,1.2#समुच्चय_द्योतकः,1.2	NA	च1	च1
3.1	सुहृदः		सुहृदः	सुहृद्{पुं;1;बहु}/सुहृद्{पुं;2;बहु}/सुहृद्{पुं;5;एक}/सुहृद्{पुं;6;एक}/सुहृद्{स्त्री;1;बहु}/सुहृद्{स्त्री;2;बहु}/सुहृद्{स्त्री;5;एक}/सुहृद्{स्त्री;6;एक}	सुहृद्{पुं;2;बहु}	कर्म,6.1	षष्ठीसम्बन्धः,1.2#कर्म,6.1	N2	मित्र_का	मित्र_का
4.1	चैव		चैव	चैव{अव्य}	चैव{अव्य}	समुच्चय_द्योतकः,3.1	सुप्_समुच्चय_द्योतकः,3.1#सम्बन्धः,3.1#समुच्चय_द्योतकः,3.1	NA	चैव	चैव
5.1	सर्वशः		सर्वशः	सर्वशः{अव्य}	सर्वशः{अव्य}	क्रियाविशेषणम्,6.1	क्रियाविशेषणम्,6.1	NA	पूर्णतः	पूर्णतः
6.1	सङ्कीर्त्य		सङ्कीर्त्य	सम्_कॄत्1{अव्य;ल्यप्;चुरादिः}	सम्_कॄत्1{अव्य;ल्यप्;चुरादिः}	पूर्वकालः,7.1	पूर्वकालः,7.1	NA	सम्_कॄत्1_कर	सम्_कॄत्1_कर
7.1	(ददौ)		ददौ	दा1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}/दा1{कर्तरि;लिट्;उ;एक;परस्मैपदी;भ्वादिः}/दा2{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}/दा2{कर्तरि;लिट्;उ;एक;परस्मैपदी;अदादिः}/दा3{कर्तरि;लिट्;प्र;एक;परस्मैपदी;जुहोत्यादिः}/दा3{कर्तरि;लिट्;उ;एक;परस्मैपदी;जुहोत्यादिः}	दा1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,8.1	अभिहित_कर्ता,8.1	KP	दिया	दिया
8.1	(सः)		सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,7.1	विशेषणम्,6.2#कर्ता,4.1#कर्ता,7.1	N1	उसने	उसने
9.1	.		.	-	-	-	-	FS	-	-
