index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	एवम्		एवम्	एवम्{अव्य}	एवम्{अव्य}	क्रियाविशेषणम्,2.1	क्रियाविशेषणम्,12.1#क्रियाविशेषणम्,9.1#क्रियाविशेषणम्,2.1#गौणकर्म,2.1	NA	ऐसा	ऐसा
2.1	उक्तः		उक्तः	उक्त{पुं;1;एक(वच्1;क्त;अदादिः)}	उक्त{पुं;1;एक(वच्1;क्त;अदादिः)}	विशेषणम्,6.1	विशेषणम्,7.2#विशेषणम्,6.1#विशेषणम्,5.1	N1	कहा_हुवा	कहा_हुवा
3.1	तु		तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,2.1	सम्बन्धः,2.1	NA	तो	तो
4.1	राज्ञा		राज्ञा	राजन्{पुं;3;एक}	राजन्{पुं;3;एक}	कर्ता,2.1	कर्ता,2.1#हेतुः,12.1#हेतुः,9.1#हेतुः,2.1	N3	राजा_से	राजा_से
5.1	सः		सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,6.1	विशेषणम्,7.2#विशेषणम्,6.1#विशेषणम्,2.1#कर्ता,12.1	N1	वह	वह
6.1	विदुरः		विदुरः	विदुर{पुं;1;एक}	विदुर{पुं;1;एक}	कर्ता,12.1	कर्ता,12.1#कर्मसमानाधिकरणम्,13.2#कर्मसमानाधिकरणम्,11.1#कर्मसमानाधिकरणम्,10.1#कर्मसमानाधिकरणम्,7.2#कर्मसमानाधिकरणम्,5.1	N1	बुद्धिमान	बुद्धिमान
7.1	बुद्धि-		बुद्धि-सत्तमः	बुद्धि	बुद्धि	समासः,7.2	समासः,7.2	CP	बुद्धि-	बुद्धि-
7.2	सत्तमः		--	सत्तम{पुं;1;एक}/सद्{तमप्;पुं;1;एक}	सत्तम{पुं;1;एक}	विशेषणम्,6.1	विशेषणम्,6.1#विशेषणम्,5.1#विशेषणम्,2.1#कर्ता,12.1#कर्मसमानाधिकरणम्,13.2#कर्मसमानाधिकरणम्,11.1#कर्मसमानाधिकरणम्,10.1#कर्मसमानाधिकरणम्,6.1#कर्मसमानाधिकरणम्,5.1	N1	उत्तम	उत्तम
8.1	धृतराष्ट्रम्		धृतराष्ट्रम्	धृतराष्ट्र{पुं;2;एक}	धृतराष्ट्र{पुं;2;एक}	कर्म,9.1	मुख्यकर्म,12.1#कर्मसमानाधिकरणम्,13.2#कर्मसमानाधिकरणम्,11.1#कर्मसमानाधिकरणम्,10.1#कर्म,9.1#गौणकर्म,12.1#गौणकर्म,2.1	N2	धृतराष्ट्र_को	धृतराष्ट्र_को
9.1	उपेत्य		उपेत्य	उप_इ1{अव्य;ल्यप्;अदादिः}	उप_इ1{अव्य;ल्यप्;अदादिः}	पूर्वकालः,12.1	पूर्वकालः,12.1#पूर्वकालः,2.1	NA	पास_जा_कर	पास_जा_कर
10.1	इदम्		इदम्	इदम्{सर्वनाम;नपुं;1;एक}/इदम्{सर्वनाम;नपुं;2;एक}	इदम्{सर्वनाम;नपुं;2;एक}	विशेषणम्,11.1	विशेषणम्,11.1#मुख्यकर्म,12.1#कर्म,9.1#कर्ता,12.1	N2	यह	यह
11.1	वाक्यम्		वाक्यम्	वाक्य{नपुं;1;एक}/वाक्य{नपुं;2;एक}	वाक्य{नपुं;2;एक}	मुख्यकर्म,12.1	मुख्यकर्म,12.1#कर्मसमानाधिकरणम्,13.2#कर्मसमानाधिकरणम्,10.1#कर्मसमानाधिकरणम्,8.1#कर्म,9.1#कर्ता,12.1#कर्मसमानाधिकरणम्,7.2#कर्मसमानाधिकरणम्,6.1#कर्मसमानाधिकरणम्,5.1	N2	वाक्य	वाक्य
12.1	आह		आह	ब्रू1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;अदादिः}	ब्रू1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;अदादिः}	अभिहित_कर्ता,6.1	-	KP	कहा	कहा
13.1	महत्-		महत्-अर्थवत्	महत्	महत्	समासः,13.2	समासः,13.2	CP	महत्-	महत्-
13.2	अर्थवत्		--	अर्थ{अव्य;वत्}/अर्थ{मतुप्;नपुं;1;एक}/अर्थ{मतुप्;नपुं;2;एक}	अर्थ{अव्य;वत्}	विशेषणम्,11.1	विशेषणम्,11.1#विशेषणम्,10.1#प्रयोजनम्1,12.1#प्रयोजनम्1,9.1#क्रियाविशेषणम्,12.1#क्रियाविशेषणम्,9.1#क्रियाविशेषणम्,2.1	N2	अर्थ_वत्	अर्थ_वत्
14.1	.		.	-	-	-	-	FS	-	-
