index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	एवम्		एवम्	एवम्{अव्य}	एवम्{अव्य}	क्रियाविशेषणम्,10.1	क्रियाविशेषणम्,10.1	NA	ऐसा	ऐसा
2.1	सः		सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,10.1	कर्ता,10.1	N1	वह	वह
3.1	पुत्र-		पुत्र-पौत्राणाम्	पुत्र	पुत्र	समासः,3.2	समासः,3.2	CP	पुत्र-	पुत्र-
3.2	पौत्राणाम्		--	पौत्र{पुं;6;बहु}/पौत्र{नपुं;6;बहु}/पौत्रा{स्त्री;6;बहु}	पौत्र{पुं;6;बहु}	समुच्चितः,7.1	सुप्_समुच्चितः,7.1#सुप्_समुच्चितः,5.1#षष्ठीसम्बन्धः,9.2#षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,4.1#विशेषणम्,4.1#निर्धारणम्,4.1	N6	पोतों_का	पोतों_का
4.1	पितॄणाम्		पितॄणाम्	पितृ{पुं;6;बहु}	पितृ{पुं;6;बहु}	समुच्चितः,7.1	समुच्चितः,7.1#सुप्_समुच्चितः,5.1#निर्धारणम्,3.2#षष्ठीसम्बन्धः,9.2#षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,3.2	N6	पिता_में	पिता_में
5.1	आत्मनः		आत्मनः	आत्मन्{पुं;2;बहु}/आत्मन्{पुं;5;एक}/आत्मन्{पुं;6;एक}	आत्मन्{पुं;6;एक}	समुच्चितः,7.1	सुप्_समुच्चितः,7.1#षष्ठीसम्बन्धः,9.2#षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,4.1#षष्ठीसम्बन्धः,3.2#हेतुः5,10.1#हेतुः5,9.2	N6	आत्मा_के	आत्मा_के
6.1	तथा		तथा	तथा{अव्य}	तथा{अव्य}	समुच्चय_द्योतकः,5.1	सुप्_समुच्चय_द्योतकः,5.1#क्रियाविशेषणम्,10.1	NA	और	और
7.1	गान्धार्याः		गान्धार्याः	गान्धारी{स्त्री;5;एक}/गान्धारी{स्त्री;6;एक}	गान्धारी{स्त्री;6;एक}	षष्ठीसम्बन्धः,11.2	सुप्_समुच्चितः,5.1#षष्ठीसम्बन्धः,9.2#षष्ठीसम्बन्धः,4.1#षष्ठीसम्बन्धः,3.2#हेतुः5,10.1#हेतुः5,9.2#षष्ठीसम्बन्धः,11.2	N6	गान्धारी_का	गान्धारी_का
8.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,7.1	सुप्_समुच्चय_द्योतकः,7.1#सम्बन्धः,7.1	NA	च2	च2
9.1	महत्-		महत्-राज	महत्	महत्	समासः,9.2	समासः,9.2	CP	महत्-	महत्-
9.2	राज		--	राज्1{कर्तरि;लोट्;म;एक;परस्मैपदी;भ्वादिः}/राज{पुं;8;एक}/राज{नपुं;8;एक}	राज{पुं;8;एक}	सम्बोध्यः,10.1	सम्बोध्यः,10.1	N8	राजा	राजा
10.1	प्रददौ		प्रददौ	प्र_दा3{कर्तरि;लिट्;प्र;एक;परस्मैपदी;जुहोत्यादिः}/प्र_दा3{कर्तरि{लिट्;उ;एक;परस्मैपदी;जुहोत्यादिः}	प्र_दा3{कर्तरि;लिट्;प्र;एक;परस्मैपदी;जुहोत्यादिः}	अभिहित_कर्ता,2.1	अभिहित_कर्ता,2.1	KP	दिया	दिया
11.1	और्ध्व-		और्ध्व-देहिकम्	और्ध्व	और्ध्व	समासः,11.2	समासः,11.2	CP	और्ध्व-	और्ध्व-
11.2	देहिकम्		--	-	-	कर्म,10.1	कर्म,10.1	N2	-	-
12.1	.		.	-	-	-	-	FS	-	-
