index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	न		न	न{अव्य}	न{अव्य}	प्रतिषेधः,7.1	प्रतिषेधः,19.1#प्रतिषेधः,16.1#प्रतिषेधः,7.1	NA	नहीं	नहीं
2.1	स्वल्पम्		स्वल्पम्	स्वल्प{पुं;2;एक}/स्वल्प{नपुं;1;एक}/स्वल्प{नपुं;2;एक}	स्वल्प{पुं;2;एक}	कर्मसमानाधिकरणम्,6.1	कर्मसमानाधिकरणम्,6.1#कर्म,7.1#कर्मसमानाधिकरणम्,7.1#कर्मसमानाधिकरणम्,4.1	N2	थोड्॥़ए_को	थोड्॥़ए_को
3.1	अपि		अपि	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,7.1	सम्बन्धः,2.1#सम्बन्धः,7.1	NA	भी	भी
4.1	पुत्रः		पुत्रः	पुत्र{पुं;1;एक}	पुत्र{पुं;1;एक}	कर्ता,7.1	कर्ता,7.1#कर्मसमानाधिकरणम्,7.1#कर्मसमानाधिकरणम्,6.1#कर्मसमानाधिकरणम्,2.1	N1	पुत्र	पुत्र
5.1	ते		ते	तद्{सर्वनाम;पुं;1;बहु}/तद्{सर्वनाम;नपुं;1;द्वि}/तद्{सर्वनाम;नपुं;2;द्वि}/तद्{सर्वनाम;स्त्री;1;द्वि}/तद्{सर्वनाम;स्त्री;2;द्वि}/युष्मद्{सर्वनाम;6;एक}/युष्मद्{सर्वनाम;4;एक}	युष्मद्{सर्वनाम;6;एक}	षष्ठीसम्बन्धः,4.1	षष्ठीसम्बन्धः,4.1	N6	वे	वे
6.1	व्यलीकं		व्यलीकं	व्यलीक{पुं;2;एक}/व्यलीक{नपुं;1;एक}/व्यलीक{नपुं;2;एक}	व्यलीक{पुं;2;एक}	कर्म,7.1	कर्मसमानाधिकरणम्,2.1#कर्म,7.1#कर्मसमानाधिकरणम्,7.1#कर्मसमानाधिकरणम्,4.1	N2	मिथ्ये_को	मिथ्ये_को
7.1	कृतवान्		कृतवान्	कृतवत्{पुं;1;एक(कृ2;क्तवतु;स्वादिः)}/कृतवत्{पुं;1;एक(कृ3;क्तवतु;तनादिः)}	कृतवत्{पुं;1;एक(कृ2;क्तवतु;स्वादिः)}	अभिहित_कर्ता,4.1	अभिहित_कर्ता,4.1	N1	मार_डाला	मार_डाला
8.1	नृप		नृप	नृप{पुं;8;एक}	नृप{पुं;8;एक}	सम्बोध्यः,7.1	सम्बोध्यः,19.1#सम्बोध्यः,16.1#सम्बोध्यः,7.1	N8	राजा	राजा
9.1	पितरि		पितरि	पितृ{पुं;7;एक}	पितृ{पुं;7;एक}	उपमानम्,14.1	उपमानम्,14.1#उपमानम्,12.1#अधिकरणम्,20.1#अधिकरणम्,19.1#अधिकरणम्,16.1#अधिकरणम्,7.1	N7	पिता_में	पिता_में
10.1	इव		इव	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,9.1	उपमान_द्योतकः,9.1	NA	जैसे	जैसे
11.1	सुविश्वस्ताः		सुविश्वस्ताः	-	-	विधेय_विशेषणम्,15.1	विधेय_विशेषणम्,15.1	N1		
12.1	तस्मिन्		तस्मिन्	तद्{सर्वनाम;पुं;7;एक}/तद्{सर्वनाम;नपुं;7;एक}	तद्{सर्वनाम;पुं;7;एक}	विशेषणम्,14.1	विशेषणम्,14.1	N7	उसमें	उसमें
13.1	अपि		अपि	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,16.1	सम्बन्धः,16.1	NA	भी	भी
14.1	नराधिपे		नराधिपे	नराधिप{पुं;7;एक}	नराधिप{पुं;7;एक}	अधिकरणम्,16.1	अधिकरणम्,16.1	N7	राजा_में	राजा_में
15.1	वयम्		वयम्	अस्मद्{सर्वनाम;1;बहु}	अस्मद्{सर्वनाम;1;बहु}	कर्ता,16.1	कर्ता,16.1	N1	हम	हम
16.1	आस्म		आस्म	अस्2{कर्तरि;लङ्;उ;बहु;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लङ्;उ;बहु;परस्मैपदी;अदादिः}	अभिहित_कर्ता,15.1;प्रतियोगी,17.1;	अभिहित_कर्ता,15.1;प्रतियोगी,17.1;	KP	थे	थे
17.1	यथा		यथा	यथा{अव्य}	यथा{अव्य}	नित्यसम्बन्धः,21.1	नित्यसम्बन्धः,21.1	NA	जैसे	जैसे
18.1	सम्यक्		सम्यक्	सम्यक्{अव्य}	सम्यक्{अव्य}	क्रियाविशेषणम्,20.2	क्रियाविशेषणम्,20.2	NA	ठीक	ठीक
19.1	भवतः		भवतः	भव{अव्य;तसिल्}/भू1{कर्तरि;लट्;प्र;द्वि;परस्मैपदी;भ्वादिः}/भवत्{सर्वनाम;पुं;2;बहु}/भवत्{सर्वनाम;पुं;5;एक}/भवत्{सर्वनाम;पुं;6;एक}/भवत्{पुं;2;बहु}/भवत्{पुं;5;एक}/भवत्{पुं;6;एक}	भवत्{सर्वनाम;पुं;6;एक}	कर्ता,20.2	कर्ता,20.2	N6	भव_से	भव_से
20.1	विदितं		विदितं	विदित{पुं;2;एक(विद्1;क्त;अदादिः)}	विदित{पुं;2;एक(विद्1;क्त;अदादिः)}	कर्म,20.2	कर्म,20.2	N2	ज्ञात_को	ज्ञात_को
20.2	(अस्ति)		-	-	-	अभिहित_कर्ता,19.1	अभिहित_कर्ता,19.1	KP		
21.1	तथा		तथा	तथा{अव्य}	तथा{अव्य}	अनुयोगी,20.2	अनुयोगी,20.2	NA	और	और
22.1	.		.	-	-	-	-	FS	-	-
