index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	तेन		तेन	तद्{सर्वनाम;पुं;3;एक}/तद्{सर्वनाम;नपुं;3;एक}/तन्1{कर्तरि;लिट्;म;बहु;परस्मैपदी;तनादिः}	तद्{सर्वनाम;पुं;3;एक}	विशेषणम्,3.1	विशेषणम्,2.2#कर्ता,5.1#करणम्,10.1#हेतुः,10.1#हेतुः,5.1#हेतुः,3.1#विशेषणम्,3.1	N3	उस	उस
2.1	महा-		महत्-ऋषि	महत्	महत्	समासः,2.2	समासः,2.2	CP	महा-	महा-
2.2	ऋषिणा		--	ऋषि{पुं;3;एक}/ऋषि{नपुं;3;एक}	ऋषि{पुं;3;एक}	विशेषणम्,3.1	कर्ता,5.1#हेतुः,10.1#हेतुः,5.1#हेतुः,3.1#विशेषणम्,3.1	N3	ऋषि_से	ऋषि_से
3.1	व्यासेन		व्यासेन	व्यास{पुं;3;एक(वि_अस्3;घञ्;दिवादिः)}	व्यास{पुं;3;एक(वि_अस्3;घञ्;दिवादिः)}	कर्ता,5.1	कर्ता,5.1#करणम्,10.1#हेतुः,10.1#हेतुः,5.1	N3	विभाजन_से	विभाजन_से
4.1	स्वयम्		स्वयम्	स्वयम्{अव्य}	स्वयम्{अव्य}	क्रियाविशेषणम्,5.1	क्रियाविशेषणम्,10.1#क्रियाविशेषणम्,5.1	NA	खुद	खुद
5.1	अनुज्ञातः		अनुज्ञातः	अनुज्ञा{अव्य;तसिल्}/अनुज्ञात{पुं;1;एक(अनु_ज्ञा1;क्त;क्र्यादिः)}	अनुज्ञात{पुं;1;एक(अनु_ज्ञा1;क्त;क्र्यादिः)}	विशेषणम्,11.2	विशेषणम्,11.2	N1	अनुज्ञे_से	अनुज्ञे_से
6.1	अपि		अपि	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,5.1	सुप्_समुच्चय_द्योतकः,5.1#सम्बन्धः,5.1	NA	भी	भी
7.1	युधिष्ठिरस्य		युधिष्ठिरस्य	युधिष्ठिर{पुं;6;एक}	युधिष्ठिर{पुं;6;एक}	सम्बन्धः,8.1	सम्बन्धः,8.1	N6	युधिष्ठिर_की	युधिष्ठिर_की
8.1	अनुमते		अनुमते	अनुमत{पुं;7;एक}	अनुमत{पुं;7;एक}	भावलक्षणसप्तमी_समानकालः,10.1	भावलक्षणसप्तमी_समानकालः,10.1	N7	आज्ञा	आज्ञा
9.1	अरण्यम्		अरण्यम्	अरण्य{पुं;2;एक}/अरण्य{नपुं;1;एक}/अरण्य{नपुं;2;एक}	अरण्य{पुं;2;एक}	कर्म,10.1	कर्म,10.1	N2	वन	वन
10.1	गमिष्यसि		गमिष्यसि	गम्1{कर्तरि;लृट्;म;एक;परस्मैपदी;भ्वादिः}	गम्1{कर्तरि;लृट्;म;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,11.2	अभिहित_कर्ता,11.2	KP	जाओगे	जाओगे
11.1	कदा		कदा	कदा{अव्य}	कदा{अव्य}	कालाधिकरणम्,10.1	कालाधिकरणम्,10.1	NA	कब	कब
11.2	(त्वम्)		--	-	-	कर्ता,10.1	कर्ता,10.1	N1		
12.1	.		.	-	-	-	-	FS	-	-
