index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	तेन		तेन	तद्{सर्वनाम;पुं;3;एक}/तद्{सर्वनाम;नपुं;3;एक}/तन्1{कर्तरि;लिट्;म;बहु;परस्मैपदी;तनादिः}	तद्{सर्वनाम;पुं;3;एक}	विशेषणम्,5.1	विशेषणम्,5.1#करणम्,3.1#हेतुः,10.1#हेतुः,5.1#हेतुः,3.1	N3	उससे	उससे
2.1	तस्य		तस्य	तद्{सर्वनाम;नपुं;6;एक}/तद्{सर्वनाम;पुं;6;एक}	तद्{सर्वनाम;नपुं;6;एक}	षष्ठीसम्बन्धः,5.1	षष्ठीसम्बन्धः,12.1#षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,7.1	N6	उसका	उसका
3.1	अभवत्		अभवत्	भू1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;भ्वादिः}	भू1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,7.1;सकर्मक	अभिहित_कर्ता,7.1;सकर्मक	KP	हुआ	हुआ
4.1	प्रीतः		प्रीतः	प्रीत{पुं;1;एक}	प्रीत{पुं;1;एक}	विधेयविशेषणम्,3.1	विशेषणम्,7.1#विशेषणम्,6.1#कर्ता_बे_वेर्ब्स्,3.1	N1	प्रसन्न	प्रसन्न
5.1	वृत्तेन		वृत्तेन	वृत्त{पुं;3;एक(वृत्1;क्त;भ्वादिः)}/वृत्त{नपुं;3;एक(वृत्1;क्त;भ्वादिः)}	वृत्त{पुं;3;एक(वृत्1;क्त;भ्वादिः)}	हेतुः,3.1	विशेषणम्,1.1#करणम्,3.1#हेतुः,10.1#हेतुः,3.1	N3	हुआ_हुआ	हुआ_हुआ
6.1	सः		सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,7.1	विधेय_विशेषणम्,4.1#विशेषणम्,7.1#कर्ता_बे_वेर्ब्स्,3.1	N1	वह	वह
7.1	नराधिपः		नराधिपः	नराधिप{पुं;1;एक}	नराधिप{पुं;1;एक}	कर्ता,3.1;कर्ता,8.1	विधेय_विशेषणम्,6.1#विधेय_विशेषणम्,4.1#कर्ता_बे_वेर्ब्स्,3.1	N1	राजा	राजा
8.1	अन्वतप्यत्		अन्वतप्यत्	-	-	अभिहित_कर्ता,7.1;सकर्मक	अभिहित_कर्ता,7.1;सकर्मक	KP		
9.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,8.1	सम्बन्धः,8.1	NA	और	और
10.1	संस्मृत्य		संस्मृत्य	सम्_स्मृ1{अव्य;ल्यप्;भ्वादिः}	सम्_स्मृ1{अव्य;ल्यप्;भ्वादिः}	पूर्वकाल,8.1	पूर्वकालः,1.1	NA	स्मरण_करके	स्मरण_करके
11.1	पुत्रं		पुत्रं	पुत्र{पुं;2;एक}	पुत्र{पुं;2;एक}	कर्म,10.1	कर्म,10.1	N2	पुत्र_का	पुत्र_का
12.1	मन्दम्		मन्दम्	मन्द{पुं;2;एक}/मन्द{नपुं;1;एक}/मन्द{नपुं;2;एक}	मन्द{पुं;2;एक}	विशेषणम्,11.1	क्रियाविशेषणम्,10.1#क्रियाविशेषणम्,5.1#क्रियाविशेषणम्,3.1#कर्म,10.1#विधेय_विशेषणम्,7.1#विधेय_विशेषणम्,6.1#विधेय_विशेषणम्,4.1	N2	मन्द	मन्द
13.1	अचेतसम्		अचेतसम्	-	-	विशेषणम्,11.1	विशेषणम्,11.1	N2		
14.1	.		.	-	-	-	-	FS	-	-
