index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	परिश्रान्तः		परिश्रान्तः	परिश्रान्त{पुं;1;एक(परि_श्रम्1;क्त;दिवादिः)}	परिश्रान्त{पुं;1;एक(परि_श्रम्1;क्त;दिवादिः)}	विधेय_विशेषणम्,4.1	विधेय_विशेषणम्,4.1#विशेषणम्,11.2#विशेषणम्,5.1#विशेषणम्,4.1#कर्ता_बे_वेर्ब्स्,3.1	N1	अत्यंत_थक_गया_हुआ	अत्यंत_थक_गया_हुआ
2.1	यदा		यदा	यदा{अव्य}	यदा{अव्य}	कालाधिकरणम्,1.1;नित्य_सम्बन्धः,12.1	कालाधिकरणम्,3.1;कालाधिकरणम्,1.1;नित्य_सम्बन्धः,12.1	NA	जब	जब
3.1	आसीत्		आसीत्	अस्2{कर्तरि;लङ्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लङ्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,4.1;सकर्मक	अभिहित_कर्ता,4.1;सकर्मक	KP	था	था
4.1	सः		सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,3.1	विशेषणम्,11.2#विशेषणम्,5.1#कर्ता_बे_वेर्ब्स्,3.1	N1	वह	वह
5.1	ददत्		ददत्	ददत्{पुं;1;एक(दा3;शतृ_लट्;जुहोत्यादिः)}/ददत्{नपुं;1;एक(दा3;शतृ_लट्;जुहोत्यादिः)}/ददत्{नपुं;2;एक(दा3;शतृ_लट्;जुहोत्यादिः)}	ददत्{पुं;1;एक(दा3;शतृ_लट्;जुहोत्यादिः)}	वर्तमानसमानकालः,3.1	विशेषणम्,10.2#वर्तमानसमानकालः,3.1#कर्ता_बे_वेर्ब्स्,3.1#विधेय_विशेषणम्,4.1#विधेय_विशेषणम्,1.1	N1	देता_हुआ	देता_हुआ
6.1	दानानि		दानानि	दान{नपुं;1;बहु}/दान{नपुं;2;बहु}	दान{नपुं;2;बहु}	कर्म,5.1	कर्म,5.1	N2	दान	दान
7.1	अनेकशः		अनेकशः	अनेकशः{अव्य}	अनेकशः{अव्य}	क्रियाविशेषणम्,5.1	क्रियाविशेषणम्,5.1	NA	अनेकशः	अनेकशः
8.1	ततः		ततः	ततः{अव्य}	ततः{अव्य}	सम्बन्धः,9.1	सम्बन्धः,11.2#सम्बन्धः,3.1#अपादानम्,5.1#सम्बन्धः,9.1	NA	वहाँ_से	वहाँ_से
9.1	निर्वर्तयामास		निर्वर्तयामास	निर्_वृत्{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}/निर्_वृत्{कर्तरि;लिट्;म;बहु;परस्मैपदी;भ्वादिः}/निर्_वृत्{कर्तरि;लिट्;उ;एक;परस्मैपदी;भ्वादिः}	निर्_वृत्{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,11.2	अभिहित_कर्ता,11.2	KP		
10.1	दान-		दान-यज्ञम्	दान	दान	समासः,10.2	समासः,10.2	CP	दान-	दान-
10.2	यज्ञम्		--	यज्ञ{पुं;2;एक}/यज्ञ{नपुं;1;एक}/यज्ञ{नपुं;2;एक}	यज्ञ{पुं;2;एक}	कर्म,9.1	कर्म,9.1#विशेषणम्,5.1#कर्म,5.1#विधेय_विशेषणम्,5.1#विधेय_विशेषणम्,4.1#विधेय_विशेषणम्,1.1#कर्ता_बे_वेर्ब्स्,3.1	N2	यज्ञ	यज्ञ
11.1	कुरु-		कुरु-उद्वहः	कुरु	कुरु	समासः,11.2	समासः,11.2	CP	कुरु-	कुरु-
11.2	उद्वहः		--	उद्वह{पुं;1;एक(उत्_वह्1;घञ्;भ्वादिः)}	उद्वह{पुं;1;एक(उत्_वह्1;घञ्;भ्वादिः)}	कर्ता,9.1	कर्ता,9.1#विधेय_विशेषणम्,5.1#विधेय_विशेषणम्,4.1#विधेय_विशेषणम्,1.1#विशेषणम्,10.2	N1		
12.1	(तदा)		तदा	तदा{अव्य}	तदा{अव्य}	कालाधिकरणम्,9.1	कालाधिकरणम्,9.1	NA	तब	तब
13.1	.		.	-	-	-	-	FS	-	-
