index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	धर्म-		धर्म-राजः	धर्म	धर्म	समासः,1.2	समासः,1.2	CP	धर्म-	धर्म-
1.2	राजः		--	राज{पुं;1;एक}	राज{पुं;1;एक}	कर्ता,9.1	कर्ता,9.1#विशेषणम्,3.1#सुप्_समुच्चितः,13.1#सुप्_समुच्चितः,11.1#सुप्_समुच्चितः,7.1	N1	राजा	राजा
2.1	तु		तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,1.2	सम्बन्धः,1.2	NA	तो	तो
3.1	पुत्रः		पुत्रः	पुत्र{पुं;1;एक}	पुत्र{पुं;1;एक}	विशेषणम्,1.2	विशेषणम्,1.2	N1	पुत्र	पुत्र
4.1	ते		ते	तद्{सर्वनाम;पुं;1;बहु}/तद्{सर्वनाम;नपुं;1;द्वि}/तद्{सर्वनाम;नपुं;2;द्वि}/तद्{सर्वनाम;स्त्री;1;द्वि}/तद्{सर्वनाम;स्त्री;2;द्वि}/युष्मद्{सर्वनाम;6;एक}/युष्मद्{सर्वनाम;4;एक}	युष्मद्{सर्वनाम;6;एक}	षष्ठीसम्बन्धः,3.1	षष्ठीसम्बन्धः,10.2#षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,6.1#षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,3.1#सुप्_समुच्चितः,13.1#सुप्_समुच्चितः,11.1#सुप्_समुच्चितः,7.1	N6	वे	वे
5.1	राज्यम्		राज्यम्	राज्य{नपुं;1;एक}/राज्य{नपुं;2;एक}	राज्य{नपुं;2;एक}	समुच्चितः,13.1	सुप्_समुच्चितः,13.1#सुप्_समुच्चितः,11.1#सुप्_समुच्चितः,7.1	N2	राज्य	राज्य
6.1	प्राणान्		प्राणान्	प्राण{पुं;2;बहु}	प्राण{पुं;2;बहु}	समुच्चितः,13.1	सुप्_समुच्चितः,13.1#सुप्_समुच्चितः,11.1#सुप्_समुच्चितः,7.1	N2	प्राणों_को	प्राणों_को
7.1	धनानि		धनानि	धन{नपुं;1;बहु}/धन{नपुं;2;बहु}/धन{नपुं;8;बहु}	धन{नपुं;2;बहु}	समुच्चितः,13.1	सुप्_समुच्चितः,13.1#सुप्_समुच्चितः,11.1	N2	धन	धन
8.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,7.1	सुप्_समुच्चितः,11.1#सुप्_समुच्चय_द्योतकः,7.1#सम्बन्धः,7.1	NA	और	और
9.1	अनुजानाति		अनुजानाति	अनु_ज्ञा1{कर्तरि;लट्;प्र;एक;परस्मैपदी;क्र्यादिः}	अनु_ज्ञा1{कर्तरि;लट्;प्र;एक;परस्मैपदी;क्र्यादिः}	अभिहित_कर्ता,1.2	अभिहित_कर्ता,1.2	KP		
10.1	राज-		राजर्षे	राजन्	राजन्	समासः,10.2	समासः,10.2	CP	राज-	राज-
10.2	ऋषे		--	ऋषि{पुं;8;एक}/ऋषि{नपुं;8;एक}/ऋषि{नपुं;1;एक}/ऋषि{नपुं;2;एक}	ऋषि{पुं;8;एक}	सम्बोध्यः,9.1	सम्बोध्यः,9.1#विशेषणम्,15.1#विशेषणम्,13.1#विशेषणम्,11.1#विशेषणम्,5.1#सुप्_समुच्चितः,13.1#सुप्_समुच्चितः,11.1	N8	ऋषि	ऋषि
11.1	यत्		यत्	यत्{अव्य}/यद्{सर्वनाम;नपुं;1;एक}/यद्{सर्वनाम;नपुं;2;एक}	यद्{सर्वनाम;नपुं;2;एक}	विशेषणम्,13.1	विशेषणम्,15.1#विशेषणम्,13.1#विशेषणम्,10.2#विशेषणम्,5.1#सुप्_समुच्चितः,13.1	N2	कि	कि
12.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,13.1	समुच्चय_द्योतकः,13.1#सुप्_समुच्चितः,13.1#सुप्_समुच्चय_द्योतकः,11.1#सम्बन्धः,11.1	NA	और	और
13.1	अन्यत्		अन्यत्	अन्यत्{अव्य}/अन्य{सर्वनाम;नपुं;1;एक}/अन्य{सर्वनाम;नपुं;2;एक}	अन्य{सर्वनाम;नपुं;2;एक}	कर्म,9.1	कर्म,9.1#विशेषणम्,15.1#विशेषणम्,11.1#विशेषणम्,10.2#विशेषणम्,5.1#सुप्_समुच्चितः,11.1	N2	अन्य	अन्य
14.1	अपि		अपि	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,13.1	सुप्_समुच्चितः,11.1#सुप्_समुच्चय_द्योतकः,13.1#सम्बन्धः,13.1	NA	भी	भी
15.1	किञ्चन		किञ्चन	किञ्चन{सर्वनाम;नपुं;1;एक}/किञ्चन{सर्वनाम;नपुं;2;एक}	किञ्चन{सर्वनाम;नपुं;2;एक}	विशेषणम्,13.1	विशेषणम्,13.1#विशेषणम्,11.1#विशेषणम्,10.2#विशेषणम्,5.1	N2	कोई	कोई
16.1	.		.	-	-	-	-	FS	-	-
