index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	सदा	1	सदा	सदा{अव्य}	सदा{अव्य}	क्रियाविशेषणम्,4.1	क्रियाविशेषणम्,4.1	NA	हमेशा					
2.1	च	2	च	च{अव्य}	च{अव्य}	सम्बन्धः,7.1	सम्बन्धः,7.1	NA	भी					
3.1	प्रातः	3	प्रातः	प्रातः{अव्य}	प्रातः{अव्य}	कालाधिकरणम्,4.1	कालाधिकरणम्,4.1	NA	प्रातः					
4.1	उत्थाय		उत्थाय	ष्था1{अव्य;ल्यप्;ष्था;:भ्वादिः}	उत्_ष्था1{अव्य;ल्यप्;ष्था;:भ्वादिः}	पूर्वकालः,8.1	पूर्वकालः,8.1	NA	उठ_कर					
5.1	कृतजप्यः	4	कृतजप्यः	कृ3{क्त;डुकृञ्;:तनादिः}/कृ2{क्त;कृञ्;:स्वादिः}/जप्य{पुं;1;एक(कृ1;क्त;कृञ्;:भ्वादिः-जप्1;यत्;जपँ;:भ्वादिः)}	जप्य-कृ3{पुं;1;एक,क्त;डुकृञ्;:तनादिः}	विशेषणम्,7.1	विशेषणम्,7.1	N1						
6.1	शुचिः	5	शुचिः	शुचि{पुं;1;एक}/शुचि{स्त्री;1;एक}	शुचि{पुं;1;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N1	पवित्र					
7.1	नृपः		नृपः	नृप{पुं;1;एक}	नृप{पुं;1;एक}	कर्ता,8.1	कर्ता,8.1	N1	राजा					
8.1	आशास्ते	6	आशास्ते	आङ्_शास्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;शासुँ;:अदादिः}	आङ्_शास्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;शासुँ;:अदादिः}	अभिहित_कर्ता,7.1;सकर्मक	अभिहित_कर्ता,7.1;सकर्मक	KP	आङ्_शास्1_अप्_स्क्ता_है					
9.1	पाण्डु-		पाण्डु-पुत्राणाम्	पाण्डु	पाण्डु	T6,9.2	T6,9.2	CP						
9.2	पुत्राणाम्			पुत्र{पुं;6;बहु}/पुत्र{नपुं;6;बहु}/पुत्रा{स्त्री;6;बहु}	पुत्रा{स्त्री;6;बहु}	षष्ठीसम्बन्धः,11.2	षष्ठीसम्बन्धः,11.2	N6	पीला-पुत्राओं_का					
10.1	समरेषु	8	समरेषु	समर{पुं;7;बहु}	समर{पुं;7;बहु}	अधिकरणम्,8.1	अधिकरणम्,8.1	N7	युद्धों_में					
11.1	अ-		अ-पराजयम्	अ	अ	Tn,11.2	Tn,11.2	CP	दूसरा-					
11.2	पराजयम्			पराजय;पुं;2;एक{कृदन्त}({कृत्;धातु;जि1};घञ्{धातुः;जि};भ्वादिः)	पराजय;पुं;2;एक{कृदन्त}({कृत्;धातु;जि1};घञ्{धातुः;जि};भ्वादिः)	कर्म,8.1	कर्म,8.1	N2						
12.1	.	.	-	-	-	-	-	-	-					
