index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	बीभत्सुः		बीभत्सुः	बीभत्सु{पुं;1;एक}	बीभत्सु{पुं;1;एक}	कर्ता,4.1	सुप्_समुच्चितः,10.1#कर्ता,4.1	N1	अर्जुन	अर्जुन
2.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	च1	च1
3.1	महत्-		महत्-तेजा	महत्	महत्	समासः,3.2	समासः,3.2	CP	महत्-	महत्-
3.2	तेजा		--	-	-	विशेषणम्,1.1	विशेषणम्,1.1	N1	-	-
4.1	निवेदयति		निवेदयति	नि_विद्4{कर्तरि;लट्;प्र;एक;परस्मैपदी;चुरादिः}	नि_विद्4{कर्तरि;लट्;प्र;एक;परस्मैपदी;चुरादिः}	अभिहित_कर्ता,1.1	अभिहित_कर्ता,1.1	KP	नि_विद्4ता_है	नि_विद्4ता_है
5.1	ते		ते	तद्{सर्वनाम;पुं;1;बहु}/तद्{सर्वनाम;नपुं;1;द्वि}/तद्{सर्वनाम;नपुं;2;द्वि}/तद्{सर्वनाम;स्त्री;1;द्वि}/तद्{सर्वनाम;स्त्री;2;द्वि}/युष्मद्{सर्वनाम;6;एक}/युष्मद्{सर्वनाम;4;एक}	युष्मद्{सर्वनाम;4;एक}	सम्प्रदानम्,4.1	सम्प्रदानम्,4.1#प्रयोजनम्1,4.1#षष्ठीसम्बन्धः,15.1#षष्ठीसम्बन्धः,12.1#षष्ठीसम्बन्धः,9.1#षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,6.1#सुप्_समुच्चितः,12.1#सुप्_समुच्चितः,10.1#विशेषणम्,9.1	N4	तुम्हारे	तुम्हारे
6.1	गृहान्		गृहान्	गृह{पुं;2;बहु}	गृह{पुं;2;बहु}	समुच्चितः,12.1	सुप्_समुच्चितः,12.1#सुप्_समुच्चितः,10.1	N2	गृहों_को	गृहों_को
7.1	वसु		वसु	वसु{नपुं;1;एक}/वसु{नपुं;2;एक}/वसु{नपुं;8;एक}	वसु{नपुं;2;एक}	समुच्चितः,12.1	सुप्_समुच्चितः,12.1#सुप्_समुच्चितः,10.1#कर्ता,4.1	N2	धन_को	धन_को
8.1	तस्य		तस्य	तद्{सर्वनाम;नपुं;6;एक}/तद्{सर्वनाम;पुं;6;एक}	तद्{सर्वनाम;नपुं;6;एक}	षष्ठीसम्बन्धः,9.1	विशेषणम्,5.1#षष्ठीसम्बन्धः,15.1#षष्ठीसम्बन्धः,12.1#षष्ठीसम्बन्धः,9.1#षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,6.1	N6	उसके	उसके
9.1	गृहे		गृहे	गृह{नपुं;1;द्वि}/गृह{नपुं;2;द्वि}/गृह{नपुं;8;द्वि}/गृह{नपुं;7;एक}	गृह{नपुं;7;एक}	समुच्चितः,7.1	समुच्चितः,7.1#अधिकरणम्,4.1#सुप्_समुच्चितः,12.1#सुप्_समुच्चितः,10.1	N7	घरों_को	घरों_को
10.1	यत्		यत्	यत्{अव्य}/यद्{सर्वनाम;नपुं;1;एक}/यद्{सर्वनाम;नपुं;2;एक}	यद्{सर्वनाम;नपुं;2;एक}	विशेषणम्,7.1	विशेषणम्,7.1#सुप्_समुच्चितः,12.1#नित्य_सम्बन्धः1,8.1#कर्ता,4.1	N2	जिस	जिस
11.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,7.1	समुच्चय_द्योतकः,7.1#सुप्_समुच्चय_द्योतकः,10.1#सम्बन्धः,10.1	NA	च1	च1
12.1	प्राणान्		प्राणान्	प्राण{पुं;2;बहु}	प्राण{पुं;2;बहु}	कर्म,4.1	कर्म,4.1	N2	प्राणों_को	प्राणों_को
13.1	अपि		अपि	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,12.1	सुप्_समुच्चितः,10.1#सुप्_समुच्चय_द्योतकः,12.1#सम्बन्धः,12.1	NA	भी	भी
14.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,12.1	सम्बन्धः,1.1#समुच्चय_द्योतकः,12.1	NA	च1	च1
15.1	केवलान्		केवलान्	केवल{पुं;2;बहु}	केवल{पुं;2;बहु}	विशेषणम्,12.1	विशेषणम्,12.1	N2	केवलों_को	केवलों_को
16.1	.		.	-	-	-	-	FS	-	-
