index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	युधिष्ठिर		युधिष्ठिर	युधिष्ठिर{पुं;8;एक}	युधिष्ठिर{पुं;8;एक}	सम्बोध्यः,4.1	सम्बोध्यः,10.1#सम्बोध्यः,4.1	N8	युधिष्ठिर	युधिष्ठिर
2.1	महाबाहो		महाबाहो	महाबाहु{पुं;8;एक}	महाबाहु{पुं;8;एक}	विशेषणम्,1.1	विशेषणम्,1.1	N8	लंबी_भुजाओं_वाला	लंबी_भुजाओं_वाला
3.1	यद्		यद्	यद्{सर्वनाम;नपुं;1;एक}/यद्{सर्वनाम;नपुं;2;एक}/यत्{नपुं;1;एक}/यत्{नपुं;2;एक}	यद्{सर्वनाम;नपुं;2;एक}	कर्म,4.1;नित्य_सम्बन्धः1,9.1	कर्म,4.1;नित्य_सम्बन्धः1,9.1	N2	जो	जो
4.1	आह		आह	ब्रू1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;अदादिः}	ब्रू1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;अदादिः}	अभिहितकर्ता,6.1	अभिहितकर्ता,6.1	KP	कहा	कहा
5.1	कुरुनन्दनः		कुरुनन्दनः	कुरुनन्दन{पुं;1;एक}	कुरुनन्दन{पुं;1;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N1		
6.1	धृतराष्ट्रः		धृतराष्ट्रः	धृतराष्ट्र{पुं;1;एक}	धृतराष्ट्र{पुं;1;एक}	कर्ता,4.1	कर्ता,4.1	N1	धृतराष्ट्र	धृतराष्ट्र
7.1	महात्मा		महात्मा	महात्मन्{पुं;1;एक}	महात्मन्{पुं;1;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N1	महात्मा	महात्मा
8.1	त्वां		त्वां	युष्मद्{सर्वनाम;2;एक}	युष्मद्{सर्वनाम;2;एक}	कर्म,4.1	कर्म,4.1	N2	तुम्हें	तुम्हें
9.1	तत्		तत्	तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{सर्वनाम;नपुं;2;एक}	कर्म,10.1	कर्म,10.1	N2	वह	वह
10.1	कुरुष्व		कुरुष्व	कृ3{कर्तरि;लोट्;म;एक;आत्मनेपदी;तनादिः}	कृ3{कर्तरि;लोट्;म;एक;आत्मनेपदी;तनादिः}	अभिहितकर्ता,0	अभिहितकर्ता,0	KP	करो	करो
11.1	अ-		अ-विचारयन्	अ	अ	Tn,11.2	Tn,11.2	KP		
11.2	विचारयन्			वि_चारयत्{पुं;1;एक(चर्2;शतृ_लट्;चरँ;:चुरादिः)}	वि_चारयत्{पुं;1;एक(चर्2;शतृ_लट्;चरँ;:चुरादिः)}	समानकालः,10.1	समानकालः,10.1	N1		
12.1	.		.	-	-	-	-	FS	-	-
