index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	यत्	1	यत्	यत्{अव्य}/यद्{सर्वनाम;नपुं;1;एक}/यद्{सर्वनाम;नपुं;2;एक}	यत्{अव्य}	सम्बन्धः,8.1	सम्बन्धः,8.1	NA						
2.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	और					
3.1	अहम्		अहम्	अस्मद्{सर्वनाम;1;एक}	अस्मद्{सर्वनाम;1;एक}	कर्ता,8.1	कर्ता,8.1	N1	मैं					
4.1	पाण्डु-		पाण्डु-पुत्रेषु	पाण्डु	पाण्डु	T6,4.2	T6,4.2	CP	पीला-पुत्रों_में					
4.2	पुत्रेण(पाण्डुपुत्रेषु)			पुत्र{पुं;7;बहु}/पुत्र{नपुं;7;बहु}	पुत्र{पुं;7;बहु}	अधिकरणम्,8.1	अधिकरणम्,8.1	N7						
5.1	गुणवत्सु	3	गुणवत्सु	गुण{मतुप्;पुं;7;बहु}/गुण{मतुप्;नपुं;7;बहु}	गुण{मतुप्;पुं;7;बहु}	विशेषणम्,4.1	विशेषणम्,4.1	N7						
6.1	महात्मसु	4	महात्मसु	महात्मन्{पुं;7;बहु}/महात्मन्{नपुं;7;बहु}	महात्मन्{पुं;7;बहु}	विशेषणम्,4.1	विशेषणम्,4.1	N7	महात्माओं_में					
7.1	न	5	न	न{अव्य}	न{अव्य}	प्रतिषेधः,8.1	प्रतिषेधः,8.1	NA	नहीं					
8.1	दत्तवान्	6	दत्तवान्	अददत्}	दत्तवत्{पुं;1;एक{कृदन्त}({कृत्_धातु दा1},क्तवतु{धातुः दाण्} भ्वादिः)}	अभिहित_कर्ता,3.1;सकर्मक	अभिहित_कर्ता,3.1;सकर्मक	KP						
9.1	श्रियम्		श्रियम्	श्री{स्त्री;2;एक}	श्री{स्त्री;2;एक}	कर्म,8.1	कर्म,8.1	N2	श्री_को					
10.1	दीप्ताम्	7	दीप्ताम्	दीप्ता{स्त्री;2;एक}	दीप्ता{स्त्री;2;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N2						
11.1	पितृपैतामही	8	पितृपैतामही	पितृपैतामही{स्त्री;2;एक}	पितृपैतामही{स्त्री;2;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N2	पिता-पैतामही_को					
12.1	इमाम्		इमाम्	इदम्{सर्वनाम;स्त्री;2;एक}	इदम्{सर्वनाम;स्त्री;2;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N2	इसको					
13.1	.	.	-	-	-	-	-	FS	-					
