index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	इति		इति	इति{अव्य}	इति{अव्य}	सम्बन्धः,2.1	कर्म,9.1#कर्म,6.1#कर्म,2.1#सम्बन्धः,2.1	NA	ऐसा	ऐसा
2.1	उक्तः		उक्तः	उक्त{पुं;1;एक(वच्1;क्त;अदादिः)}	उक्त{पुं;1;एक(वच्1;क्त;अदादिः)}	विशेषणम्,5.1	विशेषणम्,5.1#कर्ता,9.1#कर्म,9.1	N1	कहा_हुवा	कहा_हुवा
3.1	विदुरेण		विदुरेण	विदुर{पुं;3;एक}	विदुर{पुं;3;एक}	कर्ता,2.1	कर्ता,9.1#कर्ता,2.1#करणम्,9.1#हेतुः,9.1#हेतुः,6.1#हेतुः,2.1	N3	बुद्धिमान_के_द्वारा	बुद्धिमान_के_द्वारा
4.1	अथ		अथ	अथ{अव्य}	अथ{अव्य}	सम्बन्धः,9.1	सम्बन्धः,9.1	NA	ऐसा	ऐसा
5.1	धृतराष्ट्रः		धृतराष्ट्रः	धृतराष्ट्र{पुं;1;एक}	धृतराष्ट्र{पुं;1;एक}	कर्ता,9.1;कर्ता,6.1	कर्ता,9.1;कर्ता,6.1;कर्ता,9.1;कर्मसमानाधिकरणम्,8.1;कर्मसमानाधिकरणम्,7.1;कर्म,9.1	N1	धृतराष्ट्र_ने	धृतराष्ट्र_ने
6.1	अभिनन्द्य		अभिनन्द्य	अभि_नद्1{अव्य;ल्यप्;भ्वादिः}	अभि_नद्1{अव्य;ल्यप्;भ्वादिः}	पूर्वकालः,9.1	पूर्वकालः,9.1#पूर्वकालः,2.1	NA	अभिनन्दन_करके	अभिनन्दन_करके
7.1	तत्		तत्	तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{सर्वनाम;नपुं;2;एक}	विशेषणम्,8.1	विशेषणम्,8.1#कर्म,9.1#कर्म,6.1#गौणकर्म,2.1#कर्ता,9.1	N2	उसका	उसका
8.1	मनः		मनः	मनस्{नपुं;1;एक}/मनस्{नपुं;2;एक}/मनस्{नपुं;8;एक}	मनस्{नपुं;2;एक}	कर्म,9.1	कर्मसमानाधिकरणम्,7.1#कर्म,9.1#कर्म,6.1#गौणकर्म,2.1#कर्ता,9.1#कर्मसमानाधिकरणम्,5.1	N2	मन_को	मन_को
9.1	चक्रे		चक्रे	कृ2{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;स्वादिः}/कृ2{कर्तरि;लिट्;उ;एक;आत्मनेपदी;स्वादिः}/कृ2{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;स्वादिः}/कृ2{कर्मणि;लिट्;उ;एक;आत्मनेपदी;स्वादिः}/कृ3{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;तनादिः}/कृ3{कर्तरि;लिट्;उ;एक;आत्मनेपदी;तनादिः}/कृ3{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;तनादिः}/कृ3{कर्मणि;लिट्;उ;एक;आत्मनेपदी;तनादिः}/चक्र{पुं;7;एक}/चक्र{नपुं;7;एक}	कृ2{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;स्वादिः}	अभिहित_कर्ता,5.1;सकर्मक	अधिकरणम्,6.1#अधिकरणम्,2.1	KP	मार_डाला	मार_डाला
10.1	महत्-		महत्-दाने	महत्	महत्	समासः,10.2	समासः,10.2	CP	महत्-	महत्-
10.2	दाने		--	दान{नपुं;1;द्वि}/दान{नपुं;2;द्वि}/दान{नपुं;7;एक}/दान{पुं;7;एक}/दान{नपुं;8;द्वि}/दाना{स्त्री;8;एक}/दाना{स्त्री;8;द्वि}/दाना{स्त्री;1;द्वि}/दाना{स्त्री;2;द्वि}	दान{नपुं;7;एक}	विषयाधिकरणम्,9.1	विषयाधिकरणम्,9.1#कर्म,9.1#कर्म,6.1#विशेषणम्,9.1#अधिकरणम्,9.1#अधिकरणम्,6.1#अधिकरणम्,2.1	N7	दान_को	दान_को
11.1	कार्त्तिक्याम्		कार्त्तिक्याम्	कार्त्तिकी{स्त्री;7;एक}	कार्त्तिकी{स्त्री;7;एक}	कालाधिकरणम्,9.1	कालाधिकरणम्,9.1	N7		
12.1	जनमेजय		जनमेजय	जनमेजय{पुं;8;एक}	जनमेजय{पुं;8;एक}	सम्बोध्यः,9.1	सम्बोध्यः,9.1	N8	जनमेजय	जनमेजय
13.1	.		.	-	-	-	-	FS	-	-
