index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	इति		इति	इति{अव्य}	इति{अव्य} 	मुख्यकर्म,2.1	मुख्यकर्म,2.1	NA		
2.1	उक्तः		उक्तः	उक्त{पुं;1;एक(वच्1;क्त;वचँ;:अदादिः)}	उक्त{पुं;1;एक(वच्1;क्त;वचँ;:अदादिः)}	अभिहित_कर्म,5.1;सकर्मकः	अभिहित_कर्म,5.1;सकर्मकः	KP		
3.1	स		स	तद्{सर्वनाम;पुं;1;एक} 	तद्{सर्वनाम;पुं;1;एक} 	विशेषणम्,5.1	विशेषणम्,5.1	N1		
4.1	तदा		तदा	तदा{अव्य}	तदा{अव्य}	कालाधिकरणम्,2.1	कालाधिकरणम्,2.1	NA	तब	तब
5.1	राजा		राजा	राजन्{पुं;1;एक}	राजन्{पुं;1;एक}	विशेषणम्,11.1	विशेषणम्,11.1	N1	राजा	राजा
6.1	व्यासेन		व्यासेन	व्यास{पुं;3;एक}/व्यास{पुं;3;एक(अस्3;घञ्;असुँ;:दिवादिः)}	व्यास{पुं;3;एक}	कर्ता,2.1	कर्ता,2.1	N3		
7.1	अद्भुत- 		अद्भुत- कर्मणा	अद्भुत	अद्भुत	Bs6,7.2	Bs6,7.2	CP		
7.2	कर्मणा			कर्मन्{नपुं;3;एक} 	कर्मन्{नपुं;3;एक} 	विशेषणम्,6.1	विशेषणम्,6.1	N3		
8.1	प्रत्युवाच		प्रत्युवाच	प्रति_ब्रू1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}/प्रति_ब्रू1{कर्तरि{लिट्;उ;एक;परस्मैपदी;अदादिः}/प्रति_वच्1{कर्तरि{लिट्;प्र;एक;परस्मैपदी;अदादिः}/प्रति_वच्1{कर्तरि{लिट्;उ;एक;परस्मैपदी;अदादिः}	प्रति_ब्रू1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,11.1;सकर्मक	अभिहित_कर्ता,11.1;सकर्मक	KP	बोला	बोला
9.1	महा-		महा-तेजा	महा	महा	Bs6,9.2	Bs6,9.2	CP		
9.2	तेजा			तेजस्{पुं;1;एक}	तेजस्{पुं;1;एक}	विशेषणम्,11.1	विशेषणम्,11.1	N1		
10.1	धर्मराजो		धर्मराजो	धर्मराज्{पुं;1;बहु}/धर्मराज्{पुं;2;बहु}/धर्मराज्{पुं;5;एक}/धर्मराज्{पुं;6;एक}/धर्मराज{पुं;1;एक}	धर्मराज{पुं;1;एक} 	विशेषणम्,11.1	विशेषणम्,11.1	N1		
11.1	युधिष्ठिरः		युधिष्ठिरः	युधिष्ठिर{पुं;1;एक}	युधिष्ठिर{पुं;1;एक}	गौणकर्म,2.1;कर्ता,8.1	गौणकर्म,2.1;कर्ता,8.1	N1	युधिष्ठिर	युधिष्ठिर
12.1	.		.	-	-	-	-	FS	-	-
