index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	निदेशे		निदेशे	निदेश{पुं;7;एक}	निदेश{पुं;7;एक}	अधिकरणम्,4.1	अधिकरणम्,14.1#अधिकरणम्,8.1#अधिकरणम्,4.1	N7	आज्ञा_में	आज्ञा_में
2.1	धृतराष्ट्रस्य		धृतराष्ट्रस्य	धृतराष्ट्र{पुं;6;एक}	धृतराष्ट्र{पुं;6;एक}	षष्ठीसम्बन्धः,1.1	षष्ठीसम्बन्धः,1.1	N6	धृतराष्ट्र_का	धृतराष्ट्र_का
3.1	यः		यः	यद्{सर्वनाम;पुं;1;एक}	यद्{सर्वनाम;पुं;1;एक}	कर्ता,4.1	विशेषणम्,15.1#विशेषणम्,11.1#विशेषणम्,8.1#सुप्_समुच्चितः,8.1#कर्ता,4.1	N1	जो	जो
4.1	स्थास्यति		स्थास्यति	ष्था1{कर्तरि;लृट्;प्र;एक;परस्मैपदी;भ्वादिः}	ष्था1{कर्तरि;लृट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहितकर्ता,3.1	अभिहितकर्ता,3.1	KP	रहेगा	रहेगा
5.1	स		स	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्तृसमानाधिकरणम्,3.1;कर्ता,7.1	कर्तृसमानाधिकरणम्,3.1;कर्ता,7.1	N1		
6.1	मे		मे	अस्मद्{सर्वनाम;6;एक}/अस्मद्{सर्वनाम;4;एक}	अस्मद्{सर्वनाम;6;एक}	षष्ठीसम्बन्धः,7.1	षष्ठीसम्बन्धः,7.1	N6	मेरा	मेरा
7.1	सुहृत्		सुहृत्	सुहृद्{नपुं;1;एक}/सुहृद्{नपुं;8;एक}	सुहृद्{नपुं;1;एक}	विधेयविशेषणम्,15.1	विधेयविशेषणम्,15.1	N1	सुहृद्	सुहृद्
8.1	विपरीतः		विपरीतः	विपरीत{पुं;1;एक(वि_परि_इ1;क्त;अदादिः)}	विपरीत{पुं;1;एक(वि_परि_इ1;क्त;अदादिः)}	विशेषणम्,15.1	विशेषणम्,15.1	N1	उलटा	उलटा
9.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,14.1	सम्बन्धः,14.1	NA	और	और
10.1	मे		मे	अस्मद्{सर्वनाम;6;एक}/अस्मद्{सर्वनाम;4;एक}	अस्मद्{सर्वनाम;6;एक}	षष्ठीसम्बन्धः,11.1	प्रयोजनम्1,14.1#षष्ठीसम्बन्धः,15.1#षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,2.1	N6	मेरा	मेरा
11.1	शत्रुः		शत्रुः	शत्रु{पुं;1;एक}	शत्रु{पुं;1;एक}	समुच्चितः,12.1	समुच्चितः,12.1	N1	शत्रु	शत्रु
12.1	निरस्यः		निरस्यः	निरस्य{पुं;1;एक}	निरस्य{पुं;1;एक}	विधेयविशेषणम्,15.1	विधेयविशेषणम्,15.1	N1		
13.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,12.1	सम्बन्धः,12.1	NA	और	और
14.1	भवेत्		भवेत्	भू1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	भू1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहितकर्ता,15.1	अभिहितकर्ता,15.1	KP	हो	हो
15.1	नरः		नरः	नृ{पुं;1;बहु}/नर{पुं;1;एक}/नृ{पुं;8;बहु}	नृ{पुं;1;बहु}	कर्ता,14.1	कर्ता,14.1	N1	मनुष्य	मनुष्य
16.1	.		.	-	-	-	-	FS	-	-
