index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	त्यक्ता		त्यक्ता	त्यज्1{कर्तरि;लुट्;प्र;एक;परस्मैपदी;भ्वादिः}/त्यज्1{कर्मणि;लुट्;प्र;एक;आत्मनेपदी;भ्वादिः}/त्यक्तृ{पुं;1;एक(त्यज्1;तृच्;भ्वादिः)}/त्यक्ता{स्त्री;1;एक(त्यज्1;क्त;भ्वादिः)}	त्यज्1{कर्मणि;लुट्;प्र;एक;आत्मनेपदी;भ्वादिः}	अभिहित_कर्ता,4.1;सकर्मक	विशेषणम्,8.1#अभिहित_कर्ता,4.1;सकर्मक	KP	छोडेगा	छोडेगा
2.1	वयं		वयं	अस्मद्{सर्वनाम;1;बहु}	अस्मद्{सर्वनाम;1;बहु}	कर्ता,6.1	कर्ता,6.1	N1	हम	हम
3.1	तु		तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,2.1	सम्बन्धः,2.1	NA	तो	तो
4.1	भवता		भवता	भवत्{सर्वनाम;पुं;3;एक}/भवत्{पुं;3;एक}/भवत्{नपुं;3;एक}	भवत्{सर्वनाम;पुं;3;एक}	कर्ता,1.1	कर्ता,1.1#कर्ता,11.1#करणम्,11.1#करणम्,6.1#हेतुः,11.1#हेतुः,8.1#हेतुः,6.1	N3	आपसे	आपसे
5.1	दुःख-		दुःख-शोक-परायणा	दुःख	दुःख	समासः,5.3	समासः,5.3	CP	दुःख-	दुःख-
5.2	शोक-		--	शोक	शोक	समासः,5.3	समासः,5.3	CP	शोक-	शोक-
5.3	परायणाः		--	परायणा{स्त्री;1;बहु}/परायणा{स्त्री;2;बहु}/परायण{पुं;8;बहु}/परायण{पुं;1;बहु}/परायणा{स्त्री;8;बहु}	परायणा{स्त्री;1;बहु}	विधेय_विशेषणम्,2.1	विधेय_विशेषणम्,2.1#विशेषणम्,11.1#मुख्यकर्म,11.1	N1	परायणे	परायणे
6.1	भविष्यामः		भविष्यामः	भू1{कर्तरि;लृट्;उ;बहु;परस्मैपदी;भ्वादिः}	भू1{कर्तरि;लृट्;उ;बहु;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,2.1;सकर्मक	अभिहित_कर्ता,2.1;सकर्मक	KP	होंगे	होंगे
7.1	चिरम्		चिरम्	चिरम्{अव्य}/चिर{नपुं;1;एक}/चिर{नपुं;2;एक}	चिरम्{अव्य}	क्रियाविशेषणम्,6.1	मुख्यकर्म,11.1#कर्ता,1.1#क्रियाविशेषणम्,11.1#क्रियाविशेषणम्,6.1	NA	दीर्घ	दीर्घ
8.1	राजन्		राजन्	राजन्{पुं;8;एक}/राजत्{पुं;1;एक(राज्1;शतृ_लट्;भ्वादिः)}	राजन्{पुं;8;एक}	सम्बोध्यः,6.1	वर्तमानसमानकालः,1.1#कर्ता,1.1#कर्म,1.1#सम्बोध्यः,11.1#सम्बोध्यः,6.1	N8	चमकता_हुआ	चमकता_हुआ
9.1	भवत्		भवत्	भवत्{नपुं;1;एक}/भवत्{नपुं;2;एक}	भवत्{नपुं;2;एक}	विशेषणम्,7.1	विशेषणम्,7.1#मुख्यकर्म,11.1	N2	आप	आप
10.1	गुण-		गुण-शत	गुण	गुण	समासः,10.2	समासः,10.2	CP	गुण-	गुण-
10.2	शतैः		--	शत{नपुं;3;बहु}/शत{संख्या;नपुं;3;बहु}/शत{पुं;3;बहु}	शत{नपुं;3;बहु}	करणम्,11.1	कर्ता,11.1#करणम्,11.1#करणम्,6.1#हेतुः,11.1#हेतुः,8.1	N3	शत_से	शत_से
11.1	हृताः		हृताः	हृत{पुं;1;बहु(हृ1;क्त;भ्वादिः)}/हृता{स्त्री;1;बहु(हृ1;क्त;भ्वादिः)}/हृता{स्त्री;2;बहु(हृ1;क्त;भ्वादिः)}/हृत{पुं;1;बहु(हृ2;क्त;जुहोत्यादिः)}/हृता{स्त्री;1;बहु(हृ2;क्त;जुहोत्यादिः)}/हृता{स्त्री;2;बहु(हृ2;क्त;जुहोत्यादिः)}	हृत{पुं;1;बहु(हृ1;क्त;भ्वादिः)}	विधेय_विशेषणम्,2.1	विशेषणम्,5.3#विधेय_विशेषणम्,2.1	N1	अपहरण_करने_वाले	अपहरण_करने_वाले
12.1	.		.	-	-	-	-	FS	-	-
