index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	अरण्ये		अरण्ये	अरण्य{नपुं;1;द्वि}/अरण्य<वर्गः:ना>{नपुं;2;द्वि}/रण्1{भावे;लङ्;उ;एक;आत्मनेपदी;रणँ;भ्वादिः}/अरण्य<वर्गः:ना>{नपुं;8;द्वि}/अरण्य<वर्गः:ना>{पुं;7;एक}/अरण्य<वर्गः:ना>{नपुं;7;एक}	अरण्य{नपुं;7;एक}	अधिकरणम्,10.1	अधिकरणम्,10.1	N7	जंगल_में					
2.1	हिम-	4	हिम-वृष्टि-आतप-आदिभिः	हिम	हिम	समासः,2.4	समासः,2.4	CP	वर्फ-बारीश-गर्मी-पहेले					
2.2	वृष्टि-			वृष्टि	वृष्टि	समासः,2.4	समासः,2.4	CP						
2.3	आतप-			आतप	आतप	समासः,2.4	समासः,2.4	CP						
2.4	आदिभिः			आदि{पुं;3;बहु}	आदि{पुं;3;बहु}	विशेषणम्,4.1	विशेषणम्,4.1	N3						
3.1	बहुविधैः		बहुविधैः	बहुविध{पुं;3;बहु}	बहुविध{पुं;3;बहु}	विशेषणम्,4.1	विशेषणम्,4.1	N3	बहुविधों_से					
4.1	दुःखैः	5	दुःखैः	दुःख{नपुं;3;बहु}	दुःख{नपुं;3;बहु}	हेतुः,10.1	हेतुः,10.1	N3	दुःखों_से					
5.1	परिक्लिष्टः	1	परिक्लिष्टः	परिक्लिष्ट{पुं;1;एक(परि_क्लिश्2;क्त;क्लिशूँ;क्र्यादिः)}	परिक्लिष्ट{पुं;1;एक(क्लिश्2<उपसर्ग:परि>;क्त;क्लिशूँ;क्र्यादिः)}	विधेय_विशेषणम्,9.1	विधेय_विशेषणम्,9.1	N1	ण्थ्या_हुआ					
6.1	अयम्		अयम्	इदम्{सर्वनाम;पुं;1;एक}/अय{पुं;2;एक}	इदम्{सर्वनाम;पुं;1;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N1	यह					
7.1	धीमान्		धीमान्	धीमत्{पुं;1;एक}	धीमत्{पुं;1;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N1	बुद्धिमान्					
8.1	हि	2	हि	हि{अव्य}	हि{अव्य}	सम्बन्धः,7.1	सम्बन्धः,7.1	NA	हि					
9.1	भीमः	3	भीमः	भीम{पुं;1;एक}	भीम{पुं;1;एक}	कर्ता,10.1	कर्ता,10.1	N1	भीम					
10.1	(बभूव)			भू1{कर्तरि;लिट्;उ;एक;परस्मैपदी;भू;भ्वादिः}/भू1{कर्तरि;लिट्;म;बहु;परस्मैपदी;भू;भ्वादिः}/भू1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भू;भ्वादिः}	भू1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भू;भ्वादिः}	वाक्यकर्म,13.1	वाक्यकर्म,13.1	KP	भू1_प्प्_स्क्या					
11.1	(इति)			इति{अव्य}	इति{अव्य}	वाक्यकर्म_द्योतकः,10.1	वाक्यकर्म_द्योतकः,10.1	NA	ऐसा					
12.1	तव	7	तव	युष्मद्{सर्वनाम;6;एक}	युष्मद्{सर्वनाम;6;एक}	कर्ता,13.1	कर्ता,13.1	N6	तुम्हारे					
13.1	विदितम्	6	विदितम्	विदित{पुं;2;एक(विद्1;क्त;विदँ;अदादिः)}/विदित<वर्गः:ना>{नपुं;1;एक(विद्1;क्त;विदँ;अदादिः)}/विदित<वर्गः:ना>{नपुं;2;एक(विद्1;क्त;विदँ;अदादिः)}	विदित{नपुं;2;एक(विद्1;क्त;विदँ;अदादिः)}	अभिहित_कर्ता,12.1	अभिहित_कर्ता,12.1	N2	ज्ञात_को					
14.1	.	.	-	-	-	-	-	FS	-	-				
