index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	आनृशंस्यपरः		आनृशंस्यपरः	-	-	विशेषणम्,4.1	विशेषणम्,4.1	FS		
2.1	राजा		राजा	राजन्{पुं;1;एक}	राजन्{पुं;1;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N1	राजा	राजा
3.1	प्रीयमाणः		प्रीयमाणः	प्रीयमाण{पुं;1;एक(प्री2;शानच्_लट्;कर्तरि;क्र्यादिः)}/प्रीयमाण{पुं;1;एक(प्री2;शानच्_लट्;कर्मणि;क्र्यादिः)}	प्रीयमाण{पुं;1;एक(प्री2;शानच्_लट्;कर्तरि;क्र्यादिः)}	विशेषणम्,4.1	विशेषणम्,19.1#विशेषणम्,18.1#विशेषणम्,17.1#विशेषणम्,11.1#विशेषणम्,4.1#वर्तमानसमानकालः,5.1#कर्ता,5.1	N1	अतिप्रिय	अतिप्रिय
4.1	युधिष्ठिरः		युधिष्ठिरः	युधिष्ठिर{पुं;1;एक}	युधिष्ठिर{पुं;1;एक}	कर्ता,5.1	कर्ता,5.1	N1	युधिष्ठिर	युधिष्ठिर
5.1	उवाच		उवाच	वच्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}/वच्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;अदादिः}/ब्रू1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}/ब्रू1{कर्तरि;लिट्;उ;एक;परस्मैपदी;अदादिः}	वच्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,4.1	अभिहित_कर्ता,4.1	KP	बोला	बोला
6.1	स		स	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N1		
7.1	तदा		तदा	तदा{अव्य}	तदा{अव्य}	कालाधिकरणम्,5.1	कालाधिकरणम्,5.1	NA	तब	तब
8.1	भ्रातॄन्		भ्रातॄन्	भ्रातृ{पुं;2;बहु}	भ्रातृ{पुं;2;बहु}	समुच्चितः,9.1	समुच्चितः,9.1	N2	भाइयों_को	भाइयों_को
9.1	अमात्यान्		अमात्यान्	अमात्य{पुं;2;बहु}	अमात्य{पुं;2;बहु}	कर्म,5.1	कर्मसमानाधिकरणम्,8.1	N2	अमात्यों_को	अमात्यों_को
10.1	च		च	च{अव्य}	च{अव्य}	समुच्चयद्योतकः,9.1	सम्बन्धः,9.1	NA	और	और
11.1	महीपतिः		महीपतिः	महीपति{पुं;1;एक}	महीपति{पुं;1;एक}	विशेषणम्,4.1	कर्म,17.1	N1	राजा	राजा
12.1	मया		मया	अस्मद्{सर्वनाम;3;एक}	अस्मद्{सर्वनाम;3;एक}	समुच्चितः,15.1	सुप्_समुच्चितः,15.1#कर्ता,17.1#हेतुः,17.1	N3	मुझसे	मुझसे
13.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,15.1	सम्बन्धः,12.1	NA	और	और
14.1	एव		एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,13.1	सम्बन्धः,13.1	NA	ही	ही
15.1	भवद्भिः		भवद्भिः	भवत्{सर्वनाम;पुं;3;बहु}/भवत्{पुं;3;बहु}	भवत्{सर्वनाम;पुं;3;बहु}	कर्ता,17.1	कर्ता,17.1#हेतुः,17.1	N3	आपसे	आपसे
16.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,18.1	सुप्_समुच्चय_द्योतकः,15.1#सम्बन्धः,15.1	NA	और	और
17.1	मान्यः		मान्यः	मान्य{पुं;1;एक(मन्2;ण्यत्;तनादिः)}	मान्य{पुं;1;एक(मन्2;ण्यत्;तनादिः)}	विधेयविशेषणम्,19.2	विशेषणम्,19.1#विशेषणम्,18.1	N1	आदरणीय	आदरणीय
18.1	एषः		एषः	एतद्{सर्वनाम;पुं;1;एक}	एतद्{सर्वनाम;पुं;1;एक}	विशेषणम्,19.1	विशेषणम्,19.1	N1	यह	यह
19.1	नराधिपः		नराधिपः	नराधिप{पुं;1;एक}	नराधिप{पुं;1;एक}	कर्ता,19.2	कर्ता,19.2	N1	राजा	राजा
19.2	अस्ति					अभिहित_कर्ता,19.1	अभिहित_कर्ता,19.1	KP		
19.3	इति		.	-	-	वाक्यकर्मबोधकः,19.2;गौण_कर्म,5.1	वाक्यकर्मबोधकः,19.2;गौण_कर्म,5.1	FS	-	-
