index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	भीमः		भीमः	भीम{पुं;1;एक}	भीम{पुं;1;एक}	कर्ता,10.1	विशेषणम्,9.2#कर्ता,10.1	N1	भीम	भीम
2.1	तु		तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	तो	तो
3.1	सर्व-		सर्व-दुःखानि	सर्व	सर्व	समासः,3.2	समासः,3.2	CP	सर्व-	सर्व-
3.2	दुःखानि		--	दुःख{नपुं;1;बहु}/दुःख{नपुं;2;बहु}/दुःख{नपुं;8;बहु}	दुःख{नपुं;2;बहु}	कर्म,4.1	विशेषणम्,5.1#कर्म,10.1#कर्म,4.1	N2	दुःखों_का	दुःखों_का
4.1	संस्मृत्य		संस्मृत्य	सम्_स्मृ1{अव्य;ल्यप्;भ्वादिः}	सम्_स्मृ1{अव्य;ल्यप्;भ्वादिः}	पूर्वकालः,10.1	पूर्वकालः,10.1	NA	स्मरण_करके	स्मरण_करके
5.1	बहुलानि		बहुलानि	बहुल{नपुं;1;बहु}/बहुल{नपुं;2;बहु}/बहुल{नपुं;8;बहु}	बहुल{नपुं;2;बहु}	विशेषणम्,3.2	कर्म,10.1#कर्म,4.1#विशेषणम्,3.2	N2	बहुल	बहुल
6.1	उत		उत	उत{अव्य}	उत{अव्य}	सम्बन्धः,5.1	सम्बन्धः,5.1	NA	अथवा	अथवा
7.1	कृच्छ्रात्		कृच्छ्रात्	कृच्छ्र{पुं;5;एक}/कृच्छ्र{नपुं;5;एक}	कृच्छ्र{पुं;5;एक}	क्रियाविशेषणम्,10.1	क्रियाविशेषणम्,10.1#क्रियाविशेषणम्,4.1#हेतुः5,10.1#हेतुः5,4.1	N5	कृच्छ्र_से	कृच्छ्र_से
8.1	इव		इव	इव{अव्य}	इव{अव्य}	सम्बन्धः,7.1	सम्बन्धः,7.1#उपमानम्_रहित_उपमान_द्योतकः,9.2	NA	जैसे	जैसे
9.1	महत्-		महत्-बाहुः	महत्	महत्	समासः,9.2	समासः,9.2	CP	महत्-	महत्-
9.2	बाहुः		--	बाहु{पुं;1;एक}	बाहु{पुं;1;एक}	विशेषणम्,1.1	विशेषणम्,1.1#उपमानम्,5.1	N1	भुजा	भुजा
10.1	अनुमन्ये		अनुमन्ये	अनु_मन्1{कर्तरि;लट्;उ;एक;आत्मनेपदी;दिवादिः}	अनु_मन्1{कर्तरि;लट्;उ;एक;आत्मनेपदी;दिवादिः}	अभिहित_कर्ता,1.1	अभिहित_कर्ता,1.1	KP	अनुमोदन_करता_हूँ	अनुमोदन_करता_हूँ
11.1	विनिःश्वसन्		विनिःश्वसन्	वि_निर्_श्वसत्{पुं;1;एक(श्वस्1;शतृ_लट्;अदादिः)}	वि_निर्_श्वसत्{पुं;1;एक(श्वस्1;शतृ_लट्;अदादिः)}	वर्तमानसमानकालः,10.1	वर्तमानसमानकालः,10.1	N1		
12.1	.		.	-	-	-	-	FS	-	-
