index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	मूर्धानम्		मूर्धानम्	मूर्धन्{पुं;2;एक}	मूर्धन्{पुं;2;एक}	कर्म,4.1	कर्म,4.1	N2	मस्तक_को	मस्तक_को
2.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	च1	च1
3.1	तव		तव	युष्मद्{सर्वनाम;6;एक}	युष्मद्{सर्वनाम;6;एक}	षष्ठीसम्बन्धः,1.1	षष्ठीसम्बन्धः,1.1	N6		
4.1	आघ्रातुम्		आघ्रातुम्	घ्रा1{अव्य;तुमुन्;घ्रा;:भ्वादिः}	आङ्_घ्रा1{अव्य;तुमुन्;घ्रा;:भ्वादिः}	कर्म,5.1	कर्म,5.1	NA		
5.1	इच्छामि		इच्छामि	इष्2{कर्तरि;लट्;उ;एक;परस्मैपदी;इषुँ;:तुदादिः}	इष्2{कर्तरि;लट्;उ;एक;परस्मैपदी;इषुँ;:तुदादिः}	अभिहित_कर्ता,0;सकर्मक	अभिहित_कर्ता,0;सकर्मक	KP		
6.1	मनुज-		मनुज-अधिप	मनुज	मनुज	T6,6.2	T6,6.2	CP		
6.2	अधिप			अधिप{पुं;8;एक}/अधिप{नपुं;8;एक}	अधिप{नपुं;8;एक}	सम्बोध्यः,5.1	सम्बोध्यः,5.1	N8		
7.1	पाणिभ्याम्		पाणिभ्याम्	पाणि{पुं;3;द्वि}/पाणि{पुं;4;द्वि}/पाणि{पुं;5;द्वि}	पाणि{पुं;3;द्वि}	करणम्,9.1	करणम्,9.1	N3	हाथों_से	हाथों_से
8.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,9.1	सम्बन्धः,9.1	NA	च1	च1
9.1	परिस्प्रष्टुम्		परिस्प्रष्टुम्	स्पृश्1{अव्य;तुमुन्;स्पृशँ;:तुदादिः}	स्पृश्1{अव्य;तुमुन्;स्पृशँ;:तुदादिः}	कर्म,5.1	कर्म,5.1	NA		
9.2	(त्वाम्)					कर्म,9.1	कर्म,9.1	N2		
10.1	प्राणाः		प्राणा	प्राणा{स्त्री;1;एक}	प्राणा{स्त्री;1;एक}	कर्ता,13.1	कर्ता,13.1	N1	प्राणा	प्राणा
11.1	हि		हि	हि{अव्य}	हि{अव्य}	सम्बन्धः,13.1	सम्बन्धः,13.1	NA	हि	हि
12.1	न		न	न{अव्य}	न{अव्य}	प्रतिषेधः,13.1	प्रतिषेधः,13.1	NA	नहीं	नहीं
13.1	जहुः		जहुर्मम	जहु{पुं;1;एक}/हा2{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;ओँहाक्;:जुहोत्यादिः}	हा2{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;ओँहाक्;:जुहोत्यादिः}	अभिहित_कर्ता,10.1;सकर्मक	अभिहित_कर्ता,10.1;सकर्मक	KP		
14.2	मम		.	अस्मद्{सर्वनाम;6;एक}	अस्मद्{सर्वनाम;6;एक}	षष्ठीसम्बन्धः,10.1	षष्ठीसम्बन्धः,10.1	N6	-	-
15.1	.	.	-	-	-	-	-	FS		
