index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	तथा		तथा	तथा{अव्य}	तथा{अव्य}	सम्बन्धः,5.1	सम्बन्धः,8.1#क्रियाविशेषणम्,8.1#सम्बन्धः,5.1	NA	और	और
2.1	वर्षसहस्राय		वर्षसहस्राय	वर्षसहस्र{नपुं;4;एक}	वर्षसहस्र{नपुं;4;एक}	प्रयोजनम्,5.1	प्रयोजनम्,5.1	N4	वर्षसहस्र_को	वर्षसहस्र_को
3.1	कुन्ती-		कुन्ती-पुत्र	कुन्ती	कुन्ती	समासः,3.2	समासः,3.2	CP	कुन्ती-	कुन्ती-
3.2	पुत्रेण		--	पुत्र{पुं;3;एक}/पुत्र{नपुं;3;एक}	पुत्र{पुं;3;एक}	विशेषणम्,4.1	हेतुः,8.1#हेतुः,5.1#विशेषणम्,4.1	N3	पुत्र	पुत्र
4.1	धीमता		धीमता	धीमत्{पुं;3;एक}	धीमत्{पुं;3;एक}	करणम्,5.1	विशेषणम्,3.2#करणम्,8.1#करणम्,5.1#हेतुः,8.1#हेतुः,5.1	N3	बुद्धिमान्_से	बुद्धिमान्_से
5.1	पाल्यमाना		पाल्यमाना	पाल्यमाना{स्त्री;1;एक(पाल्1;शानच्_लट्;कर्मणि;चुरादिः)}	पाल्यमाना{स्त्री;1;एक(पाल्1;शानच्_लट्;कर्मणि;चुरादिः)}	अभिहित_कर्ता,3.2	अभिहित_कर्ता,3.2	N1		
6.1	धृतिमता		धृतिमता	धृति{मतुप्;पुं;3;एक}/धृति{मतुप्;नपुं;3;एक}	धृति{मतुप्;पुं;3;एक}	करणम्,5.1	करणम्,5.1#विशेषणम्,3.2#करणम्,8.1#करणम्,5.1#हेतुः,8.1#हेतुः,5.1#विशेषणम्,4.1	N3	धृति_से	धृति_से
7.1	सुखं		सुखं	सुखम्{अव्य}/सुख{पुं;2;एक}/सुख{नपुं;1;एक}/सुख{नपुं;2;एक}	सुख{पुं;2;एक}	कर्म,8.1	कर्म,8.1#कर्म,5.1#क्रियाविशेषणम्,8.1	N2	सुख	सुख
8.1	विन्दामहे		विन्दामहे	विद्3{कर्तरि;लट्;उ;बहु;आत्मनेपदी;तुदादिः}	विद्3{कर्तरि;लट्;उ;बहु;आत्मनेपदी;तुदादिः}	अभिहित_कर्ता,8.2	अभिहित_कर्ता,8.2	KP	प्राप्त_करते_हैं	प्राप्त_करते_हैं
8.2	(वयम्)		--	-	-	कर्ता,8.1	कर्ता,8.1	N1		
9.1	नृप		नृप	नृप{पुं;8;एक}	नृप{पुं;8;एक}	सम्बोध्यः,8.1	सम्बोध्यः,8.1	N8	राजा	राजा
10.1	.		.	-	-	-	-	FS	-	-
