index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	तेन		तेन	तद्{सर्वनाम;पुं;3;एक}/तद्{सर्वनाम;नपुं;3;एक}/तन्1{कर्तरि;लिट्;म;बहु;परस्मैपदी;तनादिः}	तद्{सर्वनाम;पुं;3;एक}	विशेषणम्,6.2	विशेषणम्,6.2#विशेषणम्,5.1#विशेषणम्,3.1#सुप्_समुच्चितः,3.1#हेतुः,11.1	N3	उससे	उससे
2.1	रत्न-		रत्न-औषधि	रत्न	रत्न	समासः,2.2	समासः,2.2	CP	रत्न-	रत्न-
2.2	औषधिमता		--	औषधि{मतुप्;पुं;3;एक}/औषधि{मतुप्;नपुं;3;एक}	औषधि{मतुप्;पुं;3;एक}	विशेषणम्,6.2	विशेषणम्,6.2#विशेषणम्,5.1#विशेषणम्,3.1#विशेषणम्,1.1#सुप्_समुच्चितः,3.1#हेतुः,11.1	N3	औषधि_से	औषधि_से
3.1	पुण्येन		पुण्येन	पुण्य{नपुं;3;एक}	पुण्य{नपुं;3;एक}	विशेषणम्,6.2	विशेषणम्,6.2#विशेषणम्,5.1#विशेषणम्,1.1#हेतुः,11.1	N3	पुण्य	पुण्य
4.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,3.1	सुप्_समुच्चय_द्योतकः,3.1#समुच्चय_द्योतकः,1.1#सम्बन्धः,3.1#समुच्चय_द्योतकः,3.1	NA	च2	च2
5.1	सुगन्धिना		सुगन्धिना	सुगन्धि{नपुं;3;एक}	सुगन्धि{नपुं;3;एक}	विशेषणम्,6.2	विशेषणम्,6.2	N3	पिप्परामूल_से	पिप्परामूल_से
6.1	पाणि-		पाणि-स्पर्श	पाणि	पाणि	समासः,6.2	समासः,6.2	CP	पाणि-	पाणि-
6.2	स्पर्शेन		--	स्पर्श{पुं;3;एक}/स्पर्श{नपुं;3;एक}	स्पर्श{नपुं;3;एक}	करणम्,11.1	विशेषणम्,5.1#विशेषणम्,3.1#विशेषणम्,1.1#हेतुः,11.1#करणम्,11.1	N3	स्पर्श	स्पर्श
7.1	राज्ञः		राज्ञः	राजन्{पुं;2;बहु}/राजन्{पुं;5;एक}/राजन्{पुं;6;एक}	राजन्{पुं;6;एक}	षष्ठीसम्बन्धः,6.2	षष्ठीसम्बन्धः,10.1#षष्ठीसम्बन्धः,9.1#षष्ठीसम्बन्धः,6.2#षष्ठीसम्बन्धः,5.1#हेतुः5,11.1#कर्म,11.1	N6	राजा_के	राजा_के
8.1	तु		तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,7.1	सम्बन्धः,7.1	NA	तो	तो
9.1	राजा		राजा	राजन्{पुं;1;एक}	राजन्{पुं;1;एक}	कर्ता,11.1	कर्ता,11.1	N1	राजा_ने	राजा_ने
10.1	सञ्ज्ञाम्		सञ्ज्ञाम्	सञ्ज्ञा{स्त्री;2;एक}	सञ्ज्ञा{स्त्री;2;एक}	कर्म,11.1	कर्म,11.1	N2	संज्ञा	संज्ञा
11.1	अवाप		अवाप	अव_आप्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;स्वादिः}/अव_आप्1{कर्तरि{लिट्;म;बहु;परस्मैपदी;स्वादिः}/अव_आप्1{कर्तरि{लिट्;उ;एक;परस्मैपदी;स्वादिः}	अव_आप्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;स्वादिः}	अभिहित_कर्ता,9.1;सकर्मक	अभिहित_कर्ता,9.1;सकर्मक	KP	पाया	पाया
12.1	ह		ह	ह{अव्य}	ह{अव्य}	सम्बन्धः,11.1	सम्बन्धः,11.1	NA	ह	ह
13.1	.		.	-	-	-	-	FS	-	-
