index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	स-		स-वस्त्र-फेन-रत्न-ओघः	स	स	समासः,1.2	समासः,1.2	CP	स-	स-
1.2	वस्त्र-		--	वस्त्र	वस्त्र	समासः,1.3	समासः,1.3	CP	वस्त्र-	वस्त्र-
1.3	फेन-		--	फेन	फेन	समासः,1.4	समासः,1.4	CP	फेन-	फेन-
1.4	रत्न-		--	रत्न	रत्न	समासः,1.5	समासः,1.5	CP	रत्न-	रत्न-
1.5	ओघः		--	ओघ{पुं;1;एक}	ओघ{पुं;1;एक}	विधेय_विशेषणम्,5.1	विशेषणम्,4.4#विशेषणम्,3.4#विशेषणम्,2.3#विधेय_विशेषणम्,5.1	N1		
2.1	मृदङ्ग-		मृदङ्ग-निनद-स्वनः	मृदङ्ग	मृदङ्ग	समासः,2.2	समासः,2.2	CP	मृदङ्ग-	मृदङ्ग-
2.2	निनद-		--	निनद	निनद	समासः,2.3	समासः,2.3	CP	निनद-	निनद-
2.3	स्वनः		--	स्वन{पुं;1;एक}	स्वन{पुं;1;एक}	विधेय_विशेषणम्,5.1	विशेषणम्,4.4#विशेषणम्,3.4#विशेषणम्,1.5#विधेय_विशेषणम्,5.1	N1	कोलाहल	कोलाहल
3.1	गो-		गो-अश्व-मकर-आवर्तः	गो	गो	समासः,3.2	समासः,3.2	CP	गो-	गो-
3.2	अश्व-		--	अश्व	अश्व	समासः,3.3	समासः,3.3	CP	अश्व-	अश्व-
3.3	मकर-		--	मकर	मकर	समासः,3.4	समासः,3.4	CP	मकर-	मकर-
3.4	आवर्तः		--	आवर्त{पुं;1;एक}	आवर्त{पुं;1;एक}	विधेय_विशेषणम्,5.1	विशेषणम्,4.4#विशेषणम्,2.3#विशेषणम्,1.5#विधेय_विशेषणम्,5.1	N1	आवर्त	आवर्त
4.1	नारी-		नारी-रत्न-महत्-करः	नारी	नारी	समासः,4.2	समासः,4.2	CP	नारी-	नारी-
4.2	रत्न-		--	रत्न	रत्न	समासः,4.3	समासः,4.3	CP	रत्न-	रत्न-
4.3	महत्-		--	महत्	महत्	समासः,4.4	समासः,4.4	CP	महत्-	महत्-
4.4	करः		--	कर{पुं;1;एक}	कर{पुं;1;एक}	विधेय_विशेषणम्,5.1	विशेषणम्,3.4#विशेषणम्,2.3#विशेषणम्,1.5#विधेय_विशेषणम्,5.1	N1	हाथ	हाथ
5.1	(यज्ञः)		यज्ञः	यज्ञ{पुं;1;एक}	यज्ञ{पुं;1;एक}	कर्ता,6.1	कर्ता,6.1#विशेषणम्,5.4#विशेषणम्,4.4#विशेषणम्,1.1#कर्ता,3.1	N1	यज्ञ	यज्ञ
6.1	(आसीत्)		आसीत्	अस्2{कर्तरि;लङ्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लङ्;प्र;एक;परस्मैपदी;अदादिः}	समुच्चितः,4.1	समुच्चितः,4.1	KP	था	था
7.1	.		.	-	-	-	-	FS	-	-
