index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	ब्रह्मदेयाग्रहारान्		ब्रह्मदेयाग्रहारान्	ब्रह्मदेयाग्रह{पुं;2;बहु}	ब्रह्मदेयाग्रह{पुं;2;बहु}	कर्म,3.1	कर्म,3.1	N2		
2.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,3.1	सम्बन्धः,3.1	NA	और	और
3.1	प्रददौ		प्रददौ	प्र_दा3{कर्तरि;लिट्;प्र;एक;परस्मैपदी;जुहोत्यादिः}/प्र_दा3{कर्तरि{लिट्;उ;एक;परस्मैपदी;जुहोत्यादिः}	प्र_दा3{कर्तरि;लिट्;प्र;एक;परस्मैपदी;जुहोत्यादिः}	अभिहित_कर्ता,4.1	अभिहित_कर्ता,4.1	KP	दिया	दिया
3.2	(यत्)			यद्{सर्वनाम;नपुं;1;एक}/यद्{सर्वनाम;नपुं;2;एक}	यद्{सर्वनाम;नपुं;1;एक}	सम्बन्धः,3.1	सम्बन्धः,3.1	N1		
4.1	स		स	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N1		
5.1	कुरूद्वहः		कुरूद्वहः	कुरूद्वह{पुं;1;एक}	कुरूद्वह{पुं;1;एक}	कर्ता,3.1	कर्ता,3.1	N1		
6.1	तत्		तत्	तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{सर्वनाम;नपुं;1;एक}	सम्बन्धः,3.1;कर्म,12.1	सम्बन्धः,3.1;कर्म,12.1	N1	वह	वह
7.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,12.1	सम्बन्धः,12.1	NA	और	और
8.1	कुन्तीसुतः		कुन्तीसुतः	कुन्तीसुत{पुं;1;एक}	कुन्तीसुत{पुं;1;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N1		
9.1	राजा		राजा	राजन्{पुं;1;एक}	राजन्{पुं;1;एक}	कर्ता,12.1	कर्ता,12.1#कर्ता,3.1	N1	राजा	राजा
10.1	सर्वम्		सर्वम्	सर्व{सर्वनाम;पुं;2;एक}/सर्व{सर्वनाम;नपुं;1;एक}/सर्व{सर्वनाम;नपुं;2;एक}	सर्व{सर्वनाम;पुं;2;एक}	विशेषणम्,6.1	विशेषणम्,6.1#कर्ता,12.1#कर्ता,3.1	N2	सब_को	सब_को
11.1	एव		एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,10.1	सम्बन्धः,10.1	NA	ही	ही
12.1	अन्वमोदत		अन्वमोदत	अनु_मुद्1{कर्तरि;लङ्;प्र;एक;आत्मनेपदी;भ्वादिः}	अनु_मुद्1{कर्तरि;लङ्;प्र;एक;आत्मनेपदी;भ्वादिः}	अभिहित_कर्ता,9.1	अभिहित_कर्ता,9.1	KP	अनुमोदन_किया	अनुमोदन_किया
13.1	.		.	-	-	-	-	FS	-	-
