index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	सः		सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,2.2	विशेषणम्,5.4#विशेषणम्,4.4#विशेषणम्,2.2#कर्ता,3.1	N1	वह	वह
2.1	श्राद्ध-		श्राद्ध-यज्ञः	श्राद्ध	श्राद्ध	समासः,2.2	समासः,2.2	CP	श्राद्ध-	श्राद्ध-
2.2	यज्ञः		--	यज्ञ{पुं;1;एक}	यज्ञ{पुं;1;एक}	कर्ता,3.1	विशेषणम्,5.4#विशेषणम्,4.4#विशेषणम्,1.1#कर्ता,3.1	N1	यज्ञ	यज्ञ
3.1	ववृधे		ववृधे	वृध्1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;भ्वादिः}/वृध्1{कर्तरि;लिट्;उ;एक;आत्मनेपदी;भ्वादिः}/वृध्1{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;भ्वादिः}/वृध्1{कर्मणि;लिट्;उ;एक;आत्मनेपदी;भ्वादिः}	वृध्1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;भ्वादिः}	अभिहित_कर्ता,2.2	अभिहित_कर्ता,2.2	KP	बढा	बढा
4.1	बहु-		बहु-गो-धन-दक्षिणः	बहु	बहु	समासः,4.2	समासः,4.2	CP	बहु-	बहु-
4.2	गो-		--	गो	गो	समासः,4.3	समासः,4.3	CP	गो-	गो-
4.3	धन-		--	धन	धन	समासः,4.4	समासः,4.4	CP	धन-	धन-
4.4	दक्षिणः		--	दक्षिण{पुं;1;एक}/दक्षिण{सर्वनाम;पुं;1;एक}	दक्षिण{पुं;1;एक}	विशेषणम्,2.2	विशेषणम्,5.4#विशेषणम्,2.2#विशेषणम्,1.1#कर्ता,3.1	N1	दक्षिण	दक्षिण
5.1	अनेक-		अनेक-धन-रत्न-ओघः	अनेक	अनेक	समासः,5.2	समासः,5.2	CP	अनेक-	अनेक-
5.2	धन-		--	धन	धन	समासः,5.3	समासः,5.3	CP	धन-	धन-
5.3	रत्न-		--	रत्न	रत्न	समासः,5.4	समासः,5.4	CP	रत्न-	रत्न-
5.4	ओघः		--	ओघ{पुं;1;एक}	ओघ{पुं;1;एक}	विशेषणम्,2.2	विशेषणम्,4.4#विशेषणम्,2.2#विशेषणम्,1.1#कर्ता,3.1	N1	ओघ	ओघ
6.1	युधिष्ठिर-		युधिष्ठिर-मते	युधिष्ठिर	युधिष्ठिर	समासः,6.2	समासः,6.2	CP	युधिष्ठिर-	युधिष्ठिर-
6.2	मते		--	मति{स्त्री;8;एक}/मत{नपुं;1;द्वि(मन्2;क्त;तनादिः)}/मत{नपुं;2;द्वि(मन्2;क्त;तनादिः)}/मता{स्त्री;1;द्वि(मन्2;क्त;तनादिः)}/मता{स्त्री;2;द्वि(मन्2;क्त;तनादिः)}/मत{नपुं;8;द्वि}/मति{पुं;8;एक}/मति{नपुं;8;एक}/मति{नपुं;1;एक}/मति{नपुं;2;एक}/मता{स्त्री;8;एक}/मता{स्त्री;8;द्वि}/मत{नपुं;7;एक(मन्2;क्त;तनादिः)}	मत{नपुं;7;एक(मन्2;क्त;तनादिः)}	अधिकरणम्,3.1	कर्ता,3.1#अधिकरणम्,3.1	N7	मति	मति
7.1	तदा		तदा	तदा{अव्य}	तदा{अव्य}	कालाधिकरणम्,3.1	कालाधिकरणम्,3.1	NA	तब	तब
8.1	.		.	-	-	-	-	FS	-	-
