index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	कम्बल-		कम्बल-अजिन-रत्नानि	कम्बल	कम्बल	समासः,1.2	समासः,1.2	CP	कम्बल-	कम्बल-
1.2	अजिन-		--	अजिन	अजिन	समासः,1.3	समासः,1.3	CP	अजिन-	अजिन-
1.3	रत्नानि		--	रत्न{नपुं;1;बहु}/रत्न{नपुं;2;बहु}/रत्न{नपुं;8;बहु}	रत्न{नपुं;2;बहु}	समुच्चितः,10.2	सुप्_समुच्चितः,8.1#समुच्चितः,10.2	N2	रत्न_को	रत्न_को
2.1	ग्रामान्		ग्रामान्	ग्राम{पुं;2;बहु}	ग्राम{पुं;2;बहु}	समुच्चितः,10.2	सुप्_समुच्चितः,8.1#समुच्चितः,10.2	N2	गाँवों_को	गाँवों_को
3.1	क्षेत्रान्		क्षेत्रान्	-	-	समुच्चितः,10.2	समुच्चितः,10.2	N2		
4.1	अजाविकम्		अजाविकम्	अजाविक{नपुं;1;एक}/अजाविक{नपुं;2;एक}	अजाविक{नपुं;2;एक}	समुच्चितः,10.2	सुप्_समुच्चितः,8.1#समुच्चितः,10.2	N2	अजाविक_को	अजाविक_को
5.1	अलङ्कारान्		अलङ्कारान्	अलङ्कार{पुं;2;बहु}	अलङ्कार{पुं;2;बहु}	समुच्चितः,10.2	सुप्_समुच्चितः,8.1#समुच्चितः,10.2	N2	अलङ्कारों_को	अलङ्कारों_को
6.1	गजान्		गजान्	गज{पुं;2;बहु}	गज{पुं;2;बहु}	समुच्चितः,10.2	सुप्_समुच्चितः,8.1#समुच्चितः,10.2	N2	हाथियों_को	हाथियों_को
7.1	अश्वान्		अश्वान्	अश्व{पुं;2;बहु}	अश्व{पुं;2;बहु}	समुच्चितः,10.2	सुप्_समुच्चितः,8.1#समुच्चितः,10.2	N2	घोडों_को	घोडों_को
8.1	कन्याः		कन्याः	कन्1{कर्तरि;आशीर्लिङ्;म;एक;परस्मैपदी;भ्वादिः}/कन्या{स्त्री;1;बहु}/कन्या{स्त्री;2;बहु}/कन्या{स्त्री;8;बहु}	कन्या{स्त्री;2;बहु}	समुच्चितः,10.2	सुप्_समुच्चितः,8.1#समुच्चितः,10.2	N2	कन्याओं_को	कन्याओं_को
9.1	चैव		चैव	चैव{अव्य}	चैव{अव्य}	समुच्चय_द्योतकः,8.1	सुप्_समुच्चय_द्योतकः,8.1#सम्बन्धः,8.1#समुच्चय_द्योतकः,8.1	NA	चैव	चैव
10.1	वर-		वर-स्त्रियः	वर	वर	समासः,10.2	समासः,10.2	CP	वर-	वर-
10.2	स्त्रियः		--	स्त्री{स्त्री;1;बहु}/स्त्री{स्त्री;2;बहु}/स्त्री{स्त्री;8;बहु}	स्त्री{स्त्री;2;बहु}	कर्म,11.1	विशेषणम्,8.1#कर्म,11.1	N2	स्त्रियाँ	स्त्रियाँ
11.1	(ददौ)		ददौ	दा1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}/दा1{कर्तरि;लिट्;उ;एक;परस्मैपदी;भ्वादिः}/दा2{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}/दा2{कर्तरि;लिट्;उ;एक;परस्मैपदी;अदादिः}/दा3{कर्तरि;लिट्;प्र;एक;परस्मैपदी;जुहोत्यादिः}/दा3{कर्तरि;लिट्;उ;एक;परस्मैपदी;जुहोत्यादिः}	दा1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,12.1	अभिहित_कर्ता,12.1	KP	दिया	दिया
12.1	(सः)		सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,11.1	विशेषणम्,6.2#कर्ता,4.1#कर्ता,11.1	N1	उसने	उसने
13.1	.		.	-	-	-	-	FS	-	-
