index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	अनिशम्		अनिशम्	अनिश{नपुं;1;एक}/अनिश{नपुं;2;एक}	अनिश{नपुं;1;एक}	क्रियाविशेषणम्,10.1	क्रियाविशेषणम्,10.1	N1		
2.1	यत्र		यत्र	यत्र{अव्य}	यत्र{अव्य}	देशाधिकरणम्,10.1	देशाधिकरणम्,10.1	NA	जहां	जहां
3.1	पुरुषाः		पुरुषाः	पुरुष{पुं;1;बहु}/पुरुष{पुं;8;बहु}	पुरुष{पुं;1;बहु}	समुच्चितः,5.1	सुप्_समुच्चितः,5.1#कर्ता,10.1	N1	पुरुष	पुरुष
4.1	गणकाः		गणकाः	गणक{पुं;1;बहु}/गणक{पुं;8;बहु}	गणक{पुं;1;बहु}	समुच्चितः,5.1	सुप्_समुच्चितः,5.1#कर्ता,10.1	N1	गणक	गणक
5.1	लेखकाः		लेखकाः	लेखक{पुं;1;बहु}/लेखक{पुं;8;बहु}	लेखक{पुं;1;बहु}	कर्ता,10.1	कर्ता,10.1	N1	लेखक	लेखक
6.1	तथा		तथा	तथा{अव्य}	तथा{अव्य}	समुच्चय_द्योतकः,5.1	सुप्_समुच्चय_द्योतकः,5.1#क्रियाविशेषणम्,10.1	NA	और	और
7.1	युधिष्ठिरस्य		युधिष्ठिरस्य	युधिष्ठिर{पुं;6;एक}	युधिष्ठिर{पुं;6;एक}	षष्ठीसम्बन्धः,8.1	षष्ठीसम्बन्धः,12.1#षष्ठीसम्बन्धः,8.1#षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,4.1#षष्ठीसम्बन्धः,3.1	N6	युधिष्ठिर_के	युधिष्ठिर_के
8.1	वचनात्		वचनात्	वचन{नपुं;5;एक}	वचन{नपुं;5;एक}	हेतुः,10.1	हेतुः5,10.1	N5	वचन_से	वचन_से
9.1	तत्		तत्	तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{सर्वनाम;नपुं;2;एक}	मुख्यकर्म,10.1	मुख्यकर्म,10.1#विशेषणम्,1.2#कर्म,10.1#सुप्_समुच्चितः,5.1	N2	वह	वह
10.1	आपृच्छन्ति		आपृच्छन्ति	आङ्_प्रछ्1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;तुदादिः}/आपृच्छत्{नपुं;1;बहु(आङ्_प्रछ्1;शतृ_लट्;तुदादिः)}/आपृच्छत्{नपुं;2;बहु(आङ्_प्रछ्1;शतृ_लट्;तुदादिः)}/आपृच्छत्{नपुं;1;बहु(आङ्_प्याय्1;शतृ_लट्;भ्वादिः)}/आपृच्छत्{नपुं;2;बहु(आङ्_प्याय्1;शतृ_लट्;भ्वादिः)}	आङ्_प्रछ्1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;तुदादिः}	अभिहित_कर्ता,5.1;सकर्मक	सुप्_समुच्चितः,5.1	KP	आङ्_प्रछ्1ते_हैं	आङ्_प्रछ्1ते_हैं
11.1	तम्		तम्	तद्{सर्वनाम;पुं;2;एक}	तद्{सर्वनाम;पुं;2;एक}	विशेषणम्,12.1	विशेषणम्,12.1#कर्म,10.1	N2	उस	उस
12.1	नृपम्		नृपम्	नृप{पुं;2;एक}	नृप{पुं;2;एक}	गौणकर्म,10.1	कर्म,10.1#गौणकर्म,10.1	N2	राजा_को	राजा_को
13.1	.		.	-	-	-	-	FS	-	-
