index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	न		न	न{अव्य}	न{अव्य}	प्रतिषेधः,17.1	प्रतिषेधः,16.1#प्रतिषेधः,10.1#प्रतिषेधः,8.1#प्रतिषेधः,17.1	NA	नहीं	नहीं
2.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	और	और
3.1	मन्युः		मन्युः	मन्यु{पुं;1;एक}	मन्यु{पुं;1;एक}	कर्ता,17.1	कर्ता,8.1#कर्ता,17.1	N1	क्रोध	क्रोध
4.1	त्वया		त्वया	युष्मद्{सर्वनाम;3;एक}	युष्मद्{सर्वनाम;3;एक}	कर्ता,5.1	हेतुः,16.1#हेतुः,10.1#हेतुः,8.1#कर्ता,5.1	N3	तुमसे	तुमसे
5.1	कार्यः		कार्यः	कारी{स्त्री;1;बहु}/कार्य{पुं;1;एक}/कार्य{कर्मणि;ण्यत्;भिदादिः}	कार्य{कर्मणि;ण्यत्;भिदादिः}	विधेय_विशेषणम्,3.1	विधेय_विशेषणम्,3.1#विशेषणम्,11.1#विशेषणम्,9.2#विशेषणम्,3.1#वाक्यकर्म,8.1#कर्ता,8.1	N1	काम_करने_वालायें	काम_करने_वालायें
6.1	इति		इति	इति{अव्य}	इति{अव्य}	वाक्यकर्म_द्योतकः,17.1	वाक्यकर्म_द्योतकः,5.1#वाक्यकर्म_द्योतकः,17.1	NA	ऐसा	ऐसा
7.1	त्वाम्		त्वाम्	युष्मद्{सर्वनाम;2;एक}	युष्मद्{सर्वनाम;2;एक}	गौणकर्म,8.1	कर्म,10.1#कर्म,8.1#गौणकर्म,8.1	N2	तुम्हें	तुम्हें
8.1	प्राह		प्राह	प्राह{पुं;8;एक}/प्र_ब्रू1{कर्तरि{लट्;प्र;एक;परस्मैपदी;अदादिः}	प्र_ब्रू1{कर्तरि{लट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,9.2	अभिहित_कर्ता,9.2	N8	प्राह	प्राह
9.1	धर्म-		धर्म-राट्	धर्म	धर्म	समासः,9.2	समासः,9.2	CP	धर्म-	धर्म-
9.2	राट्		--	राज्{पुं;1;एक}/राज्{पुं;8;एक}	राज्{पुं;1;एक}	कर्ता,8.1	विशेषणम्,8.1#विशेषणम्,11.1#विशेषणम्,5.1#विशेषणम्,3.1#कर्ता,16.1#कर्ता,8.1	N1	राजा	राजा
10.1	संस्मृत्य		संस्मृत्य	सम्_स्मृ1{अव्य;ल्यप्;भ्वादिः}	सम्_स्मृ1{अव्य;ल्यप्;भ्वादिः}	पूर्वकालः,16.1	पूर्वकालः,16.1#पूर्वकालः,8.1	NA	स्मरण_करके	स्मरण_करके
11.1	भीमः		भीमः	भीम{पुं;1;एक}	भीम{पुं;1;एक}	कर्ता,16.1	विशेषणम्,9.2#विशेषणम्,5.1#विशेषणम्,3.1#कर्ता,16.1#कर्ता,8.1	N1	भीम	भीम
12.1	तत्		तत्	तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{सर्वनाम;नपुं;2;एक}	विशेषणम्,13.1	विशेषणम्,14.1#विशेषणम्,13.1#विशेषणम्,7.1#कर्म,16.1#कर्म,10.1#कर्म,8.1#कर्ता,16.1#कर्ता,8.1	N2	वह	वह
13.1	वैरम्		वैरम्	वैर{नपुं;1;एक}/वैर{नपुं;2;एक}	वैर{नपुं;2;एक}	कर्म,10.1	विशेषणम्,7.1#कर्मसमानाधिकरणम्,15.2#कर्मसमानाधिकरणम्,14.1#कर्मसमानाधिकरणम्,12.1#कर्मसमानाधिकरणम्,7.1#कर्म,16.1#कर्म,10.1#कर्म,8.1#कर्ता,16.1#कर्ता,8.1	N2	शत्रु	शत्रु
14.1	यत्		यत्	यत्{अव्य}/यद्{सर्वनाम;नपुं;1;एक}/यद्{सर्वनाम;नपुं;2;एक}	यत्{अव्य}	सम्बन्धः,16.1	विशेषणम्,13.1#विशेषणम्,12.1#विशेषणम्,7.1#नित्य_सम्बन्धः1,12.1#कर्म,16.1#कर्म,10.1#कर्म,8.1#कर्ता,16.1#कर्ता,8.1#वाक्यकर्म_द्योतकः,16.1#सम्बन्धः,16.1	NA	कि	कि
15.1	अ-		अ-न्यायवत्	अ	अ	समासः,15.2	समासः,15.2	CP	अ-	अ-
15.2	न्यायवत्		--	न्याय{अव्य;वत्}/न्याय{मतुप्;नपुं;1;एक}/न्याय{मतुप्;नपुं;2;एक}	न्याय{अव्य;वत्}	क्रियाविशेषणम्,16.1	विशेषणम्,14.1#विशेषणम्,13.1#विशेषणम्,12.1#विशेषणम्,7.1#कर्म,16.1#कर्म,10.1#कर्म,8.1#कर्ता,16.1#कर्ता,8.1#क्रियाविशेषणम्,16.1#क्रियाविशेषणम्,10.1#क्रियाविशेषणम्,8.1	NA	न्याय_वत्	न्याय_वत्
