index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	अश्वमेध-		अश्वमेध-सहस्र	अश्वमेध	अश्वमेध	समासः,1.2	समासः,1.2	CP	अश्वमेध-	अश्वमेध-
1.2	सहस्रेण		--	सहस्र{संख्येयम्;नपुं;3;एक}/सहस्र{संख्या;नपुं;3;एक}/सहस्र{पुं;3;एक}/सहस्र{नपुं;3;एक}	सहस्र{संख्येयम्;नपुं;3;एक}	कर्म,3.1	कर्म,3.1	N3	हजार_से	हजार_से
2.1	यो		यो	-	-	कर्ता,3.1;नित्यसम्बन्धः,6.1;नित्यसम्बन्धः,11.1	कर्ता,3.1;नित्यसम्बन्धः,6.1;नित्यसम्बन्धः,11.1	FS		
3.1	यजेत्		यजेत्	यज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	यज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,2.1;सकर्मक	अभिहित_कर्ता,2.1;सकर्मक	KP	यज्1यें	यज्1यें
4.1	पृथिवी-		पृथिवी-पति	पृथिवी	पृथिवी	समासः,4.2	समासः,4.2	CP	पृथिवी-	पृथिवी-
4.2	पतिः		--	पति{पुं;1;एक}	पति{पुं;1;एक}	प्रयोजककर्ता,5.1	प्रयोजककर्ता,5.1#कर्ता,11.1#कर्ता,3.1	N1	पति	पति
5.1	पालयेत्		पालयेत्	पा2{णिच्;कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;अदादिः}	पा2{णिच्;कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,4.2;सकर्मक	अभिहित_कर्ता,4.2;सकर्मक	KP	रक्षा_कराये	रक्षा_कराये
6.1	वापि		वापि	वापी{स्त्री;8;एक}	वापी{स्त्री;8;एक}	कर्ता,11.1	कर्ता,11.1	N8	कुआँ	कुआँ
7.1	धर्मेण		धर्मेण	धर्म{पुं;3;एक}	धर्म{पुं;3;एक}	करणम्,5.1	करणम्,5.1#प्रयोज्यकर्ता,5.1#कर्म,3.1#करणम्,11.1#हेतुः,11.1#हेतुः,5.1	N3	धर्म_से	धर्म_से
8.1	प्रजाः		प्रजाः	प्रजा{स्त्री;1;बहु}/प्रजा{स्त्री;2;बहु}/प्रज{पुं;8;बहु}/प्रजा{स्त्री;8;बहु}	प्रजा{स्त्री;2;बहु}	कर्म,5.1	कर्म,11.1#कर्म,5.1#कर्म,3.1#उपमानम्,7.1	N2	प्रजा	प्रजा
9.1	तुल्यम्		तुल्यम्	तुल्य{पुं;2;एक}/तुल्य{नपुं;1;एक}/तुल्य{नपुं;2;एक}	तुल्य{नपुं;2;एक}	कर्मसमानाधिकरणम्,11.1	कर्मसमानाधिकरणम्,11.1	N2	तुल्य_को	तुल्य_को
10.1	फलं		फलं	फल{नपुं;1;एक}/फल{नपुं;2;एक}	फल{नपुं;2;एक}	कर्म,11.1	कर्म,11.1#कर्म,5.1#कर्म,3.1#उपमानम्,7.1#प्रयोजककर्ता,5.1#कर्ता,11.1#कर्ता,3.1	N2	फल	फल
11.1	लभेत्		लभेत्	लभ्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	लभ्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,10.1;सकर्मक	अभिहित_कर्ता,10.1;सकर्मक	KP	लभ्1यें	लभ्1यें
12.1	.		.	-	-	-	-	FS	-	-
